	time (sec)	xEast (m)	yNorth (m)	zUp (m)	vx (m/s)	vy (m/s)	vz (m/s)	head (deg)	pitch (deg)	roll (deg)
1000106	3.476933e+01	2.557911e+04	7.324345e+03	5.410873e+03	-7.166045e+01	-1.495063e+01	2.433926e+01	3.023000e-01	2.599583e+02	1.791907e+01
1000107	3.486250e+01	2.557284e+04	7.323218e+03	5.412796e+03	-7.122321e+01	-1.485641e+01	2.467330e+01	5.813100e-01	2.600057e+02	1.820584e+01
1000108	3.495687e+01	2.556566e+04	7.322088e+03	5.414785e+03	-7.078446e+01	-1.475513e+01	2.498052e+01	8.725300e-01	2.600548e+02	1.847264e+01
1000109	3.505842e+01	2.555849e+04	7.319848e+03	5.416965e+03	-7.030980e+01	-1.463709e+01	2.529453e+01	1.285170e+00	2.601040e+02	1.865517e+01
1000110	3.514794e+01	2.555222e+04	7.318721e+03	5.418912e+03	-6.989777e+01	-1.452750e+01	2.553223e+01	1.678970e+00	2.601456e+02	1.879473e+01
1000111	3.525065e+01	2.554595e+04	7.317595e+03	5.421185e+03	-6.942768e+01	-1.439652e+01	2.577790e+01	2.026530e+00	2.601979e+02	1.898454e+01
1000112	3.534722e+01	2.553877e+04	7.316466e+03	5.423360e+03	-6.898141e+01	-1.426775e+01	2.600168e+01	2.087280e+00	2.602591e+02	1.917617e+01
1000113	3.544729e+01	2.553160e+04	7.315336e+03	5.425648e+03	-6.851460e+01	-1.413156e+01	2.622576e+01	2.083300e+00	2.603276e+02	1.928925e+01
1000114	3.554727e+01	2.552533e+04	7.313099e+03	5.427968e+03	-6.805827e+01	-1.399915e+01	2.640053e+01	2.051780e+00	2.604016e+02	1.936714e+01
1000115	3.565106e+01	2.551816e+04	7.311970e+03	5.430405e+03	-6.758839e+01	-1.386525e+01	2.655214e+01	2.000650e+00	2.604881e+02	1.947372e+01
1000116	3.576986e+01	2.551009e+04	7.310839e+03	5.433244e+03	-6.705199e+01	-1.371628e+01	2.669941e+01	1.819700e+00	2.606052e+02	1.959957e+01
1000117	3.586930e+01	2.550292e+04	7.309710e+03	5.435656e+03	-6.660399e+01	-1.359589e+01	2.680157e+01	1.654330e+00	2.607182e+02	1.970723e+01
1000118	3.595889e+01	2.549665e+04	7.307473e+03	5.437848e+03	-6.620250e+01	-1.349040e+01	2.687370e+01	1.533020e+00	2.608327e+02	1.982819e+01
1000119	3.605395e+01	2.549127e+04	7.306349e+03	5.440188e+03	-6.577269e+01	-1.337918e+01	2.694806e+01	1.435480e+00	2.609647e+02	1.998233e+01
1000120	3.615820e+01	2.548410e+04	7.305221e+03	5.442790e+03	-6.529815e+01	-1.325692e+01	2.702348e+01	1.332630e+00	2.611146e+02	2.013296e+01
1000121	3.626971e+01	2.547693e+04	7.304092e+03	5.445603e+03	-6.479007e+01	-1.312599e+01	2.708970e+01	1.244800e+00	2.612703e+02	2.024095e+01
1000122	3.636936e+01	2.546976e+04	7.301853e+03	5.448351e+03	-6.430535e+01	-1.299938e+01	2.712545e+01	1.219550e+00	2.613976e+02	2.031356e+01
1000123	3.645831e+01	2.546439e+04	7.300729e+03	5.450737e+03	-6.388961e+01	-1.289030e+01	2.713409e+01	1.189330e+00	2.614699e+02	2.037043e+01
1000124	3.656462e+01	2.545632e+04	7.299598e+03	5.453684e+03	-6.338403e+01	-1.275960e+01	2.712679e+01	1.110480e+00	2.615093e+02	2.043900e+01
1000125	3.666967e+01	2.544915e+04	7.298470e+03	5.456891e+03	-6.284364e+01	-1.262305e+01	2.709635e+01	9.576000e-01	2.614931e+02	2.049294e+01
1000126	3.677021e+01	2.544199e+04	7.296231e+03	5.459524e+03	-6.240402e+01	-1.251590e+01	2.705276e+01	8.106100e-01	2.614382e+02	2.053834e+01
1000127	3.687631e+01	2.543571e+04	7.295105e+03	5.462493e+03	-6.191176e+01	-1.240111e+01	2.698838e+01	6.138000e-01	2.613357e+02	2.058621e+01
1000128	3.699150e+01	2.542765e+04	7.293974e+03	5.465754e+03	-6.137788e+01	-1.228357e+01	2.689950e+01	3.558200e-01	2.611816e+02	2.061760e+01
1000129	3.709147e+01	2.542227e+04	7.292851e+03	5.468398e+03	-6.094822e+01	-1.219468e+01	2.681081e+01	1.315700e-01	2.610296e+02	2.063829e+01
1000130	3.718374e+01	2.541600e+04	7.291725e+03	5.470846e+03	-6.055425e+01	-1.211798e+01	2.671896e+01	-8.223000e-02	2.608723e+02	2.065433e+01
1000131	3.729167e+01	2.540973e+04	7.290599e+03	5.473722e+03	-6.009601e+01	-1.203366e+01	2.660478e+01	-2.856700e-01	2.606703e+02	2.065184e+01
1000132	3.739195e+01	2.540435e+04	7.289476e+03	5.476389e+03	-5.967772e+01	-1.196144e+01	2.647974e+01	-4.602400e-01	2.604700e+02	2.062540e+01
1000133	3.749508e+01	2.539808e+04	7.288350e+03	5.479131e+03	-5.925361e+01	-1.189165e+01	2.633709e+01	-5.890300e-01	2.602543e+02	2.059058e+01
1000134	3.760290e+01	2.539091e+04	7.287221e+03	5.482128e+03	-5.879967e+01	-1.182127e+01	2.616597e+01	-7.066800e-01	2.600145e+02	2.054234e+01
1000135	3.770629e+01	2.538464e+04	7.286096e+03	5.484998e+03	-5.837079e+01	-1.175817e+01	2.598709e+01	-8.220000e-01	2.597847e+02	2.049436e+01
1000136	3.780497e+01	2.537837e+04	7.283859e+03	5.487622e+03	-5.798280e+01	-1.170379e+01	2.581108e+01	-9.220600e-01	2.595783e+02	2.044673e+01
1000137	3.790554e+01	2.537300e+04	7.282736e+03	5.490288e+03	-5.759318e+01	-1.165121e+01	2.562005e+01	-9.821900e-01	2.593750e+02	2.039461e+01
1000138	3.800624e+01	2.536672e+04	7.282720e+03	5.492955e+03	-5.720755e+01	-1.160139e+01	2.542022e+01	-1.025000e+00	2.591823e+02	2.033700e+01
1000139	3.809532e+01	2.536135e+04	7.280486e+03	5.495566e+03	-5.683643e+01	-1.155497e+01	2.521642e+01	-1.063680e+00	2.590089e+02	2.027493e+01
1000140	3.819502e+01	2.535508e+04	7.279360e+03	5.498360e+03	-5.644106e+01	-1.150694e+01	2.498633e+01	-1.101410e+00	2.588401e+02	2.020121e+01
1000141	3.829457e+01	2.534970e+04	7.278237e+03	5.500965e+03	-5.607504e+01	-1.146425e+01	2.476081e+01	-1.149660e+00	2.587019e+02	2.012690e+01
1000142	3.837593e+01	2.534522e+04	7.277116e+03	5.503198e+03	-5.576470e+01	-1.142910e+01	2.456007e+01	-1.250460e+00	2.586022e+02	2.007417e+01
1000143	3.847279e+01	2.533984e+04	7.277103e+03	5.505722e+03	-5.541505e+01	-1.139072e+01	2.433099e+01	-1.367550e+00	2.585102e+02	2.001226e+01
1000144	3.857283e+01	2.533358e+04	7.274867e+03	5.508540e+03	-5.502681e+01	-1.135002e+01	2.406669e+01	-1.490510e+00	2.584339e+02	1.992792e+01
1000145	3.866758e+01	2.532820e+04	7.273743e+03	5.511154e+03	-5.466823e+01	-1.131402e+01	2.381168e+01	-1.596740e+00	2.583882e+02	1.983823e+01
1000146	3.875662e+01	2.532372e+04	7.273733e+03	5.513415e+03	-5.435865e+01	-1.128397e+01	2.358291e+01	-1.682500e+00	2.583682e+02	1.975248e+01
1000147	3.887243e+01	2.531655e+04	7.271494e+03	5.516578e+03	-5.393142e+01	-1.124374e+01	2.325356e+01	-1.791120e+00	2.583707e+02	1.962140e+01
1000148	3.898484e+01	2.531028e+04	7.270368e+03	5.519396e+03	-5.355281e+01	-1.120903e+01	2.294752e+01	-1.878090e+00	2.584012e+02	1.949283e+01
1000149	3.909498e+01	2.530401e+04	7.269243e+03	5.522477e+03	-5.314534e+01	-1.117230e+01	2.260298e+01	-1.961510e+00	2.584633e+02	1.934144e+01
1000150	3.919526e+01	2.529864e+04	7.268119e+03	5.524944e+03	-5.281897e+01	-1.114318e+01	2.231473e+01	-2.021430e+00	2.585330e+02	1.921006e+01
1000151	3.929896e+01	2.529236e+04	7.266993e+03	5.527793e+03	-5.244781e+01	-1.111011e+01	2.197344e+01	-2.082100e+00	2.586323e+02	1.904926e+01
1000152	3.938403e+01	2.528788e+04	7.265872e+03	5.529849e+03	-5.217999e+01	-1.108621e+01	2.171760e+01	-2.121610e+00	2.587158e+02	1.892555e+01
1000153	3.947251e+01	2.528341e+04	7.264751e+03	5.531974e+03	-5.190520e+01	-1.106153e+01	2.144666e+01	-2.158650e+00	2.588103e+02	1.879133e+01
1000154	3.957638e+01	2.527803e+04	7.263627e+03	5.534442e+03	-5.158790e+01	-1.103278e+01	2.112254e+01	-2.197620e+00	2.589291e+02	1.862698e+01
1000155	3.966864e+01	2.527355e+04	7.262506e+03	5.536714e+03	-5.129729e+01	-1.100616e+01	2.081472e+01	-2.230270e+00	2.590448e+02	1.846718e+01
1000156	3.977284e+01	2.526728e+04	7.261380e+03	5.539511e+03	-5.094421e+01	-1.097335e+01	2.042622e+01	-2.261130e+00	2.591916e+02	1.826097e+01
1000157	3.986221e+01	2.526280e+04	7.260259e+03	5.541557e+03	-5.068562e+01	-1.094895e+01	2.013099e+01	-2.281060e+00	2.593016e+02	1.810061e+01
1000158	3.996450e+01	2.525742e+04	7.259135e+03	5.543879e+03	-5.039454e+01	-1.092104e+01	1.978756e+01	-2.302060e+00	2.594255e+02	1.790982e+01
1000159	4.006001e+01	2.525205e+04	7.258012e+03	5.546213e+03	-5.010476e+01	-1.089280e+01	1.943299e+01	-2.322980e+00	2.595466e+02	1.770845e+01
1000160	4.017393e+01	2.524578e+04	7.256886e+03	5.548952e+03	-4.976811e+01	-1.085944e+01	1.900459e+01	-2.348530e+00	2.596812e+02	1.745903e+01
1000161	4.027496e+01	2.524040e+04	7.255762e+03	5.551153e+03	-4.949794e+01	-1.083232e+01	1.864667e+01	-2.370960e+00	2.597820e+02	1.724593e+01
1000162	4.036434e+01	2.523682e+04	7.254643e+03	5.553076e+03	-4.926314e+01	-1.080854e+01	1.832546e+01	-2.392490e+00	2.598624e+02	1.705069e+01
1000163	4.046492e+01	2.523144e+04	7.253519e+03	5.555511e+03	-4.896922e+01	-1.077863e+01	1.790960e+01	-2.422970e+00	2.599510e+02	1.679249e+01
1000164	4.056498e+01	2.522607e+04	7.252395e+03	5.557597e+03	-4.871704e+01	-1.075297e+01	1.753914e+01	-2.452920e+00	2.600151e+02	1.655796e+01
1000165	4.065744e+01	2.522159e+04	7.251274e+03	5.559493e+03	-4.848940e+01	-1.072938e+01	1.718952e+01	-2.473100e+00	2.600613e+02	1.633897e+01
1000166	4.075462e+01	2.521711e+04	7.250152e+03	5.561457e+03	-4.825806e+01	-1.070356e+01	1.680692e+01	-2.392060e+00	2.600910e+02	1.615204e+01
1000167	4.084892e+01	2.521173e+04	7.250139e+03	5.563337e+03	-4.803900e+01	-1.067586e+01	1.642791e+01	-2.087350e+00	2.600944e+02	1.606617e+01
1000168	4.095364e+01	2.520725e+04	7.247907e+03	5.565472e+03	-4.777887e+01	-1.064115e+01	1.602662e+01	-1.510650e+00	2.600679e+02	1.606322e+01
1000169	4.104151e+01	2.520277e+04	7.247896e+03	5.567163e+03	-4.756404e+01	-1.060870e+01	1.572748e+01	-1.028380e+00	2.600303e+02	1.604146e+01
1000170	4.115251e+01	2.519650e+04	7.245659e+03	5.569543e+03	-4.726006e+01	-1.055532e+01	1.531343e+01	-3.477600e-01	2.599521e+02	1.595486e+01
1000171	4.125161e+01	2.519201e+04	7.245648e+03	5.571375e+03	-4.702105e+01	-1.050679e+01	1.498982e+01	1.859900e-01	2.598707e+02	1.584942e+01
1000172	4.134486e+01	2.518843e+04	7.244529e+03	5.573066e+03	-4.679922e+01	-1.045731e+01	1.468497e+01	6.697300e-01	2.597792e+02	1.572975e+01
1000173	4.142956e+01	2.518395e+04	7.243407e+03	5.574584e+03	-4.660050e+01	-1.041047e+01	1.440646e+01	9.686800e-01	2.596891e+02	1.563068e+01
1000174	4.152954e+01	2.517857e+04	7.242283e+03	5.576584e+03	-4.633622e+01	-1.034270e+01	1.404574e+01	1.292480e+00	2.595587e+02	1.548720e+01
1000175	4.162942e+01	2.517409e+04	7.241161e+03	5.578296e+03	-4.610629e+01	-1.028072e+01	1.372760e+01	1.568510e+00	2.594345e+02	1.533709e+01
1000176	4.172424e+01	2.516961e+04	7.240039e+03	5.579892e+03	-4.589143e+01	-1.022043e+01	1.342418e+01	1.820390e+00	2.593107e+02	1.517700e+01
1000177	4.182888e+01	2.516513e+04	7.238918e+03	5.581620e+03	-4.565849e+01	-1.015249e+01	1.308630e+01	2.090930e+00	2.591694e+02	1.498516e+01
1000178	4.193177e+01	2.515975e+04	7.237793e+03	5.583286e+03	-4.543440e+01	-1.008586e+01	1.274738e+01	2.312260e+00	2.590297e+02	1.479668e+01
1000179	4.202911e+01	2.515617e+04	7.236674e+03	5.584822e+03	-4.522673e+01	-1.002353e+01	1.242059e+01	2.360920e+00	2.589055e+02	1.466791e+01
1000180	4.212936e+01	2.515079e+04	7.236660e+03	5.586609e+03	-4.498069e+01	-9.948020e+00	1.205645e+01	2.369040e+00	2.587685e+02	1.452487e+01
1000181	4.222892e+01	2.514630e+04	7.235538e+03	5.588109e+03	-4.476919e+01	-9.883390e+00	1.174425e+01	2.375510e+00	2.586565e+02	1.437312e+01
1000182	4.232939e+01	2.514182e+04	7.234416e+03	5.589660e+03	-4.454871e+01	-9.816380e+00	1.141518e+01	2.383290e+00	2.585471e+02	1.419232e+01
1000183	4.242947e+01	2.513644e+04	7.233292e+03	5.591315e+03	-4.431270e+01	-9.745240e+00	1.105632e+01	2.383560e+00	2.584411e+02	1.398555e+01
1000184	4.253196e+01	2.513196e+04	7.232170e+03	5.592752e+03	-4.410526e+01	-9.684660e+00	1.072175e+01	2.308690e+00	2.583618e+02	1.383591e+01
1000185	4.262406e+01	2.512748e+04	7.231048e+03	5.594136e+03	-4.390100e+01	-9.625910e+00	1.039774e+01	2.133910e+00	2.583060e+02	1.381108e+01
1000186	4.272973e+01	2.512210e+04	7.229923e+03	5.595551e+03	-4.367949e+01	-9.563230e+00	1.010331e+01	1.943850e+00	2.582662e+02	1.380336e+01
1000187	4.281823e+01	2.511941e+04	7.228806e+03	5.596698e+03	-4.349200e+01	-9.511930e+00	9.869190e+00	1.787130e+00	2.582450e+02	1.376094e+01
1000188	4.292945e+01	2.511404e+04	7.227681e+03	5.598115e+03	-4.325793e+01	-9.449600e+00	9.572970e+00	1.614920e+00	2.582338e+02	1.368882e+01
1000189	4.304046e+01	2.510865e+04	7.227667e+03	5.599555e+03	-4.301888e+01	-9.384620e+00	9.251120e+00	1.710040e+00	2.582365e+02	1.367837e+01
1000190	4.314057e+01	2.510417e+04	7.226545e+03	5.600812e+03	-4.280224e+01	-9.323540e+00	8.975130e+00	2.079130e+00	2.582485e+02	1.376000e+01
1000191	4.324124e+01	2.510059e+04	7.225425e+03	5.601989e+03	-4.259015e+01	-9.258070e+00	8.733740e+00	2.567230e+00	2.582685e+02	1.391921e+01
1000192	4.334329e+01	2.509610e+04	7.224303e+03	5.603152e+03	-4.237082e+01	-9.183550e+00	8.515970e+00	3.093720e+00	2.582960e+02	1.411769e+01
1000193	4.344447e+01	2.509162e+04	7.223181e+03	5.604275e+03	-4.215251e+01	-9.106000e+00	8.300190e+00	3.486910e+00	2.583371e+02	1.439790e+01
1000194	4.352984e+01	2.508803e+04	7.222061e+03	5.605200e+03	-4.196363e+01	-9.036120e+00	8.139530e+00	3.534240e+00	2.583933e+02	1.475789e+01
1000195	4.362908e+01	2.508355e+04	7.222049e+03	5.606312e+03	-4.171500e+01	-8.939900e+00	8.016220e+00	3.448060e+00	2.584780e+02	1.518555e+01
1000196	4.373501e+01	2.507907e+04	7.220927e+03	5.607398e+03	-4.145803e+01	-8.845870e+00	7.913350e+00	3.159000e+00	2.585712e+02	1.546499e+01
1000197	4.382873e+01	2.507548e+04	7.219807e+03	5.608425e+03	-4.120689e+01	-8.762290e+00	7.808370e+00	2.393250e+00	2.586750e+02	1.558364e+01
1000198	4.392980e+01	2.507010e+04	7.218682e+03	5.609601e+03	-4.091227e+01	-8.675060e+00	7.687790e+00	1.433360e+00	2.588163e+02	1.563376e+01
1000199	4.402925e+01	2.506651e+04	7.217562e+03	5.610539e+03	-4.066492e+01	-8.615580e+00	7.592240e+00	6.498900e-01	2.589481e+02	1.561950e+01
1000200	4.413974e+01	2.506113e+04	7.217547e+03	5.611559e+03	-4.038894e+01	-8.560730e+00	7.492230e+00	-1.674800e-01	2.591063e+02	1.539708e+01
1000201	4.424026e+01	2.505665e+04	7.216425e+03	5.612604e+03	-4.012148e+01	-8.513470e+00	7.304800e+00	-5.195300e-01	2.592731e+02	1.510396e+01
1000202	4.434370e+01	2.505306e+04	7.215305e+03	5.613512e+03	-3.988393e+01	-8.475580e+00	7.128570e+00	-4.464700e-01	2.594155e+02	1.494468e+01
1000203	4.444400e+01	2.504858e+04	7.214182e+03	5.614378e+03	-3.965485e+01	-8.438500e+00	6.958360e+00	-2.735600e-01	2.595457e+02	1.486697e+01
1000204	4.453971e+01	2.504409e+04	7.213060e+03	5.615239e+03	-3.942636e+01	-8.399000e+00	6.779680e+00	-7.120000e-02	2.596702e+02	1.489584e+01
1000205	4.462844e+01	2.504140e+04	7.213053e+03	5.616060e+03	-3.920286e+01	-8.356490e+00	6.615300e+00	1.747000e-01	2.597859e+02	1.501704e+01
1000206	4.473500e+01	2.503692e+04	7.211930e+03	5.616924e+03	-3.896026e+01	-8.306680e+00	6.467110e+00	4.768600e-01	2.599029e+02	1.513069e+01
1000207	4.485182e+01	2.503154e+04	7.210805e+03	5.617952e+03	-3.867198e+01	-8.248230e+00	6.268800e+00	4.917300e-01	2.600378e+02	1.517434e+01
1000208	4.495483e+01	2.502705e+04	7.209682e+03	5.618802e+03	-3.842656e+01	-8.203080e+00	6.092700e+00	-1.714000e-01	2.601579e+02	1.514927e+01
1000209	4.505502e+01	2.502347e+04	7.208562e+03	5.619606e+03	-3.818692e+01	-8.165160e+00	5.927020e+00	-9.586000e-01	2.602830e+02	1.509231e+01
1000210	4.516236e+01	2.501898e+04	7.208550e+03	5.620393e+03	-3.794844e+01	-8.138510e+00	5.754600e+00	-1.657400e+00	2.604127e+02	1.503020e+01
1000211	4.525120e+01	2.501539e+04	7.207430e+03	5.621031e+03	-3.775267e+01	-8.123500e+00	5.605220e+00	-2.198350e+00	2.605225e+02	1.497830e+01
1000212	4.534060e+01	2.501270e+04	7.206312e+03	5.621744e+03	-3.753331e+01	-8.111550e+00	5.421010e+00	-2.639530e+00	2.606455e+02	1.494974e+01
1000213	4.545152e+01	2.500822e+04	7.206300e+03	5.622504e+03	-3.729374e+01	-8.104330e+00	5.221430e+00	-2.890990e+00	2.607728e+02	1.496330e+01
1000214	4.556091e+01	2.500374e+04	7.204067e+03	5.623289e+03	-3.704334e+01	-8.097930e+00	5.009720e+00	-2.930840e+00	2.608953e+02	1.500658e+01
1000215	4.565110e+01	2.500015e+04	7.204057e+03	5.623878e+03	-3.685334e+01	-8.089820e+00	4.840430e+00	-2.633810e+00	2.609778e+02	1.505444e+01
1000216	4.576258e+01	2.499566e+04	7.202934e+03	5.624686e+03	-3.658419e+01	-8.074460e+00	4.628030e+00	-1.927970e+00	2.610711e+02	1.508018e+01
1000217	4.586572e+01	2.499208e+04	7.201814e+03	5.625354e+03	-3.635647e+01	-8.052220e+00	4.445540e+00	-1.292710e+00	2.611307e+02	1.504353e+01
1000218	4.597425e+01	2.498759e+04	7.200691e+03	5.626029e+03	-3.612493e+01	-8.019830e+00	4.250340e+00	-6.351200e-01	2.611709e+02	1.495825e+01
