	time (sec)	xEast (m)	yNorth (m)	zUp (m)	vx (m/s)	vy (m/s)	vz (m/s)	head (deg)	pitch (deg)	roll (deg)
1000198	2.160485e+02	2.030058e+04	4.093543e+04	2.344859e+03	-3.001593e+01	-1.240118e+02	-2.719329e+01	1.091840e+00	1.988047e+02	-1.614206e+01
1000199	2.161469e+02	2.029347e+04	4.090540e+04	2.339199e+03	-3.010740e+01	-1.242258e+02	-2.749734e+01	8.703500e-01	1.988653e+02	-1.623792e+01
1000200	2.162461e+02	2.028637e+04	4.087537e+04	2.333378e+03	-3.020206e+01	-1.244465e+02	-2.778162e+01	4.853700e-01	1.989000e+02	-1.629819e+01
1000201	2.163492e+02	2.027838e+04	4.084312e+04	2.327226e+03	-3.029791e+01	-1.246809e+02	-2.805760e+01	1.159700e-01	1.989012e+02	-1.633391e+01
1000202	2.164474e+02	2.027039e+04	4.081198e+04	2.321270e+03	-3.038543e+01	-1.249109e+02	-2.829306e+01	-7.636000e-02	1.988682e+02	-1.623588e+01
1000203	2.165476e+02	2.026329e+04	4.078083e+04	2.315085e+03	-3.047478e+01	-1.251712e+02	-2.841058e+01	-2.010200e-01	1.988105e+02	-1.604560e+01
1000204	2.166459e+02	2.025529e+04	4.074969e+04	2.308938e+03	-3.056005e+01	-1.254414e+02	-2.845248e+01	-3.115700e-01	1.987397e+02	-1.592138e+01
1000205	2.167489e+02	2.024730e+04	4.071743e+04	2.302393e+03	-3.064472e+01	-1.257320e+02	-2.846235e+01	-4.235800e-01	1.986578e+02	-1.582576e+01
1000206	2.168523e+02	2.023931e+04	4.068518e+04	2.295731e+03	-3.072497e+01	-1.260291e+02	-2.844359e+01	-5.210800e-01	1.985753e+02	-1.573855e+01
1000207	2.169523e+02	2.023221e+04	4.065292e+04	2.289224e+03	-3.079786e+01	-1.263203e+02	-2.840314e+01	-5.855800e-01	1.985017e+02	-1.566147e+01
1000208	2.170516e+02	2.022332e+04	4.062178e+04	2.282700e+03	-3.086654e+01	-1.266118e+02	-2.834715e+01	-6.524700e-01	1.984411e+02	-1.558820e+01
1000209	2.171547e+02	2.021533e+04	4.058952e+04	2.275846e+03	-3.093481e+01	-1.269165e+02	-2.827567e+01	-7.284800e-01	1.983955e+02	-1.551285e+01
1000210	2.172559e+02	2.020823e+04	4.055726e+04	2.269077e+03	-3.099955e+01	-1.272157e+02	-2.819416e+01	-8.085300e-01	1.983701e+02	-1.543890e+01
1000211	2.173485e+02	2.020112e+04	4.052723e+04	2.262843e+03	-3.105785e+01	-1.274894e+02	-2.811058e+01	-8.853500e-01	1.983628e+02	-1.537004e+01
1000212	2.174558e+02	2.019224e+04	4.049386e+04	2.255568e+03	-3.112503e+01	-1.278056e+02	-2.800365e+01	-9.751800e-01	1.983705e+02	-1.528803e+01
1000213	2.175550e+02	2.018424e+04	4.046160e+04	2.248832e+03	-3.118741e+01	-1.280967e+02	-2.789570e+01	-1.056980e+00	1.983877e+02	-1.520983e+01
1000214	2.176565e+02	2.017625e+04	4.042934e+04	2.241895e+03	-3.125242e+01	-1.283936e+02	-2.777667e+01	-1.137210e+00	1.984097e+02	-1.512671e+01
1000215	2.177554e+02	2.016915e+04	4.039709e+04	2.235128e+03	-3.131740e+01	-1.286811e+02	-2.765505e+01	-1.187160e+00	1.984291e+02	-1.504304e+01
1000216	2.178542e+02	2.016115e+04	4.036594e+04	2.228359e+03	-3.138351e+01	-1.289664e+02	-2.752619e+01	-1.143600e+00	1.984400e+02	-1.495843e+01
1000217	2.179578e+02	2.015227e+04	4.033257e+04	2.221249e+03	-3.145501e+01	-1.292635e+02	-2.738237e+01	-1.081050e+00	1.984408e+02	-1.486685e+01
1000218	2.180618e+02	2.014427e+04	4.029920e+04	2.214109e+03	-3.152889e+01	-1.295594e+02	-2.722956e+01	-1.013400e+00	1.984282e+02	-1.477142e+01
1000219	2.181628e+02	2.013628e+04	4.026583e+04	2.207184e+03	-3.160098e+01	-1.298454e+02	-2.707058e+01	-9.918000e-01	1.984038e+02	-1.467589e+01
1000220	2.182649e+02	2.012829e+04	4.023246e+04	2.200188e+03	-3.167311e+01	-1.301331e+02	-2.690343e+01	-9.987200e-01	1.983676e+02	-1.457591e+01
1000221	2.183646e+02	2.012119e+04	4.020021e+04	2.193368e+03	-3.174123e+01	-1.304130e+02	-2.673314e+01	-1.005170e+00	1.983229e+02	-1.447687e+01
1000222	2.184594e+02	2.011230e+04	4.016906e+04	2.186893e+03	-3.180365e+01	-1.306786e+02	-2.656471e+01	-1.011640e+00	1.982752e+02	-1.438072e+01
1000223	2.185639e+02	2.010431e+04	4.013569e+04	2.179773e+03	-3.186908e+01	-1.309699e+02	-2.637253e+01	-1.020310e+00	1.982209e+02	-1.427292e+01
1000224	2.186670e+02	2.009632e+04	4.010122e+04	2.172774e+03	-3.193076e+01	-1.312563e+02	-2.617584e+01	-1.031420e+00	1.981700e+02	-1.416435e+01
1000225	2.187693e+02	2.008832e+04	4.006785e+04	2.165851e+03	-3.198945e+01	-1.315386e+02	-2.597380e+01	-1.045290e+00	1.981254e+02	-1.405424e+01
1000226	2.188689e+02	2.008033e+04	4.003559e+04	2.159146e+03	-3.204461e+01	-1.318117e+02	-2.577073e+01	-1.061490e+00	1.980897e+02	-1.394472e+01
1000227	2.189700e+02	2.007234e+04	4.000112e+04	2.152375e+03	-3.209932e+01	-1.320874e+02	-2.555828e+01	-1.080370e+00	1.980623e+02	-1.383142e+01
1000228	2.190712e+02	2.006345e+04	3.996775e+04	2.145621e+03	-3.215327e+01	-1.323617e+02	-2.533907e+01	-1.101050e+00	1.980438e+02	-1.371576e+01
1000229	2.191704e+02	2.005546e+04	3.993549e+04	2.139035e+03	-3.220586e+01	-1.326280e+02	-2.511783e+01	-1.122030e+00	1.980329e+02	-1.360019e+01
1000230	2.192715e+02	2.004747e+04	3.990213e+04	2.132362e+03	-3.225952e+01	-1.328970e+02	-2.488555e+01	-1.143190e+00	1.980268e+02	-1.347999e+01
1000231	2.193704e+02	2.003948e+04	3.986876e+04	2.125883e+03	-3.231180e+01	-1.331574e+02	-2.465150e+01	-1.162720e+00	1.980224e+02	-1.336008e+01
1000232	2.194712e+02	2.003149e+04	3.983540e+04	2.119305e+03	-3.236518e+01	-1.334205e+02	-2.440625e+01	-1.180940e+00	1.980166e+02	-1.323526e+01
1000233	2.195734e+02	2.002350e+04	3.980092e+04	2.112686e+03	-3.241914e+01	-1.336845e+02	-2.415143e+01	-1.197460e+00	1.980077e+02	-1.310664e+01
1000234	2.196747e+02	2.001461e+04	3.976756e+04	2.106172e+03	-3.247195e+01	-1.339433e+02	-2.389249e+01	-1.211840e+00	1.979945e+02	-1.297747e+01
1000235	2.197739e+02	2.000662e+04	3.973420e+04	2.099846e+03	-3.252311e+01	-1.341941e+02	-2.363311e+01	-1.224260e+00	1.979763e+02	-1.284905e+01
1000236	2.198776e+02	1.999774e+04	3.969861e+04	2.093282e+03	-3.257573e+01	-1.344537e+02	-2.335512e+01	-1.235860e+00	1.979518e+02	-1.271242e+01
1000237	2.199798e+02	1.998975e+04	3.966525e+04	2.086856e+03	-3.262580e+01	-1.347069e+02	-2.307470e+01	-1.246500e+00	1.979229e+02	-1.257574e+01
1000238	2.200747e+02	1.998176e+04	3.963300e+04	2.080950e+03	-3.267014e+01	-1.349396e+02	-2.280925e+01	-1.256240e+00	1.978932e+02	-1.244774e+01
1000239	2.201759e+02	1.997377e+04	3.959852e+04	2.074703e+03	-3.271532e+01	-1.351854e+02	-2.252051e+01	-1.266960e+00	1.978604e+02	-1.230972e+01
1000240	2.202766e+02	1.996488e+04	3.956516e+04	2.068539e+03	-3.275847e+01	-1.354277e+02	-2.222717e+01	-1.278260e+00	1.978277e+02	-1.217027e+01
1000241	2.203807e+02	1.995690e+04	3.952958e+04	2.062235e+03	-3.280094e+01	-1.356752e+02	-2.191765e+01	-1.290670e+00	1.977947e+02	-1.202397e+01
1000242	2.204884e+02	1.994802e+04	3.949288e+04	2.055776e+03	-3.284269e+01	-1.359281e+02	-2.159096e+01	-1.304370e+00	1.977622e+02	-1.187013e+01
1000243	2.205894e+02	1.993914e+04	3.945841e+04	2.049786e+03	-3.288031e+01	-1.361624e+02	-2.127870e+01	-1.318080e+00	1.977345e+02	-1.172392e+01
1000244	2.206937e+02	1.993115e+04	3.942283e+04	2.043669e+03	-3.291756e+01	-1.364007e+02	-2.095073e+01	-1.332910e+00	1.977093e+02	-1.157119e+01
1000245	2.207947e+02	1.992227e+04	3.938836e+04	2.037816e+03	-3.295239e+01	-1.366282e+02	-2.062712e+01	-1.347650e+00	1.976879e+02	-1.142149e+01
1000246	2.208902e+02	1.991428e+04	3.935611e+04	2.032334e+03	-3.298418e+01	-1.368404e+02	-2.031581e+01	-1.361610e+00	1.976696e+02	-1.127817e+01
1000247	2.209940e+02	1.990629e+04	3.932053e+04	2.026454e+03	-3.301738e+01	-1.370674e+02	-1.997237e+01	-1.376570e+00	1.976512e+02	-1.112094e+01
1000248	2.210979e+02	1.989741e+04	3.928495e+04	2.020642e+03	-3.304942e+01	-1.372911e+02	-1.962279e+01	-1.391050e+00	1.976329e+02	-1.096188e+01
1000249	2.211945e+02	1.988943e+04	3.925160e+04	2.015310e+03	-3.307813e+01	-1.374957e+02	-1.929300e+01	-1.403900e+00	1.976151e+02	-1.081245e+01
1000250	2.212974e+02	1.988055e+04	3.921602e+04	2.009701e+03	-3.310769e+01	-1.377106e+02	-1.893612e+01	-1.416980e+00	1.975943e+02	-1.065130e+01
1000251	2.214010e+02	1.987256e+04	3.918044e+04	2.004133e+03	-3.313587e+01	-1.379227e+02	-1.857216e+01	-1.429570e+00	1.975716e+02	-1.048770e+01
1000252	2.214962e+02	1.986368e+04	3.914819e+04	1.999081e+03	-3.316051e+01	-1.381138e+02	-1.823746e+01	-1.438180e+00	1.975490e+02	-1.032823e+01
1000253	2.215981e+02	1.985480e+04	3.911262e+04	1.993766e+03	-3.318552e+01	-1.383123e+02	-1.788468e+01	-1.382800e+00	1.975182e+02	-1.002850e+01
1000254	2.217018e+02	1.984682e+04	3.907593e+04	1.988436e+03	-3.320662e+01	-1.385213e+02	-1.738091e+01	-1.426070e+00	1.974813e+02	-9.270470e+00
1000255	2.218041e+02	1.983794e+04	3.904146e+04	1.983250e+03	-3.322300e+01	-1.387560e+02	-1.647326e+01	-1.581190e+00	1.974497e+02	-8.365180e+00
1000256	2.218992e+02	1.982995e+04	3.900811e+04	1.978516e+03	-3.322834e+01	-1.389721e+02	-1.546883e+01	-1.728680e+00	1.974253e+02	-7.711360e+00
1000257	2.219980e+02	1.982197e+04	3.897365e+04	1.973687e+03	-3.322332e+01	-1.391843e+02	-1.435777e+01	-1.862920e+00	1.973945e+02	-7.037000e+00
1000258	2.220948e+02	1.981398e+04	3.894030e+04	1.969051e+03	-3.320646e+01	-1.393826e+02	-1.314898e+01	-1.963040e+00	1.973548e+02	-6.296300e+00
1000259	2.221956e+02	1.980600e+04	3.890473e+04	1.964338e+03	-3.317481e+01	-1.395724e+02	-1.175305e+01	-1.963330e+00	1.972980e+02	-5.236270e+00
1000260	2.223017e+02	1.979623e+04	3.886804e+04	1.959528e+03	-3.312314e+01	-1.397525e+02	-9.881820e+00	-1.749880e+00	1.972221e+02	-3.750480e+00
1000261	2.223964e+02	1.978914e+04	3.883470e+04	1.955370e+03	-3.306231e+01	-1.398743e+02	-7.801770e+00	-1.438070e+00	1.971490e+02	-2.233520e+00
1000262	2.224930e+02	1.978116e+04	3.880135e+04	1.951305e+03	-3.299012e+01	-1.399349e+02	-5.306720e+00	-9.445600e-01	1.970735e+02	-6.858500e-01
1000263	2.225917e+02	1.977228e+04	3.876689e+04	1.947351e+03	-3.291555e+01	-1.399076e+02	-2.503230e+00	-2.947500e-01	1.970002e+02	8.608900e-01
1000264	2.226875e+02	1.976430e+04	3.873244e+04	1.943752e+03	-3.284983e+01	-1.397822e+02	3.809800e-01	3.593500e-01	1.969409e+02	2.322610e+00
1000265	2.227905e+02	1.975542e+04	3.869687e+04	1.940159e+03	-3.279011e+01	-1.395353e+02	3.582970e+00	1.056480e+00	1.968983e+02	3.849630e+00
1000266	2.228860e+02	1.974834e+04	3.866353e+04	1.937141e+03	-3.274472e+01	-1.392044e+02	6.594660e+00	1.648280e+00	1.968885e+02	5.268530e+00
1000267	2.229814e+02	1.974035e+04	3.863131e+04	1.934456e+03	-3.270285e+01	-1.387675e+02	9.672780e+00	2.067670e+00	1.969246e+02	6.850300e+00
1000268	2.230834e+02	1.973238e+04	3.859575e+04	1.932009e+03	-3.265548e+01	-1.381657e+02	1.311893e+01	2.492120e+00	1.970099e+02	8.547450e+00
1000269	2.231821e+02	1.972351e+04	3.856130e+04	1.930093e+03	-3.260756e+01	-1.374585e+02	1.649660e+01	2.911910e+00	1.971312e+02	1.011245e+01
1000270	2.232834e+02	1.971553e+04	3.852686e+04	1.928623e+03	-3.255822e+01	-1.366107e+02	1.996726e+01	3.352660e+00	1.972928e+02	1.169316e+01
1000271	2.233759e+02	1.970755e+04	3.849464e+04	1.927769e+03	-3.251371e+01	-1.357311e+02	2.312309e+01	3.759480e+00	1.974682e+02	1.311620e+01
1000272	2.234829e+02	1.969869e+04	3.845910e+04	1.927383e+03	-3.246367e+01	-1.345912e+02	2.674307e+01	4.239380e+00	1.976975e+02	1.474864e+01
1000273	2.235886e+02	1.968983e+04	3.842356e+04	1.927690e+03	-3.241609e+01	-1.333401e+02	3.027422e+01	4.725230e+00	1.979442e+02	1.634995e+01
1000274	2.236841e+02	1.968275e+04	3.839246e+04	1.928574e+03	-3.237370e+01	-1.321074e+02	3.341816e+01	5.158140e+00	1.981789e+02	1.778633e+01
1000275	2.237904e+02	1.967389e+04	3.835693e+04	1.930283e+03	-3.231671e+01	-1.306236e+02	3.686399e+01	5.447640e+00	1.984535e+02	1.936643e+01
1000276	2.238851e+02	1.966591e+04	3.832695e+04	1.932457e+03	-3.224258e+01	-1.292101e+02	3.987411e+01	5.394360e+00	1.987144e+02	2.076326e+01
1000277	2.239797e+02	1.965794e+04	3.829586e+04	1.935269e+03	-3.213643e+01	-1.277212e+02	4.282011e+01	5.382440e+00	1.989773e+02	2.216683e+01
1000278	2.240864e+02	1.964998e+04	3.826257e+04	1.939206e+03	-3.197742e+01	-1.259472e+02	4.607832e+01	5.384570e+00	1.992655e+02	2.373920e+01
1000279	2.241807e+02	1.964202e+04	3.823260e+04	1.943392e+03	-3.180166e+01	-1.243019e+02	4.889007e+01	5.361970e+00	1.995067e+02	2.511911e+01
1000280	2.242794e+02	1.963405e+04	3.820264e+04	1.948472e+03	-3.158291e+01	-1.225104e+02	5.175319e+01	5.359730e+00	1.997411e+02	2.655878e+01
1000281	2.243768e+02	1.962698e+04	3.817268e+04	1.954207e+03	-3.133353e+01	-1.206700e+02	5.450865e+01	5.447650e+00	1.999531e+02	2.799315e+01
1000282	2.244730e+02	1.961812e+04	3.814384e+04	1.960573e+03	-3.105676e+01	-1.187812e+02	5.716527e+01	5.540420e+00	2.001460e+02	2.940164e+01
1000283	2.245709e+02	1.961105e+04	3.811500e+04	1.967738e+03	-3.074421e+01	-1.167959e+02	5.979005e+01	5.597030e+00	2.003322e+02	3.081823e+01
1000284	2.246698e+02	1.960399e+04	3.808617e+04	1.975723e+03	-3.039107e+01	-1.147297e+02	6.236105e+01	5.485030e+00	2.005230e+02	3.223822e+01
1000285	2.247693e+02	1.959513e+04	3.805845e+04	1.984480e+03	-2.999407e+01	-1.125992e+02	6.485911e+01	5.328780e+00	2.007211e+02	3.365509e+01
1000286	2.248736e+02	1.958808e+04	3.802963e+04	1.994435e+03	-2.953228e+01	-1.103128e+02	6.738552e+01	5.190780e+00	2.009360e+02	3.512874e+01
1000287	2.249667e+02	1.958101e+04	3.800414e+04	2.003993e+03	-2.908380e+01	-1.082319e+02	6.955686e+01	5.076350e+00	2.011358e+02	3.643387e+01
1000288	2.250649e+02	1.957395e+04	3.797754e+04	2.014753e+03	-2.857490e+01	-1.059957e+02	7.176437e+01	4.964900e+00	2.013552e+02	3.780207e+01
1000289	2.251674e+02	1.956689e+04	3.795095e+04	2.026693e+03	-2.800623e+01	-1.036256e+02	7.397163e+01	4.858740e+00	2.015938e+02	3.921656e+01
1000290	2.252713e+02	1.955894e+04	3.792437e+04	2.039553e+03	-2.739244e+01	-1.011867e+02	7.611198e+01	4.733740e+00	2.018450e+02	4.063983e+01
1000291	2.253723e+02	1.955277e+04	3.789890e+04	2.052755e+03	-2.676163e+01	-9.878526e+01	7.809700e+01	4.613260e+00	2.020948e+02	4.201331e+01
1000292	2.254758e+02	1.954572e+04	3.787455e+04	2.066978e+03	-2.608190e+01	-9.629894e+01	8.003267e+01	4.495460e+00	2.023537e+02	4.340860e+01
1000293	2.255719e+02	1.953866e+04	3.785130e+04	2.080820e+03	-2.542118e+01	-9.396941e+01	8.174182e+01	4.391240e+00	2.025935e+02	4.469290e+01
1000294	2.256736e+02	1.953339e+04	3.782807e+04	2.096091e+03	-2.469209e+01	-9.148497e+01	8.345884e+01	4.283690e+00	2.028437e+02	4.604144e+01
1000295	2.257673e+02	1.952722e+04	3.780705e+04	2.110722e+03	-2.399505e+01	-8.918568e+01	8.495580e+01	4.184990e+00	2.030683e+02	4.727363e+01
1000296	2.258723e+02	1.952106e+04	3.778382e+04	2.127752e+03	-2.318418e+01	-8.659376e+01	8.654145e+01	4.072600e+00	2.033118e+02	4.865330e+01
1000297	2.259718e+02	1.951490e+04	3.776281e+04	2.144450e+03	-2.239011e+01	-8.412949e+01	8.795428e+01	3.961120e+00	2.035307e+02	4.994661e+01
1000298	2.260681e+02	1.950963e+04	3.774292e+04	2.161142e+03	-2.159959e+01	-8.174025e+01	8.923804e+01	3.846720e+00	2.037305e+02	5.119098e+01
1000299	2.261713e+02	1.950437e+04	3.772192e+04	2.179584e+03	-2.073053e+01	-7.918159e+01	9.051819e+01	3.719870e+00	2.039365e+02	5.256584e+01
1000300	2.262736e+02	1.949910e+04	3.770204e+04	2.198397e+03	-1.983581e+01	-7.661744e+01	9.171304e+01	3.617030e+00	2.041534e+02	5.412293e+01
1000301	2.263767e+02	1.949384e+04	3.768327e+04	2.217867e+03	-1.885982e+01	-7.389079e+01	9.292608e+01	3.542600e+00	2.043799e+02	5.575789e+01
1000302	2.264774e+02	1.948858e+04	3.766450e+04	2.237365e+03	-1.786132e+01	-7.116430e+01	9.405357e+01	3.468570e+00	2.045953e+02	5.726922e+01
1000303	2.265767e+02	1.948509e+04	3.764795e+04	2.257024e+03	-1.684265e+01	-6.845021e+01	9.508754e+01	3.303330e+00	2.048159e+02	5.873088e+01
1000304	2.266765e+02	1.948072e+04	3.763030e+04	2.277245e+03	-1.578319e+01	-6.570197e+01	9.604745e+01	3.054120e+00	2.050514e+02	6.017729e+01
1000305	2.267748e+02	1.947635e+04	3.761487e+04	2.297533e+03	-1.471046e+01	-6.299480e+01	9.690591e+01	2.829720e+00	2.052894e+02	6.158167e+01
1000306	2.268758e+02	1.947287e+04	3.759944e+04	2.318786e+03	-1.358944e+01	-6.022327e+01	9.769429e+01	2.800800e+00	2.055223e+02	6.300329e+01
1000307	2.269741e+02	1.946939e+04	3.758513e+04	2.339851e+03	-1.248609e+01	-5.753093e+01	9.837243e+01	2.910910e+00	2.057323e+02	6.437439e+01
1000308	2.270749e+02	1.946681e+04	3.757082e+04	2.361787e+03	-1.135194e+01	-5.478480e+01	9.897535e+01	3.023690e+00	2.059373e+02	6.576779e+01
1000309	2.271691e+02	1.946421e+04	3.755872e+04	2.382604e+03	-1.029068e+01	-5.223346e+01	9.945541e+01	3.125400e+00	2.061246e+02	6.705786e+01
1000310	2.272696e+02	1.946163e+04	3.754553e+04	2.405128e+03	-9.158040e+00	-4.953049e+01	9.988181e+01	3.235300e+00	2.063262e+02	6.842141e+01
1000311	2.273668e+02	1.945993e+04	3.753455e+04	2.427178e+03	-8.064500e+00	-4.694015e+01	1.002108e+02	3.349060e+00	2.065295e+02	6.972766e+01
1000312	2.274695e+02	1.945735e+04	3.752247e+04	2.450780e+03	-6.912120e+00	-4.423112e+01	1.004710e+02	3.488330e+00	2.067651e+02	7.109440e+01
1000313	2.275672e+02	1.945565e+04	3.751261e+04	2.473451e+03	-5.817890e+00	-4.168871e+01	1.006355e+02	3.537650e+00	2.070321e+02	7.237333e+01
1000314	2.276683e+02	1.945485e+04	3.750276e+04	2.497191e+03	-4.678020e+00	-3.909769e+01	1.007230e+02	3.188700e+00	2.074074e+02	7.366003e+01
1000315	2.277688e+02	1.945316e+04	3.749290e+04	2.520998e+03	-3.531980e+00	-3.657400e+01	1.007304e+02	2.843950e+00	2.078644e+02	7.491241e+01
1000316	2.278686e+02	1.945235e+04	3.748416e+04	2.544845e+03	-2.378600e+00	-3.411904e+01	1.006619e+02	2.588100e+00	2.083829e+02	7.615532e+01
1000317	2.279720e+02	1.945155e+04	3.747542e+04	2.569726e+03	-1.170890e+00	-3.163000e+01	1.005172e+02	2.375620e+00	2.089645e+02	7.743407e+01
1000318	2.280716e+02	1.945165e+04	3.746779e+04	2.593848e+03	4.450000e-03	-2.928128e+01	1.003093e+02	2.212830e+00	2.095439e+02	7.865677e+01
1000319	2.281711e+02	1.945173e+04	3.746127e+04	2.618070e+03	1.181490e+00	-2.698489e+01	1.000378e+02	2.207180e+00	2.100861e+02	7.986612e+01
1000320	2.282717e+02	1.945182e+04	3.745476e+04	2.642671e+03	2.368070e+00	-2.471027e+01	9.969951e+01	2.410030e+00	2.105169e+02	8.107117e+01
1000321	2.283708e+02	1.945281e+04	3.744935e+04	2.667015e+03	3.527110e+00	-2.251174e+01	9.930771e+01	2.520820e+00	2.108130e+02	8.225433e+01
1000322	2.284707e+02	1.945468e+04	3.744395e+04	2.691615e+03	4.682530e+00	-2.034117e+01	9.885791e+01	2.468030e+00	2.109457e+02	8.344121e+01
1000323	2.285710e+02	1.945566e+04	3.743965e+04	2.716385e+03	5.829560e+00	-1.820743e+01	9.835283e+01	2.210560e+00	2.108445e+02	8.462465e+01
1000324	2.286712e+02	1.945754e+04	3.743536e+04	2.741143e+03	6.961630e+00	-1.612206e+01	9.779687e+01	1.633800e+00	2.103751e+02	8.579699e+01
1000325	2.287719e+02	1.945852e+04	3.743107e+04	2.766084e+03	8.086620e+00	-1.406701e+01	9.718865e+01	3.779300e-01	2.092263e+02	8.696809e+01
1000326	2.288725e+02	1.946128e+04	3.742789e+04	2.790978e+03	9.195460e+00	-1.205813e+01	9.653677e+01	-2.644840e+00	2.063137e+02	8.812580e+01
1000327	2.289726e+02	1.946405e+04	3.742582e+04	2.815709e+03	1.028342e+01	-1.010401e+01	9.584503e+01	-1.498720e+01	1.940838e+02	8.924722e+01
1000328	2.290772e+02	1.946682e+04	3.742265e+04	2.841564e+03	1.140582e+01	-8.105680e+00	9.507731e+01	-1.467064e+02	6.248520e+01	8.944433e+01
1000329	2.291732e+02	1.946958e+04	3.742169e+04	2.865226e+03	1.242047e+01	-6.313830e+00	9.433669e+01	-1.655592e+02	4.374531e+01	8.840076e+01
1000330	2.292699e+02	1.947233e+04	3.742072e+04	2.889035e+03	1.342933e+01	-4.545080e+00	9.355594e+01	-1.695971e+02	3.982283e+01	8.731905e+01
1000331	2.293640e+02	1.947599e+04	3.741976e+04	2.912112e+03	1.439467e+01	-2.863720e+00	9.276662e+01	-1.714255e+02	3.810765e+01	8.626927e+01
