	time (sec)	xEast (m)	yNorth (m)	zUp (m)	vx (m/s)	vy (m/s)	vz (m/s)	head (deg)	pitch (deg)	roll (deg)
1000146	3.773275e+01	2.033500e+04	4.463161e+04	2.686533e+03	-1.753067e+01	-9.005825e+01	-2.415240e+00	-5.320510e+00	2.007611e+02	-1.349100e+00
1000147	3.783323e+01	2.033324e+04	4.462273e+04	2.686295e+03	-1.740316e+01	-8.996879e+01	-2.341850e+00	-6.048620e+00	2.008619e+02	-1.268050e+00
1000148	3.793013e+01	2.033147e+04	4.461384e+04	2.686068e+03	-1.727256e+01	-8.988910e+01	-2.273480e+00	-6.746680e+00	2.009418e+02	-1.192100e+00
1000149	3.802259e+01	2.032970e+04	4.460606e+04	2.685849e+03	-1.714125e+01	-8.981966e+01	-2.211970e+00	-7.409950e+00	2.009983e+02	-1.120830e+00
1000150	3.812175e+01	2.032882e+04	4.459717e+04	2.685616e+03	-1.699533e+01	-8.975841e+01	-2.147400e+00	-8.116150e+00	2.010320e+02	-1.038840e+00
1000151	3.822113e+01	2.032616e+04	4.458828e+04	2.685391e+03	-1.685609e+01	-8.973798e+01	-2.082170e+00	-8.806350e+00	2.010294e+02	-9.689300e-01
1000152	3.831670e+01	2.032529e+04	4.457940e+04	2.685176e+03	-1.672494e+01	-8.974705e+01	-2.024490e+00	-9.461290e+00	2.009781e+02	-9.188000e-01
1000153	3.840993e+01	2.032352e+04	4.457051e+04	2.684973e+03	-1.658229e+01	-8.976690e+01	-1.969780e+00	-1.009931e+01	2.008969e+02	-8.682200e-01
1000154	3.852121e+01	2.032175e+04	4.456162e+04	2.684722e+03	-1.640140e+01	-8.980111e+01	-1.903130e+00	-1.084642e+01	2.007826e+02	-8.039000e-01
1000155	3.862215e+01	2.031999e+04	4.455273e+04	2.684505e+03	-1.622947e+01	-8.984045e+01	-1.842510e+00	-1.134202e+01	2.006508e+02	-7.144900e-01
1000156	3.871769e+01	2.031822e+04	4.454385e+04	2.684309e+03	-1.605604e+01	-8.988674e+01	-1.768950e+00	-1.169881e+01	2.005008e+02	-6.010600e-01
1000157	3.881078e+01	2.031735e+04	4.453496e+04	2.684122e+03	-1.587972e+01	-8.993922e+01	-1.685900e+00	-1.204177e+01	2.003428e+02	-5.082500e-01
1000158	3.891103e+01	2.031468e+04	4.452607e+04	2.683925e+03	-1.568366e+01	-9.000367e+01	-1.592090e+00	-1.241336e+01	2.001589e+02	-4.207400e-01
1000159	3.901004e+01	2.031381e+04	4.451718e+04	2.683731e+03	-1.548311e+01	-9.007542e+01	-1.494530e+00	-1.278293e+01	1.999630e+02	-3.406200e-01
1000160	3.910659e+01	2.031204e+04	4.450830e+04	2.683553e+03	-1.528059e+01	-9.015228e+01	-1.395920e+00	-1.314517e+01	1.997597e+02	-2.685400e-01
1000161	3.920250e+01	2.031117e+04	4.450052e+04	2.683371e+03	-1.507203e+01	-9.023394e+01	-1.295560e+00	-1.350420e+01	1.995470e+02	-2.023300e-01
1000162	3.929898e+01	2.030940e+04	4.449163e+04	2.683206e+03	-1.485511e+01	-9.031940e+01	-1.192180e+00	-1.383027e+01	1.993223e+02	-1.375400e-01
1000163	3.939966e+01	2.030763e+04	4.448275e+04	2.683035e+03	-1.462308e+01	-9.040990e+01	-1.083140e+00	-1.394872e+01	1.990673e+02	-5.302000e-02
1000164	3.949474e+01	2.030587e+04	4.447386e+04	2.682887e+03	-1.439451e+01	-9.049606e+01	-9.658100e-01	-1.395289e+01	1.988140e+02	3.233000e-02
1000165	3.959412e+01	2.030499e+04	4.446497e+04	2.682731e+03	-1.415068e+01	-9.058483e+01	-8.368600e-01	-1.395440e+01	1.985452e+02	1.172000e-01
1000166	3.970026e+01	2.030323e+04	4.445498e+04	2.682581e+03	-1.388512e+01	-9.067805e+01	-6.929000e-01	-1.395903e+01	1.982570e+02	2.053900e-01
1000167	3.979988e+01	2.030235e+04	4.444609e+04	2.682443e+03	-1.363142e+01	-9.076462e+01	-5.556200e-01	-1.400518e+01	1.979906e+02	2.875500e-01
1000168	3.990651e+01	2.030059e+04	4.443609e+04	2.682296e+03	-1.333438e+01	-9.086385e+01	-3.928100e-01	-1.408878e+01	1.976933e+02	3.822800e-01
1000169	4.000354e+01	2.029882e+04	4.442721e+04	2.682187e+03	-1.307807e+01	-9.094860e+01	-2.583000e-01	-1.424703e+01	1.974539e+02	4.648800e-01
1000170	4.010001e+01	2.029795e+04	4.441832e+04	2.682085e+03	-1.281700e+01	-9.103374e+01	-1.199700e-01	-1.459466e+01	1.972405e+02	5.227600e-01
1000171	4.020081e+01	2.029708e+04	4.440944e+04	2.681986e+03	-1.254048e+01	-9.112309e+01	1.218000e-02	-1.498497e+01	1.970349e+02	5.777200e-01
1000172	4.029764e+01	2.029531e+04	4.440055e+04	2.681907e+03	-1.226847e+01	-9.120927e+01	1.341000e-01	-1.536001e+01	1.968485e+02	6.423200e-01
1000173	4.039406e+01	2.029444e+04	4.439166e+04	2.681836e+03	-1.199131e+01	-9.129482e+01	2.521200e-01	-1.573249e+01	1.966742e+02	7.123700e-01
1000174	4.050296e+01	2.029267e+04	4.438056e+04	2.681768e+03	-1.164845e+01	-9.139772e+01	3.856100e-01	-1.618312e+01	1.964710e+02	8.192100e-01
1000175	4.060230e+01	2.029180e+04	4.437167e+04	2.681719e+03	-1.134722e+01	-9.148495e+01	5.081500e-01	-1.656387e+01	1.962984e+02	9.427000e-01
1000176	4.069974e+01	2.029093e+04	4.436279e+04	2.681682e+03	-1.104360e+01	-9.157053e+01	6.339900e-01	-1.693570e+01	1.961360e+02	1.058180e+00
1000177	4.079216e+01	2.028916e+04	4.435390e+04	2.681664e+03	-1.075024e+01	-9.165134e+01	7.521100e-01	-1.728685e+01	1.959836e+02	1.167080e+00
1000178	4.089165e+01	2.028918e+04	4.434502e+04	2.681646e+03	-1.042738e+01	-9.173763e+01	8.815000e-01	-1.766333e+01	1.958076e+02	1.317090e+00
1000179	4.099170e+01	2.028741e+04	4.433613e+04	2.681646e+03	-1.009148e+01	-9.182350e+01	1.025040e+00	-1.804018e+01	1.956255e+02	1.467610e+00
1000180	4.108083e+01	2.028654e+04	4.432836e+04	2.681652e+03	-9.787330e+00	-9.189801e+01	1.149440e+00	-1.837493e+01	1.954465e+02	1.630540e+00
1000181	4.117627e+01	2.028567e+04	4.431947e+04	2.681674e+03	-9.446020e+00	-9.197678e+01	1.309070e+00	-1.873276e+01	1.952357e+02	1.833900e+00
1000182	4.126982e+01	2.028479e+04	4.431059e+04	2.681707e+03	-9.099140e+00	-9.205226e+01	1.480770e+00	-1.908257e+01	1.950245e+02	2.010670e+00
1000183	4.136916e+01	2.028392e+04	4.430171e+04	2.681752e+03	-8.720400e+00	-9.213011e+01	1.672510e+00	-1.943080e+01	1.947935e+02	2.171830e+00
1000184	4.146918e+01	2.028305e+04	4.429282e+04	2.681809e+03	-8.330330e+00	-9.220609e+01	1.876280e+00	-1.960668e+01	1.945630e+02	2.260460e+00
1000185	4.156433e+01	2.028217e+04	4.428394e+04	2.681880e+03	-7.960240e+00	-9.227625e+01	2.064000e+00	-1.944432e+01	1.943790e+02	2.158620e+00
1000186	4.165857e+01	2.028130e+04	4.427506e+04	2.681963e+03	-7.626010e+00	-9.234200e+01	2.160260e+00	-1.919038e+01	1.942068e+02	1.953910e+00
1000187	4.175844e+01	2.028132e+04	4.426617e+04	2.682060e+03	-7.293810e+00	-9.240963e+01	2.209530e+00	-1.892181e+01	1.939797e+02	1.801080e+00
1000188	4.185822e+01	2.028045e+04	4.425618e+04	2.682182e+03	-6.971400e+00	-9.247591e+01	2.239290e+00	-1.865636e+01	1.937202e+02	1.694210e+00
1000189	4.195418e+01	2.027958e+04	4.424730e+04	2.682307e+03	-6.669850e+00	-9.253824e+01	2.249370e+00	-1.840389e+01	1.934539e+02	1.611750e+00
1000190	4.204982e+01	2.027871e+04	4.423841e+04	2.682445e+03	-6.374310e+00	-9.259932e+01	2.242960e+00	-1.823894e+01	1.931632e+02	1.601860e+00
1000191	4.214751e+01	2.027784e+04	4.422953e+04	2.682596e+03	-6.066360e+00	-9.266023e+01	2.255830e+00	-1.820108e+01	1.928471e+02	1.672020e+00
1000192	4.224733e+01	2.027786e+04	4.422065e+04	2.682758e+03	-5.737990e+00	-9.272130e+01	2.302580e+00	-1.820187e+01	1.925241e+02	1.775340e+00
1000193	4.234244e+01	2.027698e+04	4.421177e+04	2.682928e+03	-5.416390e+00	-9.277783e+01	2.365170e+00	-1.826855e+01	1.922384e+02	1.850440e+00
1000194	4.243848e+01	2.027611e+04	4.420288e+04	2.683109e+03	-5.087000e+00	-9.283318e+01	2.433710e+00	-1.835896e+01	1.919687e+02	1.915700e+00
1000195	4.253633e+01	2.027613e+04	4.419400e+04	2.683298e+03	-4.746510e+00	-9.288819e+01	2.505660e+00	-1.851692e+01	1.917126e+02	1.982390e+00
1000196	4.262526e+01	2.027526e+04	4.418623e+04	2.683478e+03	-4.432480e+00	-9.293692e+01	2.573870e+00	-1.874599e+01	1.914972e+02	2.046060e+00
1000197	4.272684e+01	2.027528e+04	4.417624e+04	2.683698e+03	-4.066860e+00	-9.299125e+01	2.657520e+00	-1.904601e+01	1.912739e+02	2.108530e+00
1000198	4.282158e+01	2.027530e+04	4.416736e+04	2.683906e+03	-3.723370e+00	-9.304115e+01	2.723890e+00	-1.944345e+01	1.910910e+02	2.148960e+00
1000199	4.291579e+01	2.027443e+04	4.415848e+04	2.684124e+03	-3.379340e+00	-9.308993e+01	2.778060e+00	-1.997354e+01	1.909138e+02	2.225960e+00
1000200	4.301371e+01	2.027445e+04	4.414960e+04	2.684353e+03	-3.007840e+00	-9.314004e+01	2.848700e+00	-2.057837e+01	1.907380e+02	2.319630e+00
1000201	4.311379e+01	2.027358e+04	4.414071e+04	2.684597e+03	-2.616900e+00	-9.319095e+01	2.920890e+00	-2.125966e+01	1.905808e+02	2.379770e+00
1000202	4.320975e+01	2.027360e+04	4.413183e+04	2.684837e+03	-2.237770e+00	-9.324009e+01	2.969170e+00	-2.207347e+01	1.904599e+02	2.379110e+00
1000203	4.330463e+01	2.027362e+04	4.412295e+04	2.685083e+03	-1.862780e+00	-9.328922e+01	2.988340e+00	-2.299169e+01	1.903427e+02	2.375180e+00
1000204	4.340281e+01	2.027275e+04	4.411296e+04	2.685351e+03	-1.466940e+00	-9.334106e+01	2.992030e+00	-2.394759e+01	1.902061e+02	2.389430e+00
1000205	4.350415e+01	2.027278e+04	4.410408e+04	2.685624e+03	-1.048130e+00	-9.339548e+01	2.981630e+00	-2.493183e+01	1.900472e+02	2.411560e+00
1000206	4.359777e+01	2.027280e+04	4.409520e+04	2.685885e+03	-6.553400e-01	-9.344611e+01	2.952180e+00	-2.584246e+01	1.898657e+02	2.467250e+00
1000207	4.369619e+01	2.027282e+04	4.408632e+04	2.686163e+03	-2.205500e-01	-9.349957e+01	2.932570e+00	-2.680263e+01	1.896206e+02	2.589530e+00
1000208	4.379248e+01	2.027284e+04	4.407744e+04	2.686442e+03	2.313900e-01	-9.355167e+01	2.931630e+00	-2.773490e+01	1.893585e+02	2.699390e+00
1000209	4.389148e+01	2.027286e+04	4.406856e+04	2.686730e+03	7.153700e-01	-9.360448e+01	2.933170e+00	-2.867022e+01	1.890707e+02	2.785360e+00
1000210	4.398800e+01	2.027289e+04	4.405857e+04	2.687023e+03	1.204450e+00	-9.365443e+01	2.938320e+00	-2.944304e+01	1.887547e+02	2.863550e+00
1000211	4.408361e+01	2.027291e+04	4.404969e+04	2.687311e+03	1.703830e+00	-9.370203e+01	2.953180e+00	-2.978065e+01	1.884015e+02	2.922970e+00
1000212	4.418024e+01	2.027293e+04	4.404081e+04	2.687605e+03	2.225230e+00	-9.374789e+01	2.983630e+00	-2.959815e+01	1.880522e+02	2.867800e+00
1000213	4.428168e+01	2.027385e+04	4.403193e+04	2.687910e+03	2.755220e+00	-9.379272e+01	2.983050e+00	-2.932460e+01	1.876767e+02	2.742600e+00
1000214	4.437654e+01	2.027387e+04	4.402305e+04	2.688204e+03	3.240490e+00	-9.383236e+01	2.967450e+00	-2.907224e+01	1.872836e+02	2.638100e+00
1000215	4.447213e+01	2.027389e+04	4.401417e+04	2.688502e+03	3.727000e+00	-9.387009e+01	2.949060e+00	-2.882303e+01	1.868541e+02	2.546650e+00
1000216	4.457175e+01	2.027481e+04	4.400418e+04	2.688819e+03	4.230930e+00	-9.390685e+01	2.924960e+00	-2.856891e+01	1.863774e+02	2.470980e+00
1000217	4.467083e+01	2.027483e+04	4.399530e+04	2.689130e+03	4.737770e+00	-9.394035e+01	2.911110e+00	-2.832261e+01	1.858666e+02	2.449130e+00
1000218	4.476957e+01	2.027575e+04	4.398642e+04	2.689438e+03	5.255940e+00	-9.397013e+01	2.920820e+00	-2.808187e+01	1.853649e+02	2.418330e+00
1000219	4.486573e+01	2.027577e+04	4.397754e+04	2.689744e+03	5.761380e+00	-9.399577e+01	2.932060e+00	-2.785128e+01	1.848930e+02	2.377850e+00
1000220	4.496123e+01	2.027669e+04	4.396755e+04	2.690053e+03	6.264420e+00	-9.401803e+01	2.946290e+00	-2.762558e+01	1.844399e+02	2.343480e+00
1000221	4.505970e+01	2.027760e+04	4.395868e+04	2.690364e+03	6.783630e+00	-9.403757e+01	2.964310e+00	-2.739546e+01	1.839944e+02	2.317120e+00
1000222	4.515956e+01	2.027852e+04	4.394980e+04	2.690679e+03	7.309460e+00	-9.405381e+01	2.985200e+00	-2.716374e+01	1.835695e+02	2.302070e+00
1000223	4.525513e+01	2.027854e+04	4.393981e+04	2.690993e+03	7.811650e+00	-9.406587e+01	3.007830e+00	-2.695481e+01	1.831896e+02	2.303840e+00
1000224	4.535320e+01	2.027946e+04	4.393093e+04	2.691305e+03	8.326760e+00	-9.407451e+01	3.035950e+00	-2.682271e+01	1.828287e+02	2.327610e+00
1000225	4.545897e+01	2.028038e+04	4.392094e+04	2.691658e+03	8.903140e+00	-9.407996e+01	3.072180e+00	-2.671329e+01	1.824615e+02	2.372640e+00
1000226	4.555942e+01	2.028129e+04	4.391096e+04	2.691986e+03	9.426730e+00	-9.408096e+01	3.105840e+00	-2.666175e+01	1.821561e+02	2.435320e+00
1000227	4.564797e+01	2.028221e+04	4.390208e+04	2.692302e+03	9.935110e+00	-9.407789e+01	3.146820e+00	-2.666460e+01	1.818774e+02	2.530210e+00
1000228	4.574372e+01	2.028313e+04	4.389320e+04	2.692613e+03	1.043716e+01	-9.407067e+01	3.197380e+00	-2.666782e+01	1.816253e+02	2.630150e+00
1000229	4.583855e+01	2.028494e+04	4.388432e+04	2.692920e+03	1.093341e+01	-9.405969e+01	3.251870e+00	-2.666761e+01	1.813932e+02	2.731360e+00
1000230	4.593660e+01	2.028496e+04	4.387544e+04	2.693243e+03	1.144471e+01	-9.404449e+01	3.311680e+00	-2.667161e+01	1.811644e+02	2.839380e+00
1000231	4.603658e+01	2.028677e+04	4.386546e+04	2.693577e+03	1.196391e+01	-9.402498e+01	3.375960e+00	-2.667821e+01	1.809365e+02	2.950150e+00
1000232	4.613332e+01	2.028769e+04	4.385658e+04	2.693899e+03	1.246400e+01	-9.400230e+01	3.440730e+00	-2.668645e+01	1.807144e+02	3.057470e+00
1000233	4.624060e+01	2.028950e+04	4.384548e+04	2.694291e+03	1.306074e+01	-9.397030e+01	3.521860e+00	-2.669780e+01	1.804404e+02	3.180590e+00
1000234	4.634754e+01	2.029042e+04	4.383550e+04	2.694673e+03	1.363763e+01	-9.393427e+01	3.602750e+00	-2.671246e+01	1.801601e+02	3.291040e+00
1000235	4.644750e+01	2.029223e+04	4.382551e+04	2.695020e+03	1.414895e+01	-9.389830e+01	3.676050e+00	-2.673112e+01	1.798948e+02	3.380400e+00
1000236	4.654358e+01	2.029315e+04	4.381663e+04	2.695356e+03	1.463967e+01	-9.386031e+01	3.747430e+00	-2.675260e+01	1.796229e+02	3.456810e+00
1000237	4.663892e+01	2.029496e+04	4.380776e+04	2.695691e+03	1.512611e+01	-9.381927e+01	3.818540e+00	-2.677480e+01	1.793354e+02	3.522840e+00
1000238	4.672048e+01	2.029676e+04	4.379999e+04	2.695982e+03	1.554223e+01	-9.378149e+01	3.879300e+00	-2.679473e+01	1.790748e+02	3.571430e+00
1000239	4.682590e+01	2.029768e+04	4.379111e+04	2.696359e+03	1.608091e+01	-9.372892e+01	3.958300e+00	-2.682187e+01	1.787190e+02	3.622380e+00
1000240	4.692606e+01	2.029949e+04	4.378113e+04	2.696732e+03	1.659326e+01	-9.367526e+01	4.031900e+00	-2.684772e+01	1.783672e+02	3.649860e+00
1000241	4.702706e+01	2.030130e+04	4.377225e+04	2.697105e+03	1.711051e+01	-9.361774e+01	4.104240e+00	-2.687235e+01	1.780022e+02	3.654780e+00
1000242	4.713262e+01	2.030312e+04	4.376116e+04	2.697534e+03	1.767358e+01	-9.355218e+01	4.170420e+00	-2.689470e+01	1.775986e+02	3.624270e+00
1000243	4.722837e+01	2.030493e+04	4.375228e+04	2.697903e+03	1.815645e+01	-9.349372e+01	4.215560e+00	-2.691579e+01	1.772378e+02	3.594690e+00
1000244	4.732734e+01	2.030674e+04	4.374341e+04	2.698289e+03	1.865471e+01	-9.343126e+01	4.254680e+00	-2.695581e+01	1.768597e+02	3.558270e+00
1000245	4.742655e+01	2.030765e+04	4.373453e+04	2.698684e+03	1.915241e+01	-9.336674e+01	4.284210e+00	-2.703445e+01	1.764795e+02	3.518740e+00
1000246	4.752134e+01	2.031036e+04	4.372566e+04	2.699064e+03	1.962787e+01	-9.330300e+01	4.306130e+00	-2.712181e+01	1.761151e+02	3.485300e+00
1000247	4.762983e+01	2.031217e+04	4.371456e+04	2.699534e+03	2.019455e+01	-9.322431e+01	4.325980e+00	-2.722862e+01	1.756851e+02	3.450890e+00
1000248	4.774857e+01	2.031488e+04	4.370236e+04	2.700088e+03	2.085847e+01	-9.312821e+01	4.341770e+00	-2.735687e+01	1.751937e+02	3.418380e+00
1000249	4.783719e+01	2.031669e+04	4.369459e+04	2.700460e+03	2.130597e+01	-9.306094e+01	4.348520e+00	-2.744373e+01	1.748723e+02	3.401850e+00
1000250	4.793718e+01	2.031940e+04	4.368461e+04	2.700890e+03	2.181161e+01	-9.298248e+01	4.353010e+00	-2.754175e+01	1.745201e+02	3.388900e+00
1000251	4.803304e+01	2.032121e+04	4.367574e+04	2.701305e+03	2.229685e+01	-9.290470e+01	4.354630e+00	-2.763533e+01	1.741934e+02	3.382310e+00
1000252	4.813198e+01	2.032302e+04	4.366686e+04	2.701735e+03	2.279796e+01	-9.282181e+01	4.353880e+00	-2.773156e+01	1.738676e+02	3.381380e+00
1000253	4.822635e+01	2.032572e+04	4.365799e+04	2.702149e+03	2.327593e+01	-9.274025e+01	4.351160e+00	-2.782547e+01	1.735671e+02	3.385690e+00
1000254	4.833641e+01	2.032843e+04	4.364800e+04	2.702635e+03	2.383315e+01	-9.264210e+01	4.345990e+00	-2.793426e+01	1.732278e+02	3.396340e+00
1000255	4.842560e+01	2.033024e+04	4.364024e+04	2.703032e+03	2.428445e+01	-9.256013e+01	4.340360e+00	-2.802102e+01	1.729600e+02	3.408590e+00
1000256	4.852498e+01	2.033294e+04	4.363026e+04	2.703482e+03	2.478673e+01	-9.246627e+01	4.332740e+00	-2.811613e+01	1.726671e+02	3.424960e+00
1000257	4.862160e+01	2.033475e+04	4.362138e+04	2.703919e+03	2.527452e+01	-9.237259e+01	4.324130e+00	-2.820709e+01	1.723858e+02	3.442540e+00
1000258	4.872716e+01	2.033835e+04	4.361140e+04	2.704433e+03	2.585062e+01	-9.225969e+01	4.312690e+00	-2.831308e+01	1.720550e+02	3.463910e+00
1000259	4.882019e+01	2.034016e+04	4.360253e+04	2.704859e+03	2.631937e+01	-9.216686e+01	4.302490e+00	-2.839861e+01	1.717845e+02	3.480360e+00
1000260	4.891654e+01	2.034287e+04	4.359365e+04	2.705298e+03	2.680484e+01	-9.207065e+01	4.291230e+00	-2.848687e+01	1.715012e+02	3.495430e+00
1000261	4.902588e+01	2.034647e+04	4.358256e+04	2.705847e+03	2.740887e+01	-9.195135e+01	4.276180e+00	-2.859668e+01	1.711412e+02	3.510070e+00
1000262	4.912531e+01	2.034918e+04	4.357369e+04	2.706300e+03	2.791027e+01	-9.185172e+01	4.262930e+00	-2.868890e+01	1.708321e+02	3.522130e+00
1000263	4.922489e+01	2.035188e+04	4.356482e+04	2.706754e+03	2.841373e+01	-9.175005e+01	4.250840e+00	-2.878135e+01	1.705135e+02	3.529690e+00
1000264	4.932593e+01	2.035458e+04	4.355595e+04	2.707215e+03	2.892570e+01	-9.164429e+01	4.238290e+00	-2.887531e+01	1.701805e+02	3.530870e+00
1000265	4.941434e+01	2.035729e+04	4.354707e+04	2.707652e+03	2.940542e+01	-9.154276e+01	4.226030e+00	-2.896353e+01	1.698597e+02	3.526360e+00
1000266	4.950388e+01	2.035999e+04	4.353820e+04	2.708111e+03	2.991241e+01	-9.143286e+01	4.212420e+00	-2.905719e+01	1.695116e+02	3.515900e+00
1000267	4.959171e+01	2.036359e+04	4.352933e+04	2.708543e+03	3.039348e+01	-9.132610e+01	4.198700e+00	-2.914667e+01	1.691737e+02	3.500920e+00
1000268	4.969208e+01	2.036629e+04	4.352046e+04	2.709001e+03	3.090401e+01	-9.121036e+01	4.179640e+00	-2.920044e+01	1.688001e+02	3.487120e+00
1000269	4.979233e+01	2.036900e+04	4.351158e+04	2.709458e+03	3.141905e+01	-9.109000e+01	4.168210e+00	-2.913376e+01	1.684077e+02	3.481960e+00
1000270	4.988810e+01	2.037260e+04	4.350271e+04	2.709893e+03	3.191357e+01	-9.097094e+01	4.162220e+00	-2.905467e+01	1.680270e+02	3.472040e+00
1000271	4.998294e+01	2.037530e+04	4.349384e+04	2.710328e+03	3.240392e+01	-9.084972e+01	4.158780e+00	-2.897862e+01	1.676452e+02	3.461110e+00
1000272	5.008103e+01	2.037890e+04	4.348497e+04	2.710772e+03	3.290976e+01	-9.072157e+01	4.153770e+00	-2.891544e+01	1.672432e+02	3.459270e+00
1000273	5.018100e+01	2.038250e+04	4.347499e+04	2.711231e+03	3.343054e+01	-9.058527e+01	4.158560e+00	-2.891373e+01	1.668206e+02	3.485390e+00
1000274	5.027616e+01	2.038520e+04	4.346723e+04	2.711657e+03	3.393246e+01	-9.044936e+01	4.174870e+00	-2.892656e+01	1.664236e+02	3.508800e+00
1000275	5.037101e+01	2.038880e+04	4.345836e+04	2.712086e+03	3.443506e+01	-9.030958e+01	4.193210e+00	-2.896807e+01	1.660361e+02	3.528900e+00
1000276	5.047010e+01	2.039240e+04	4.344949e+04	2.712533e+03	3.495985e+01	-9.016085e+01	4.202220e+00	-2.921298e+01	1.656382e+02	3.564310e+00
1000277	5.057047e+01	2.039510e+04	4.344061e+04	2.712988e+03	3.549783e+01	-9.000433e+01	4.207390e+00	-2.988209e+01	1.652228e+02	3.667720e+00
1000278	5.067722e+01	2.039960e+04	4.343063e+04	2.713471e+03	3.610173e+01	-8.982053e+01	4.250530e+00	-3.077614e+01	1.647886e+02	3.801840e+00
1000279	5.077256e+01	2.040319e+04	4.342287e+04	2.713895e+03	3.665855e+01	-8.964569e+01	4.293380e+00	-3.157585e+01	1.644184e+02	3.909830e+00
1000280	5.088102e+01	2.040679e+04	4.341178e+04	2.714432e+03	3.735861e+01	-8.941910e+01	4.344670e+00	-3.248357e+01	1.639638e+02	4.049590e+00
1000281	5.098078e+01	2.041129e+04	4.340291e+04	2.714880e+03	3.796692e+01	-8.921517e+01	4.392530e+00	-3.291336e+01	1.635362e+02	4.211320e+00
1000282	5.107056e+01	2.041488e+04	4.339404e+04	2.715340e+03	3.860756e+01	-8.899119e+01	4.471030e+00	-3.305801e+01	1.630795e+02	4.382330e+00
1000283	5.116629e+01	2.041848e+04	4.338628e+04	2.715769e+03	3.922399e+01	-8.876739e+01	4.558750e+00	-3.316924e+01	1.626469e+02	4.522230e+00
1000284	5.126059e+01	2.042208e+04	4.337741e+04	2.716201e+03	3.983359e+01	-8.853868e+01	4.652130e+00	-3.324093e+01	1.622143e+02	4.645510e+00
1000285	5.135898e+01	2.042657e+04	4.336854e+04	2.716651e+03	4.047330e+01	-8.829084e+01	4.758380e+00	-3.319709e+01	1.617513e+02	4.758440e+00
1000286	5.145856e+01	2.043017e+04	4.335967e+04	2.717111e+03	4.112140e+01	-8.803155e+01	4.871840e+00	-3.313264e+01	1.612729e+02	4.857370e+00
1000287	5.155399e+01	2.043376e+04	4.335191e+04	2.717550e+03	4.174190e+01	-8.777576e+01	4.984760e+00	-3.307117e+01	1.608042e+02	4.941280e+00
