	time (sec)	xEast (m)	yNorth (m)	zUp (m)	vx (m/s)	vy (m/s)	vz (m/s)	head (deg)	pitch (deg)	roll (deg)
1000172	4.858090e+01	2.102664e+04	4.421293e+04	2.596551e+03	-2.721391e+01	-1.151530e+02	-1.823823e+01	5.992100e-01	2.003748e+02	-1.124862e+01
1000173	4.867700e+01	2.102398e+04	4.420070e+04	2.594662e+03	-2.729504e+01	-1.153067e+02	-1.817897e+01	7.470700e-01	2.003698e+02	-1.120743e+01
1000174	4.877834e+01	2.102043e+04	4.418846e+04	2.592704e+03	-2.738126e+01	-1.154642e+02	-1.811635e+01	8.995700e-01	2.003666e+02	-1.115750e+01
1000175	4.886954e+01	2.101777e+04	4.417734e+04	2.590938e+03	-2.746070e+01	-1.156043e+02	-1.805979e+01	1.033910e+00	2.003677e+02	-1.105141e+01
1000176	4.897731e+01	2.101511e+04	4.416511e+04	2.588989e+03	-2.754839e+01	-1.157581e+02	-1.797908e+01	1.043990e+00	2.003841e+02	-1.066153e+01
1000177	4.907722e+01	2.101245e+04	4.415399e+04	2.587181e+03	-2.764074e+01	-1.159189e+02	-1.769665e+01	9.409200e-01	2.004166e+02	-1.002666e+01
1000178	4.916972e+01	2.100979e+04	4.414176e+04	2.585388e+03	-2.773745e+01	-1.160890e+02	-1.725573e+01	8.328300e-01	2.004536e+02	-9.501840e+00
1000179	4.925975e+01	2.100713e+04	4.413175e+04	2.583771e+03	-2.782416e+01	-1.162425e+02	-1.679165e+01	7.358400e-01	2.004874e+02	-9.099070e+00
1000180	4.936597e+01	2.100447e+04	4.411951e+04	2.581868e+03	-2.792429e+01	-1.164210e+02	-1.618402e+01	6.222700e-01	2.005255e+02	-8.650170e+00
1000181	4.946977e+01	2.100092e+04	4.410728e+04	2.579937e+03	-2.802203e+01	-1.165972e+02	-1.551891e+01	4.958900e-01	2.005612e+02	-8.117090e+00
1000182	4.957695e+01	2.099826e+04	4.409394e+04	2.578061e+03	-2.811519e+01	-1.167709e+02	-1.473362e+01	3.672600e-01	2.005944e+02	-7.510410e+00
1000183	4.967717e+01	2.099560e+04	4.408282e+04	2.576315e+03	-2.819717e+01	-1.169267e+02	-1.392860e+01	2.487000e-01	2.006215e+02	-6.997170e+00
1000184	4.976981e+01	2.099294e+04	4.407170e+04	2.574731e+03	-2.826700e+01	-1.170621e+02	-1.315099e+01	1.404100e-01	2.006415e+02	-6.542710e+00
1000185	4.986644e+01	2.098939e+04	4.405946e+04	2.573032e+03	-2.833607e+01	-1.171997e+02	-1.227321e+01	2.348000e-02	2.006568e+02	-6.055960e+00
1000186	4.996565e+01	2.098673e+04	4.404723e+04	2.571256e+03	-2.840041e+01	-1.173332e+02	-1.131806e+01	-9.950000e-02	2.006650e+02	-5.547890e+00
1000187	5.007161e+01	2.098318e+04	4.403389e+04	2.569437e+03	-2.845772e+01	-1.174596e+02	-1.028656e+01	-2.291600e-01	2.006648e+02	-5.015590e+00
1000188	5.017671e+01	2.097964e+04	4.401943e+04	2.567540e+03	-2.850645e+01	-1.175781e+02	-9.163230e+00	-3.683800e-01	2.006555e+02	-4.448060e+00
1000189	5.028816e+01	2.097609e+04	4.400720e+04	2.565886e+03	-2.853859e+01	-1.176700e+02	-8.125690e+00	-4.946400e-01	2.006403e+02	-3.931820e+00
1000190	5.037257e+01	2.097432e+04	4.399719e+04	2.564683e+03	-2.855520e+01	-1.177294e+02	-7.330660e+00	-5.831200e-01	2.006256e+02	-3.563880e+00
1000191	5.048782e+01	2.097077e+04	4.398163e+04	2.562999e+03	-2.856810e+01	-1.178002e+02	-6.186590e+00	-7.067000e-01	2.006006e+02	-3.054090e+00
1000192	5.058800e+01	2.096722e+04	4.396940e+04	2.561603e+03	-2.856952e+01	-1.178479e+02	-5.188240e+00	-7.753100e-01	2.005774e+02	-2.736000e+00
1000193	5.067662e+01	2.096456e+04	4.395939e+04	2.560524e+03	-2.856677e+01	-1.178771e+02	-4.464660e+00	-7.929600e-01	2.005573e+02	-2.624070e+00
1000194	5.077715e+01	2.096191e+04	4.394605e+04	2.559272e+03	-2.856050e+01	-1.179038e+02	-3.696610e+00	-8.041300e-01	2.005283e+02	-2.441850e+00
1000195	5.087660e+01	2.095925e+04	4.393383e+04	2.558146e+03	-2.855064e+01	-1.179217e+02	-3.005040e+00	-8.148200e-01	2.005002e+02	-2.212640e+00
1000196	5.096938e+01	2.095660e+04	4.392160e+04	2.557143e+03	-2.853769e+01	-1.179318e+02	-2.371440e+00	-8.260600e-01	2.004765e+02	-1.975650e+00
1000197	5.107637e+01	2.095305e+04	4.390937e+04	2.556171e+03	-2.852053e+01	-1.179350e+02	-1.726890e+00	-8.390000e-01	2.004573e+02	-1.713300e+00
1000198	5.116531e+01	2.095039e+04	4.389937e+04	2.555427e+03	-2.850377e+01	-1.179320e+02	-1.203680e+00	-8.502500e-01	2.004469e+02	-1.488450e+00
1000199	5.126965e+01	2.094774e+04	4.388714e+04	2.554629e+03	-2.848152e+01	-1.179218e+02	-5.998800e-01	-8.636400e-01	2.004414e+02	-1.219880e+00
1000200	5.137776e+01	2.094419e+04	4.387381e+04	2.553896e+03	-2.845581e+01	-1.179036e+02	1.596000e-02	-8.774900e-01	2.004427e+02	-9.362500e-01
1000201	5.148416e+01	2.094064e+04	4.386047e+04	2.553212e+03	-2.842601e+01	-1.178759e+02	6.525000e-01	-8.990700e-01	2.004502e+02	-5.882500e-01
1000202	5.158846e+01	2.093710e+04	4.384714e+04	2.552582e+03	-2.838874e+01	-1.178353e+02	1.344840e+00	-9.988200e-01	2.004635e+02	4.700000e-03
1000203	5.169868e+01	2.093445e+04	4.383380e+04	2.552096e+03	-2.834154e+01	-1.177800e+02	2.162630e+00	-1.129640e+00	2.004825e+02	6.624300e-01
1000204	5.179309e+01	2.093090e+04	4.382158e+04	2.551714e+03	-2.828752e+01	-1.177125e+02	3.004410e+00	-1.251450e+00	2.005047e+02	1.202430e+00
1000205	5.188782e+01	2.092825e+04	4.381047e+04	2.551409e+03	-2.822743e+01	-1.176340e+02	3.849550e+00	-1.366800e+00	2.005243e+02	1.697140e+00
1000206	5.198770e+01	2.092560e+04	4.379714e+04	2.551164e+03	-2.815390e+01	-1.175350e+02	4.787340e+00	-1.489380e+00	2.005394e+02	2.215230e+00
1000207	5.208057e+01	2.092205e+04	4.378491e+04	2.551006e+03	-2.807527e+01	-1.174269e+02	5.697950e+00	-1.605250e+00	2.005450e+02	2.698090e+00
1000208	5.218416e+01	2.091940e+04	4.377269e+04	2.550917e+03	-2.798703e+01	-1.173045e+02	6.628180e+00	-1.722220e+00	2.005400e+02	3.178700e+00
1000209	5.227708e+01	2.091674e+04	4.376158e+04	2.550900e+03	-2.789263e+01	-1.171731e+02	7.538480e+00	-1.836660e+00	2.005236e+02	3.641360e+00
1000210	5.237666e+01	2.091409e+04	4.374937e+04	2.550965e+03	-2.779091e+01	-1.170320e+02	8.437730e+00	-1.950740e+00	2.004967e+02	4.094040e+00
1000211	5.246660e+01	2.091143e+04	4.373937e+04	2.551081e+03	-2.769130e+01	-1.168948e+02	9.252960e+00	-2.055170e+00	2.004642e+02	4.491870e+00
1000212	5.255069e+01	2.090967e+04	4.372937e+04	2.551247e+03	-2.759232e+01	-1.167596e+02	1.000514e+01	-2.154230e+00	2.004282e+02	4.835080e+00
1000213	5.265517e+01	2.090613e+04	4.371604e+04	2.551561e+03	-2.745229e+01	-1.165706e+02	1.098482e+01	-2.289040e+00	2.003724e+02	5.291780e+00
1000214	5.274358e+01	2.090347e+04	4.370605e+04	2.551872e+03	-2.733469e+01	-1.164139e+02	1.174567e+01	-2.397230e+00	2.003241e+02	5.656480e+00
1000215	5.285066e+01	2.090082e+04	4.369383e+04	2.552334e+03	-2.718354e+01	-1.162150e+02	1.265750e+01	-2.530470e+00	2.002636e+02	6.098960e+00
1000216	5.294366e+01	2.089817e+04	4.368273e+04	2.552844e+03	-2.703554e+01	-1.160224e+02	1.349173e+01	-2.655260e+00	2.002082e+02	6.504870e+00
1000217	5.304393e+01	2.089552e+04	4.367051e+04	2.553485e+03	-2.686723e+01	-1.158059e+02	1.438050e+01	-2.804090e+00	2.001530e+02	6.911990e+00
1000218	5.313655e+01	2.089287e+04	4.365830e+04	2.554172e+03	-2.670336e+01	-1.155996e+02	1.517967e+01	-3.021720e+00	2.001104e+02	7.238340e+00
1000219	5.324368e+01	2.089022e+04	4.364608e+04	2.554995e+03	-2.652092e+01	-1.153761e+02	1.599014e+01	-3.325300e+00	2.000732e+02	7.562910e+00
1000220	5.334293e+01	2.088757e+04	4.363498e+04	2.555843e+03	-2.634474e+01	-1.151676e+02	1.670738e+01	-3.612850e+00	2.000429e+02	7.880620e+00
1000221	5.343799e+01	2.088492e+04	4.362277e+04	2.556826e+03	-2.615172e+01	-1.149460e+02	1.743706e+01	-3.919150e+00	2.000147e+02	8.222620e+00
1000222	5.352837e+01	2.088226e+04	4.361277e+04	2.557745e+03	-2.597642e+01	-1.147501e+02	1.805712e+01	-4.191610e+00	1.999920e+02	8.522250e+00
1000223	5.364375e+01	2.087873e+04	4.359834e+04	2.559122e+03	-2.572518e+01	-1.144766e+02	1.888855e+01	-4.565130e+00	1.999604e+02	8.935630e+00
1000224	5.374606e+01	2.087608e+04	4.358613e+04	2.560413e+03	-2.549606e+01	-1.142337e+02	1.959692e+01	-4.889450e+00	1.999291e+02	9.296080e+00
1000225	5.383546e+01	2.087342e+04	4.357614e+04	2.561554e+03	-2.529843e+01	-1.140284e+02	2.017560e+01	-5.158390e+00	1.998983e+02	9.594720e+00
1000226	5.394324e+01	2.087078e+04	4.356393e+04	2.563011e+03	-2.505104e+01	-1.137767e+02	2.086300e+01	-5.483080e+00	1.998525e+02	9.953270e+00
1000227	5.403935e+01	2.086813e+04	4.355283e+04	2.564386e+03	-2.482165e+01	-1.135483e+02	2.146709e+01	-5.773810e+00	1.998024e+02	1.027121e+01
1000228	5.415475e+01	2.086549e+04	4.353840e+04	2.566265e+03	-2.451457e+01	-1.132495e+02	2.223169e+01	-6.150380e+00	1.997237e+02	1.067665e+01
1000229	5.424973e+01	2.086283e+04	4.352842e+04	2.567770e+03	-2.426861e+01	-1.130163e+02	2.280994e+01	-6.450470e+00	1.996524e+02	1.098506e+01
1000230	5.436568e+01	2.086019e+04	4.351399e+04	2.569872e+03	-2.393201e+01	-1.127067e+02	2.355101e+01	-6.908510e+00	1.995447e+02	1.140259e+01
1000231	5.447307e+01	2.085755e+04	4.350178e+04	2.571756e+03	-2.361676e+01	-1.124238e+02	2.422674e+01	-7.379280e+00	1.994391e+02	1.179630e+01
1000232	5.456326e+01	2.085579e+04	4.349180e+04	2.573400e+03	-2.333706e+01	-1.121805e+02	2.480017e+01	-7.778740e+00	1.993432e+02	1.212810e+01
1000233	5.466600e+01	2.085314e+04	4.347959e+04	2.575435e+03	-2.298941e+01	-1.118870e+02	2.547737e+01	-8.255880e+00	1.992228e+02	1.251363e+01
1000234	5.475958e+01	2.085049e+04	4.346850e+04	2.577445e+03	-2.264355e+01	-1.116038e+02	2.611489e+01	-8.712770e+00	1.991017e+02	1.287463e+01
1000235	5.485277e+01	2.084784e+04	4.345851e+04	2.579333e+03	-2.231535e+01	-1.113424e+02	2.668961e+01	-9.132040e+00	1.989860e+02	1.320005e+01
1000236	5.496628e+01	2.084520e+04	4.344520e+04	2.581804e+03	-2.188495e+01	-1.110090e+02	2.740345e+01	-9.667450e+00	1.988336e+02	1.360512e+01
1000237	5.506981e+01	2.084345e+04	4.343411e+04	2.584041e+03	-2.149148e+01	-1.107125e+02	2.801999e+01	-1.014594e+01	1.986941e+02	1.395661e+01
1000238	5.516234e+01	2.084169e+04	4.342302e+04	2.586263e+03	-2.110245e+01	-1.104264e+02	2.859950e+01	-1.060957e+01	1.985558e+02	1.428974e+01
1000239	5.527721e+01	2.083905e+04	4.340971e+04	2.589084e+03	-2.060685e+01	-1.100707e+02	2.929826e+01	-1.118355e+01	1.983788e+02	1.469510e+01
1000240	5.538829e+01	2.083641e+04	4.339751e+04	2.591730e+03	-2.014007e+01	-1.097435e+02	2.991920e+01	-1.170862e+01	1.982112e+02	1.505935e+01
1000241	5.548875e+01	2.083466e+04	4.338642e+04	2.594182e+03	-1.970532e+01	-1.094449e+02	3.046831e+01	-1.218583e+01	1.980537e+02	1.538497e+01
1000242	5.559904e+01	2.083201e+04	4.337422e+04	2.596957e+03	-1.921489e+01	-1.091142e+02	3.105713e+01	-1.271224e+01	1.978740e+02	1.573792e+01
1000243	5.568806e+01	2.083115e+04	4.336535e+04	2.599238e+03	-1.880920e+01	-1.088454e+02	3.152144e+01	-1.313922e+01	1.977234e+02	1.601968e+01
1000244	5.578807e+01	2.082850e+04	4.335315e+04	2.602079e+03	-1.830949e+01	-1.085195e+02	3.206768e+01	-1.365587e+01	1.975347e+02	1.635555e+01
1000245	5.588792e+01	2.082675e+04	4.334206e+04	2.604981e+03	-1.779633e+01	-1.081907e+02	3.260118e+01	-1.417656e+01	1.973377e+02	1.668699e+01
1000246	5.599432e+01	2.082500e+04	4.332986e+04	2.608118e+03	-1.724027e+01	-1.078404e+02	3.314972e+01	-1.473092e+01	1.971202e+02	1.703137e+01
1000247	5.609938e+01	2.082236e+04	4.331766e+04	2.611090e+03	-1.671360e+01	-1.075142e+02	3.364256e+01	-1.524759e+01	1.969102e+02	1.734506e+01
1000248	5.620741e+01	2.082061e+04	4.330658e+04	2.614200e+03	-1.616018e+01	-1.071767e+02	3.413525e+01	-1.578128e+01	1.966845e+02	1.766488e+01
1000249	5.631027e+01	2.081976e+04	4.329439e+04	2.617633e+03	-1.555305e+01	-1.068123e+02	3.464839e+01	-1.635845e+01	1.964324e+02	1.800126e+01
1000250	5.641043e+01	2.081711e+04	4.328330e+04	2.620782e+03	-1.499481e+01	-1.064824e+02	3.509586e+01	-1.688230e+01	1.961963e+02	1.829938e+01
1000251	5.650346e+01	2.081625e+04	4.327333e+04	2.623790e+03	-1.445946e+01	-1.061704e+02	3.550471e+01	-1.737891e+01	1.959669e+02	1.857465e+01
1000252	5.662201e+01	2.081451e+04	4.326002e+04	2.627623e+03	-1.377893e+01	-1.057796e+02	3.599694e+01	-1.800306e+01	1.956714e+02	1.891007e+01
1000253	5.672169e+01	2.081276e+04	4.324894e+04	2.631011e+03	-1.317766e+01	-1.054394e+02	3.640753e+01	-1.854864e+01	1.954067e+02	1.919461e+01
1000254	5.681532e+01	2.081101e+04	4.323896e+04	2.634031e+03	-1.263993e+01	-1.051391e+02	3.675634e+01	-1.903213e+01	1.951676e+02	1.943984e+01
1000255	5.690892e+01	2.081104e+04	4.322788e+04	2.637298e+03	-1.205919e+01	-1.048186e+02	3.711454e+01	-1.955018e+01	1.949070e+02	1.969560e+01
1000256	5.701050e+01	2.080840e+04	4.321680e+04	2.641064e+03	-1.139201e+01	-1.044551e+02	3.750344e+01	-2.014051e+01	1.946047e+02	1.997836e+01
1000257	5.711050e+01	2.080843e+04	4.320683e+04	2.644429e+03	-1.079214e+01	-1.041324e+02	3.783316e+01	-2.066717e+01	1.943304e+02	2.022309e+01
1000258	5.720323e+01	2.080668e+04	4.319575e+04	2.647852e+03	-1.018604e+01	-1.038101e+02	3.814814e+01	-2.119579e+01	1.940509e+02	2.046167e+01
1000259	5.729469e+01	2.080583e+04	4.318578e+04	2.651215e+03	-9.588620e+00	-1.034959e+02	3.844144e+01	-2.171362e+01	1.937731e+02	2.068851e+01
1000260	5.740002e+01	2.080497e+04	4.317359e+04	2.655450e+03	-8.840650e+00	-1.031071e+02	3.878577e+01	-2.235814e+01	1.934220e+02	2.096143e+01
1000261	5.749992e+01	2.080412e+04	4.316251e+04	2.659199e+03	-8.176350e+00	-1.027660e+02	3.907079e+01	-2.292721e+01	1.931071e+02	2.119380e+01
1000262	5.759305e+01	2.080326e+04	4.315254e+04	2.662717e+03	-7.552050e+00	-1.024489e+02	3.932159e+01	-2.345952e+01	1.928083e+02	2.140379e+01
1000263	5.768890e+01	2.080240e+04	4.314257e+04	2.666193e+03	-6.935420e+00	-1.021389e+02	3.955362e+01	-2.398334e+01	1.925105e+02	2.160337e+01
1000264	5.778845e+01	2.080155e+04	4.313260e+04	2.670044e+03	-6.253650e+00	-1.017994e+02	3.979272e+01	-2.456202e+01	1.921778e+02	2.181529e+01
1000265	5.788954e+01	2.080069e+04	4.312152e+04	2.673794e+03	-5.590960e+00	-1.014729e+02	4.000810e+01	-2.512279e+01	1.918509e+02	2.201268e+01
1000266	5.798158e+01	2.080072e+04	4.311266e+04	2.677446e+03	-4.943510e+00	-1.011572e+02	4.020264e+01	-2.567186e+01	1.915282e+02	2.219737e+01
1000267	5.807504e+01	2.080076e+04	4.310159e+04	2.681199e+03	-4.281220e+00	-1.008373e+02	4.038587e+01	-2.623503e+01	1.911936e+02	2.238004e+01
1000268	5.817770e+01	2.079991e+04	4.309162e+04	2.685330e+03	-3.552390e+00	-1.004893e+02	4.056741e+01	-2.687276e+01	1.908171e+02	2.257969e+01
1000269	5.827731e+01	2.079905e+04	4.308054e+04	2.689420e+03	-2.827790e+00	-1.001472e+02	4.073441e+01	-2.758122e+01	1.904222e+02	2.280692e+01
1000270	5.837086e+01	2.079909e+04	4.307058e+04	2.693275e+03	-2.130020e+00	-9.982082e+01	4.089280e+01	-2.825567e+01	1.900471e+02	2.301022e+01
1000271	5.846294e+01	2.079913e+04	4.306061e+04	2.697079e+03	-1.436500e+00	-9.950017e+01	4.103791e+01	-2.891842e+01	1.896774e+02	2.319422e+01
1000272	5.856619e+01	2.079827e+04	4.304954e+04	2.701716e+03	-5.894900e-01	-9.911335e+01	4.119768e+01	-2.972135e+01	1.892242e+02	2.340278e+01
1000273	5.866638e+01	2.079831e+04	4.303957e+04	2.705919e+03	1.857400e-01	-9.876402e+01	4.132660e+01	-3.045130e+01	1.888063e+02	2.357936e+01
1000274	5.877373e+01	2.079835e+04	4.302850e+04	2.710171e+03	9.755900e-01	-9.841259e+01	4.144053e+01	-3.119149e+01	1.883765e+02	2.374567e+01
1000275	5.887816e+01	2.079840e+04	4.301632e+04	2.714975e+03	1.863750e+00	-9.802236e+01	4.154791e+01	-3.201985e+01	1.878855e+02	2.391928e+01
1000276	5.896626e+01	2.079932e+04	4.300857e+04	2.718492e+03	2.524670e+00	-9.773551e+01	4.161391e+01	-3.263414e+01	1.875160e+02	2.403805e+01
1000277	5.907030e+01	2.079936e+04	4.299861e+04	2.722691e+03	3.310640e+00	-9.739799e+01	4.167677e+01	-3.336365e+01	1.870716e+02	2.416798e+01
1000278	5.916338e+01	2.080029e+04	4.298865e+04	2.726721e+03	4.067130e+00	-9.707681e+01	4.172158e+01	-3.406479e+01	1.866387e+02	2.428186e+01
1000279	5.925471e+01	2.080032e+04	4.297979e+04	2.730431e+03	4.766970e+00	-9.678286e+01	4.174911e+01	-3.471299e+01	1.862337e+02	2.437796e+01
1000280	5.935608e+01	2.080125e+04	4.296983e+04	2.734571e+03	5.548810e+00	-9.645788e+01	4.176496e+01	-3.543663e+01	1.857761e+02	2.447567e+01
1000281	5.946313e+01	2.080130e+04	4.295875e+04	2.739142e+03	6.414690e+00	-9.610212e+01	4.176429e+01	-3.623741e+01	1.852634e+02	2.457211e+01
1000282	5.956645e+01	2.080223e+04	4.294879e+04	2.743660e+03	7.272070e+00	-9.575384e+01	4.174549e+01	-3.702966e+01	1.847499e+02	2.465630e+01
1000283	5.966661e+01	2.080316e+04	4.293883e+04	2.747975e+03	8.091280e+00	-9.542470e+01	4.170717e+01	-3.778880e+01	1.842359e+02	2.474609e+01
1000284	5.977357e+01	2.080410e+04	4.292776e+04	2.752697e+03	9.006130e+00	-9.505927e+01	4.166305e+01	-3.861772e+01	1.836493e+02	2.485274e+01
1000285	5.987791e+01	2.080503e+04	4.291670e+04	2.757644e+03	9.970780e+00	-9.467641e+01	4.160366e+01	-3.947983e+01	1.830416e+02	2.493828e+01
1000286	5.997758e+01	2.080596e+04	4.290784e+04	2.761774e+03	1.078745e+01	-9.435459e+01	4.153978e+01	-4.020592e+01	1.825284e+02	2.499633e+01
1000287	6.008817e+01	2.080690e+04	4.289678e+04	2.766367e+03	1.169963e+01	-9.399748e+01	4.145335e+01	-4.101486e+01	1.819549e+02	2.504757e+01
1000288	6.018883e+01	2.080872e+04	4.288682e+04	2.770797e+03	1.257920e+01	-9.365556e+01	4.135234e+01	-4.180148e+01	1.813958e+02	2.508797e+01
1000289	6.028909e+01	2.080966e+04	4.287686e+04	2.775215e+03	1.346388e+01	-9.331342e+01	4.123918e+01	-4.259888e+01	1.808205e+02	2.513026e+01
1000290	6.038179e+01	2.081148e+04	4.286801e+04	2.779359e+03	1.430350e+01	-9.299006e+01	4.112202e+01	-4.335063e+01	1.802767e+02	2.515789e+01
1000291	6.047417e+01	2.081241e+04	4.285915e+04	2.783471e+03	1.514066e+01	-9.266913e+01	4.099233e+01	-4.409913e+01	1.797327e+02	2.517502e+01
1000292	6.057779e+01	2.081424e+04	4.284809e+04	2.788421e+03	1.614918e+01	-9.228421e+01	4.081906e+01	-4.500408e+01	1.790670e+02	2.518867e+01
1000293	6.067830e+01	2.081606e+04	4.283924e+04	2.792595e+03	1.701499e+01	-9.195465e+01	4.065972e+01	-4.577929e+01	1.784809e+02	2.520127e+01
1000294	6.078551e+01	2.081879e+04	4.282817e+04	2.797271e+03	1.799657e+01	-9.158131e+01	4.047103e+01	-4.664114e+01	1.778165e+02	2.520328e+01
1000295	6.088847e+01	2.082061e+04	4.281822e+04	2.802096e+03	1.901360e+01	-9.119484e+01	4.026027e+01	-4.751775e+01	1.771259e+02	2.518875e+01
1000296	6.098877e+01	2.082244e+04	4.280826e+04	2.806542e+03	1.996149e+01	-9.083395e+01	4.005296e+01	-4.828309e+01	1.764607e+02	2.517552e+01
1000297	6.109631e+01	2.082427e+04	4.279830e+04	2.811277e+03	2.098960e+01	-9.044094e+01	3.982214e+01	-4.906987e+01	1.757360e+02	2.514872e+01
1000298	6.119963e+01	2.082699e+04	4.278835e+04	2.815826e+03	2.198465e+01	-9.005882e+01	3.958746e+01	-4.982316e+01	1.750400e+02	2.510160e+01
1000299	6.129944e+01	2.082971e+04	4.277839e+04	2.820242e+03	2.295676e+01	-8.968396e+01	3.934547e+01	-5.055410e+01	1.743584e+02	2.504033e+01
1000300	6.139264e+01	2.083153e+04	4.276954e+04	2.824369e+03	2.387111e+01	-8.932984e+01	3.910531e+01	-5.123040e+01	1.737069e+02	2.497478e+01
1000301	6.148907e+01	2.083425e+04	4.276069e+04	2.828565e+03	2.481174e+01	-8.896309e+01	3.885072e+01	-5.188543e+01	1.730207e+02	2.490558e+01
1000302	6.159973e+01	2.083697e+04	4.275074e+04	2.833058e+03	2.583233e+01	-8.856184e+01	3.856668e+01	-5.257719e+01	1.722771e+02	2.481710e+01
1000303	6.169298e+01	2.083969e+04	4.274189e+04	2.837114e+03	2.675781e+01	-8.819501e+01	3.829926e+01	-5.320000e+01	1.716015e+02	2.472539e+01
1000304	6.178590e+01	2.084240e+04	4.273304e+04	2.841086e+03	2.767198e+01	-8.782970e+01	3.802668e+01	-5.381158e+01	1.709336e+02	2.462513e+01
1000305	6.189017e+01	2.084512e+04	4.272309e+04	2.845782e+03	2.875694e+01	-8.739237e+01	3.769046e+01	-5.453267e+01	1.701427e+02	2.449171e+01
1000306	6.198860e+01	2.084874e+04	4.271424e+04	2.849884e+03	2.971511e+01	-8.700273e+01	3.738105e+01	-5.516934e+01	1.694387e+02	2.436581e+01
1000307	6.209694e+01	2.085146e+04	4.270428e+04	2.854183e+03	3.072857e+01	-8.658673e+01	3.704309e+01	-5.583814e+01	1.686948e+02	2.422215e+01
1000308	6.220062e+01	2.085597e+04	4.269433e+04	2.858840e+03	3.182781e+01	-8.613107e+01	3.666193e+01	-5.656065e+01	1.678896e+02	2.405250e+01
1000309	6.230051e+01	2.085958e+04	4.268549e+04	2.863011e+03	3.282063e+01	-8.571572e+01	3.630251e+01	-5.721302e+01	1.671600e+02	2.388849e+01
1000310	6.240775e+01	2.086230e+04	4.267553e+04	2.867414e+03	3.387471e+01	-8.526994e+01	3.590611e+01	-5.789170e+01	1.663543e+02	2.371906e+01
1000311	6.251108e+01	2.086681e+04	4.266558e+04	2.871928e+03	3.497339e+01	-8.479769e+01	3.549221e+01	-5.856807e+01	1.654933e+02	2.354903e+01
