	time (sec)	xEast (m)	yNorth (m)	zUp (m)	vx (m/s)	vy (m/s)	vz (m/s)	head (deg)	pitch (deg)	roll (deg)
1000222	4.473503e+01	2.083462e+04	4.356076e+04	2.436606e+03	-3.703547e+01	-1.352265e+02	-1.802796e+01	1.190780e+00	2.008638e+02	-1.094331e+01
1000223	4.483157e+01	2.083107e+04	4.354742e+04	2.434915e+03	-3.711834e+01	-1.353635e+02	-1.803030e+01	1.016350e+00	2.008832e+02	-1.093595e+01
1000224	4.493573e+01	2.082752e+04	4.353296e+04	2.433089e+03	-3.720364e+01	-1.355122e+02	-1.803057e+01	8.285400e-01	2.009018e+02	-1.092749e+01
1000225	4.503943e+01	2.082397e+04	4.351962e+04	2.431263e+03	-3.728525e+01	-1.356610e+02	-1.802838e+01	6.417900e-01	2.009187e+02	-1.091817e+01
1000226	4.513376e+01	2.081953e+04	4.350627e+04	2.429613e+03	-3.735671e+01	-1.357960e+02	-1.802356e+01	4.721700e-01	2.009329e+02	-1.090813e+01
1000227	4.523720e+01	2.081598e+04	4.349293e+04	2.427789e+03	-3.743203e+01	-1.359446e+02	-1.801530e+01	2.863600e-01	2.009473e+02	-1.089548e+01
1000228	4.533055e+01	2.081243e+04	4.347959e+04	2.426152e+03	-3.749766e+01	-1.360802e+02	-1.800573e+01	1.185700e-01	2.009596e+02	-1.088338e+01
1000229	4.542885e+01	2.080888e+04	4.346625e+04	2.424421e+03	-3.756406e+01	-1.362235e+02	-1.799363e+01	-5.815000e-02	2.009727e+02	-1.086994e+01
1000230	4.553454e+01	2.080444e+04	4.345179e+04	2.422563e+03	-3.763260e+01	-1.363780e+02	-1.797731e+01	-2.479500e-01	2.009868e+02	-1.085417e+01
1000231	4.563069e+01	2.080178e+04	4.343956e+04	2.420862e+03	-3.769232e+01	-1.365191e+02	-1.795919e+01	-4.203400e-01	2.009992e+02	-1.083847e+01
1000232	4.572420e+01	2.079734e+04	4.342621e+04	2.419224e+03	-3.774716e+01	-1.366565e+02	-1.793775e+01	-5.873700e-01	2.010097e+02	-1.082183e+01
1000233	4.583069e+01	2.079290e+04	4.341176e+04	2.417350e+03	-3.780630e+01	-1.368138e+02	-1.791035e+01	-7.769400e-01	2.010182e+02	-1.080102e+01
1000234	4.592584e+01	2.079024e+04	4.339953e+04	2.415667e+03	-3.785633e+01	-1.369549e+02	-1.788384e+01	-9.460700e-01	2.010239e+02	-1.078129e+01
1000235	4.602182e+01	2.078669e+04	4.338618e+04	2.413980e+03	-3.790318e+01	-1.370976e+02	-1.785469e+01	-1.116470e+00	2.010288e+02	-1.076127e+01
1000236	4.612559e+01	2.078225e+04	4.337173e+04	2.412160e+03	-3.795242e+01	-1.372518e+02	-1.782381e+01	-1.243300e+00	2.010312e+02	-1.073820e+01
1000237	4.622095e+01	2.077870e+04	4.335839e+04	2.410485e+03	-3.799615e+01	-1.373935e+02	-1.779140e+01	-1.299990e+00	2.010303e+02	-1.071894e+01
1000238	4.631541e+01	2.077515e+04	4.334615e+04	2.408821e+03	-3.803843e+01	-1.375333e+02	-1.775724e+01	-1.351940e+00	2.010279e+02	-1.069807e+01
1000239	4.642096e+01	2.077071e+04	4.333170e+04	2.406969e+03	-3.808319e+01	-1.376896e+02	-1.771702e+01	-1.409630e+00	2.010244e+02	-1.067389e+01
1000240	4.652821e+01	2.076716e+04	4.331613e+04	2.405093e+03	-3.812661e+01	-1.378479e+02	-1.767401e+01	-1.467950e+00	2.010203e+02	-1.064922e+01
1000241	4.662474e+01	2.076362e+04	4.330279e+04	2.403402e+03	-3.816508e+01	-1.379906e+02	-1.763272e+01	-1.520190e+00	2.010156e+02	-1.062555e+01
1000242	4.672293e+01	2.075917e+04	4.328944e+04	2.401686e+03	-3.820306e+01	-1.381353e+02	-1.758762e+01	-1.573010e+00	2.010087e+02	-1.059800e+01
1000243	4.681978e+01	2.075562e+04	4.327610e+04	2.399993e+03	-3.823971e+01	-1.382764e+02	-1.754758e+01	-1.606000e+00	2.009972e+02	-1.053723e+01
1000244	4.691792e+01	2.075207e+04	4.326276e+04	2.398280e+03	-3.827961e+01	-1.384201e+02	-1.748285e+01	-1.405790e+00	2.009730e+02	-1.037591e+01
1000245	4.701721e+01	2.074763e+04	4.324941e+04	2.396549e+03	-3.832360e+01	-1.385675e+02	-1.735398e+01	-8.822500e-01	2.009331e+02	-1.002599e+01
1000246	4.711554e+01	2.074408e+04	4.323496e+04	2.394845e+03	-3.836756e+01	-1.387210e+02	-1.705375e+01	-6.108300e-01	2.008984e+02	-9.089530e+00
1000247	4.721504e+01	2.074053e+04	4.322162e+04	2.393115e+03	-3.842581e+01	-1.389218e+02	-1.607576e+01	-7.324600e-01	2.008823e+02	-7.747520e+00
1000248	4.732017e+01	2.073609e+04	4.320716e+04	2.391298e+03	-3.847779e+01	-1.391377e+02	-1.465904e+01	-8.779100e-01	2.008749e+02	-6.706880e+00
1000249	4.742334e+01	2.073255e+04	4.319271e+04	2.389529e+03	-3.851205e+01	-1.393327e+02	-1.309524e+01	-1.022210e+00	2.008710e+02	-5.802820e+00
1000250	4.752734e+01	2.072811e+04	4.317825e+04	2.387771e+03	-3.852911e+01	-1.395062e+02	-1.137862e+01	-1.166730e+00	2.008665e+02	-4.913860e+00
1000251	4.762971e+01	2.072456e+04	4.316380e+04	2.386072e+03	-3.852671e+01	-1.396482e+02	-9.593920e+00	-1.307730e+00	2.008574e+02	-4.027970e+00
1000252	4.773427e+01	2.072101e+04	4.314935e+04	2.384381e+03	-3.850260e+01	-1.397594e+02	-7.657360e+00	-1.423030e+00	2.008382e+02	-2.999930e+00
1000253	4.782924e+01	2.071657e+04	4.313600e+04	2.382903e+03	-3.845868e+01	-1.398265e+02	-5.745910e+00	-1.501540e+00	2.008127e+02	-2.041200e+00
1000254	4.793402e+01	2.071302e+04	4.312155e+04	2.381338e+03	-3.838625e+01	-1.398535e+02	-3.554530e+00	-1.547900e+00	2.007723e+02	-8.664000e-01
1000255	4.803741e+01	2.070858e+04	4.310710e+04	2.379887e+03	-3.828222e+01	-1.398215e+02	-1.128240e+00	-1.525980e+00	2.007190e+02	4.928300e-01
1000256	4.813258e+01	2.070504e+04	4.309376e+04	2.378641e+03	-3.815738e+01	-1.397291e+02	1.286520e+00	-1.496250e+00	2.006667e+02	1.675590e+00
1000257	4.823793e+01	2.070149e+04	4.307931e+04	2.377374e+03	-3.799171e+01	-1.395557e+02	4.031710e+00	-1.447260e+00	2.006039e+02	2.967130e+00
1000258	4.833359e+01	2.069705e+04	4.306597e+04	2.376346e+03	-3.781646e+01	-1.393274e+02	6.605200e+00	-1.306670e+00	2.005378e+02	4.307830e+00
1000259	4.842926e+01	2.069350e+04	4.305263e+04	2.375442e+03	-3.761046e+01	-1.390091e+02	9.394150e+00	-1.065780e+00	2.004694e+02	5.778880e+00
1000260	4.852399e+01	2.068996e+04	4.303929e+04	2.374685e+03	-3.738287e+01	-1.386006e+02	1.228061e+01	-8.161000e-01	2.004105e+02	7.144880e+00
1000261	4.862221e+01	2.068641e+04	4.302596e+04	2.374052e+03	-3.712868e+01	-1.380862e+02	1.530822e+01	-5.601200e-01	2.003608e+02	8.514110e+00
1000262	4.871852e+01	2.068287e+04	4.301262e+04	2.373603e+03	-3.686260e+01	-1.374930e+02	1.829672e+01	-3.108000e-01	2.003262e+02	9.839970e+00
1000263	4.882301e+01	2.067843e+04	4.299818e+04	2.373320e+03	-3.655712e+01	-1.367520e+02	2.153992e+01	-3.677000e-02	2.003078e+02	1.125993e+01
1000264	4.891931e+01	2.067578e+04	4.298596e+04	2.373245e+03	-3.626252e+01	-1.359821e+02	2.451381e+01	2.231800e-01	2.003108e+02	1.255474e+01
1000265	4.902432e+01	2.067134e+04	4.297152e+04	2.373408e+03	-3.592941e+01	-1.350498e+02	2.772742e+01	5.134000e-01	2.003366e+02	1.396267e+01
1000266	4.912982e+01	2.066780e+04	4.295708e+04	2.373823e+03	-3.558420e+01	-1.340157e+02	3.092142e+01	8.499900e-01	2.003853e+02	1.542105e+01
1000267	4.922592e+01	2.066426e+04	4.294486e+04	2.374430e+03	-3.525936e+01	-1.329767e+02	3.383545e+01	1.195140e+00	2.004481e+02	1.679427e+01
1000268	4.932109e+01	2.066161e+04	4.293154e+04	2.375262e+03	-3.492917e+01	-1.318541e+02	3.671906e+01	1.553440e+00	2.005266e+02	1.817897e+01
1000269	4.941919e+01	2.065807e+04	4.291933e+04	2.376356e+03	-3.457542e+01	-1.305902e+02	3.969823e+01	1.878390e+00	2.006247e+02	1.963538e+01
1000270	4.952533e+01	2.065364e+04	4.290489e+04	2.377837e+03	-3.417422e+01	-1.291032e+02	4.291934e+01	2.146040e+00	2.007477e+02	2.119732e+01
1000271	4.962378e+01	2.065010e+04	4.289268e+04	2.379468e+03	-3.378438e+01	-1.276257e+02	4.586997e+01	2.385990e+00	2.008702e+02	2.261601e+01
1000272	4.971818e+01	2.064745e+04	4.288048e+04	2.381287e+03	-3.339455e+01	-1.261270e+02	4.865269e+01	2.603630e+00	2.009925e+02	2.396301e+01
1000273	4.981666e+01	2.064480e+04	4.286827e+04	2.383441e+03	-3.297142e+01	-1.244826e+02	5.149859e+01	2.829620e+00	2.011225e+02	2.535718e+01
1000274	4.991460e+01	2.064127e+04	4.285607e+04	2.385858e+03	-3.253445e+01	-1.227701e+02	5.426526e+01	3.057710e+00	2.012524e+02	2.673367e+01
1000275	5.001208e+01	2.063772e+04	4.284497e+04	2.388525e+03	-3.208442e+01	-1.209935e+02	5.695195e+01	3.287440e+00	2.013819e+02	2.809591e+01
1000276	5.011502e+01	2.063419e+04	4.283277e+04	2.391636e+03	-3.159240e+01	-1.190443e+02	5.971073e+01	3.532760e+00	2.015198e+02	2.952521e+01
1000277	5.021684e+01	2.063065e+04	4.281947e+04	2.395020e+03	-3.108934e+01	-1.170466e+02	6.235749e+01	3.779010e+00	2.016599e+02	3.093038e+01
1000278	5.031839e+01	2.062801e+04	4.280838e+04	2.398674e+03	-3.057259e+01	-1.149908e+02	6.491349e+01	4.029780e+00	2.018067e+02	3.232360e+01
1000279	5.042299e+01	2.062447e+04	4.279730e+04	2.402744e+03	-3.002517e+01	-1.128106e+02	6.745846e+01	4.295830e+00	2.019692e+02	3.375326e+01
1000280	5.052864e+01	2.062184e+04	4.278511e+04	2.407172e+03	-2.945726e+01	-1.105473e+02	6.993730e+01	4.574350e+00	2.021469e+02	3.518682e+01
1000281	5.063136e+01	2.061920e+04	4.277403e+04	2.411769e+03	-2.889202e+01	-1.082912e+02	7.225552e+01	4.856800e+00	2.023352e+02	3.657126e+01
1000282	5.073410e+01	2.061566e+04	4.276295e+04	2.416662e+03	-2.831538e+01	-1.059864e+02	7.448234e+01	5.153100e+00	2.025417e+02	3.794574e+01
1000283	5.083107e+01	2.061302e+04	4.275188e+04	2.421547e+03	-2.776179e+01	-1.037693e+02	7.649999e+01	5.443930e+00	2.027553e+02	3.923392e+01
1000284	5.092753e+01	2.061038e+04	4.274302e+04	2.426640e+03	-2.719815e+01	-1.015270e+02	7.842722e+01	5.607940e+00	2.029920e+02	4.050294e+01
1000285	5.102527e+01	2.060774e+04	4.273306e+04	2.432055e+03	-2.660795e+01	-9.922681e+01	8.029505e+01	5.555420e+00	2.032621e+02	4.177601e+01
1000286	5.112079e+01	2.060509e+04	4.272421e+04	2.437577e+03	-2.600559e+01	-9.695375e+01	8.204038e+01	5.496110e+00	2.035451e+02	4.301478e+01
1000287	5.121754e+01	2.060246e+04	4.271425e+04	2.443410e+03	-2.537041e+01	-9.463173e+01	8.372699e+01	5.446510e+00	2.038417e+02	4.426305e+01
1000288	5.131555e+01	2.059981e+04	4.270540e+04	2.449544e+03	-2.470223e+01	-9.226196e+01	8.535258e+01	5.405130e+00	2.041428e+02	4.552084e+01
1000289	5.141131e+01	2.059807e+04	4.269656e+04	2.455756e+03	-2.402631e+01	-8.993180e+01	8.686090e+01	5.367110e+00	2.044298e+02	4.674408e+01
1000290	5.150851e+01	2.059543e+04	4.268772e+04	2.462269e+03	-2.331674e+01	-8.755538e+01	8.831048e+01	5.325060e+00	2.047073e+02	4.797911e+01
1000291	5.161267e+01	2.059279e+04	4.267888e+04	2.469488e+03	-2.253132e+01	-8.499935e+01	8.977493e+01	5.270150e+00	2.049835e+02	4.929596e+01
1000292	5.171324e+01	2.059105e+04	4.267004e+04	2.476675e+03	-2.174915e+01	-8.252486e+01	9.110164e+01	5.202840e+00	2.052258e+02	5.056165e+01
1000293	5.180971e+01	2.058840e+04	4.266342e+04	2.483756e+03	-2.097735e+01	-8.015022e+01	9.229338e+01	5.106270e+00	2.054366e+02	5.177050e+01
1000294	5.190834e+01	2.058666e+04	4.265569e+04	2.491194e+03	-2.016302e+01	-7.772639e+01	9.343100e+01	4.849580e+00	2.056385e+02	5.299924e+01
1000295	5.200893e+01	2.058492e+04	4.264686e+04	2.498974e+03	-1.930156e+01	-7.525885e+01	9.451038e+01	4.498220e+00	2.058297e+02	5.423854e+01
1000296	5.210762e+01	2.058228e+04	4.264024e+04	2.506779e+03	-1.842555e+01	-7.284910e+01	9.548996e+01	4.140150e+00	2.060016e+02	5.544949e+01
1000297	5.221220e+01	2.058053e+04	4.263252e+04	2.515247e+03	-1.746498e+01	-7.030851e+01	9.644396e+01	3.744260e+00	2.061659e+02	5.672533e+01
1000298	5.231186e+01	2.057968e+04	4.262591e+04	2.523476e+03	-1.652125e+01	-6.790323e+01	9.727357e+01	3.352940e+00	2.063042e+02	5.793326e+01
1000299	5.240947e+01	2.057704e+04	4.261930e+04	2.531697e+03	-1.557183e+01	-6.556304e+01	9.801259e+01	2.955020e+00	2.064211e+02	5.911016e+01
1000300	5.250981e+01	2.057619e+04	4.261381e+04	2.540288e+03	-1.457170e+01	-6.317535e+01	9.869763e+01	2.529250e+00	2.065205e+02	6.031347e+01
1000301	5.260736e+01	2.057444e+04	4.260720e+04	2.548792e+03	-1.357712e+01	-6.087270e+01	9.929231e+01	2.103720e+00	2.065953e+02	6.147664e+01
1000302	5.270921e+01	2.057359e+04	4.260170e+04	2.557802e+03	-1.251776e+01	-5.849123e+01	9.983928e+01	1.647490e+00	2.066496e+02	6.268402e+01
1000303	5.280899e+01	2.057185e+04	4.259510e+04	2.566766e+03	-1.146533e+01	-5.618445e+01	1.003004e+02	1.261700e+00	2.066754e+02	6.389010e+01
1000304	5.290199e+01	2.057099e+04	4.259071e+04	2.575219e+03	-1.046271e+01	-5.403083e+01	1.006786e+02	1.027990e+00	2.066691e+02	6.503936e+01
1000305	5.300810e+01	2.057014e+04	4.258522e+04	2.584989e+03	-9.305850e+00	-5.158319e+01	1.010423e+02	7.537700e-01	2.066360e+02	6.632413e+01
1000306	5.310695e+01	2.056840e+04	4.257973e+04	2.594196e+03	-8.221830e+00	-4.932177e+01	1.013128e+02	4.789300e-01	2.065856e+02	6.750638e+01
1000307	5.320462e+01	2.056844e+04	4.257535e+04	2.603373e+03	-7.145800e+00	-4.710599e+01	1.015174e+02	1.916000e-01	2.065207e+02	6.866719e+01
1000308	5.330499e+01	2.056759e+04	4.257097e+04	2.612900e+03	-6.036600e+00	-4.485040e+01	1.016636e+02	-1.163000e-01	2.064409e+02	6.985179e+01
1000309	5.340494e+01	2.056673e+04	4.256659e+04	2.622469e+03	-4.933560e+00	-4.263100e+01	1.017434e+02	-3.826700e-01	2.063445e+02	7.103140e+01
1000310	5.350911e+01	2.056588e+04	4.256222e+04	2.632526e+03	-3.782650e+00	-4.033489e+01	1.017615e+02	-6.008600e-01	2.062238e+02	7.226222e+01
1000311	5.360823e+01	2.056592e+04	4.255784e+04	2.642157e+03	-2.691400e+00	-3.817040e+01	1.017178e+02	-8.160100e-01	2.060979e+02	7.342232e+01
1000312	5.370665e+01	2.056596e+04	4.255457e+04	2.651774e+03	-1.614220e+00	-3.604432e+01	1.016160e+02	-1.040320e+00	2.059633e+02	7.456745e+01
1000313	5.380784e+01	2.056600e+04	4.255131e+04	2.661718e+03	-5.141700e-01	-3.388343e+01	1.014522e+02	-1.280960e+00	2.058158e+02	7.573835e+01
1000314	5.390605e+01	2.056604e+04	4.254804e+04	2.671413e+03	5.417200e-01	-3.181631e+01	1.012362e+02	-1.510990e+00	2.056620e+02	7.687396e+01
1000315	5.400543e+01	2.056608e+04	4.254478e+04	2.681265e+03	1.596050e+00	-2.974884e+01	1.009635e+02	-1.564960e+00	2.054658e+02	7.803827e+01
1000316	5.410638e+01	2.056612e+04	4.254151e+04	2.691309e+03	2.654820e+00	-2.766140e+01	1.006362e+02	-1.578280e+00	2.052346e+02	7.921405e+01
1000317	5.420389e+01	2.056616e+04	4.253936e+04	2.701026e+03	3.659090e+00	-2.566444e+01	1.002713e+02	-1.617770e+00	2.049843e+02	8.034103e+01
1000318	5.430186e+01	2.056619e+04	4.253720e+04	2.710813e+03	4.648900e+00	-2.367952e+01	9.985791e+01	-1.691830e+00	2.046998e+02	8.146691e+01
1000319	5.440324e+01	2.056713e+04	4.253505e+04	2.720955e+03	5.652000e+00	-2.165051e+01	9.938265e+01	-1.812510e+00	2.043628e+02	8.262572e+01
1000320	5.450490e+01	2.056806e+04	4.253290e+04	2.731132e+03	6.635900e+00	-1.964261e+01	9.885886e+01	-1.992680e+00	2.039668e+02	8.378195e+01
1000321	5.460849e+01	2.056899e+04	4.253075e+04	2.741508e+03	7.615790e+00	-1.762446e+01	9.827752e+01	-2.272070e+00	2.034683e+02	8.495628e+01
1000322	5.470772e+01	2.056903e+04	4.252971e+04	2.751436e+03	8.532790e+00	-1.571819e+01	9.767811e+01	-2.704960e+00	2.028262e+02	8.607654e+01
1000323	5.480861e+01	2.056996e+04	4.252756e+04	2.761526e+03	9.442980e+00	-1.380833e+01	9.702838e+01	-3.513040e+00	2.018058e+02	8.721139e+01
1000324	5.491034e+01	2.057178e+04	4.252652e+04	2.771674e+03	1.033814e+01	-1.191197e+01	9.633403e+01	-5.470980e+00	1.996338e+02	8.835087e+01
1000325	5.501079e+01	2.057182e+04	4.252548e+04	2.781681e+03	1.120000e+01	-1.006836e+01	9.561067e+01	-1.564539e+01	1.892479e+02	8.946149e+01
1000326	5.511293e+01	2.057364e+04	4.252444e+04	2.791822e+03	1.205383e+01	-8.223550e+00	9.483851e+01	-1.677748e+02	3.690327e+01	8.936265e+01
1000327	5.520851e+01	2.057456e+04	4.252451e+04	2.801284e+03	1.283260e+01	-6.524110e+00	9.408418e+01	-1.756554e+02	2.882059e+01	8.830753e+01
1000328	5.530522e+01	2.057549e+04	4.252346e+04	2.810833e+03	1.360091e+01	-4.831170e+00	9.329077e+01	-1.774015e+02	2.686963e+01	8.723260e+01
1000329	5.540964e+01	2.057821e+04	4.252354e+04	2.821093e+03	1.440842e+01	-3.033780e+00	9.240159e+01	-1.781335e+02	2.591594e+01	8.607169e+01
1000330	5.550906e+01	2.057913e+04	4.252249e+04	2.830837e+03	1.515650e+01	-1.351350e+00	9.152504e+01	-1.784468e+02	2.539097e+01	8.496626e+01
1000331	5.561372e+01	2.058096e+04	4.252257e+04	2.841032e+03	1.592245e+01	3.891800e-01	9.057228e+01	-1.785876e+02	2.502688e+01	8.380270e+01
1000332	5.571945e+01	2.058188e+04	4.252264e+04	2.851270e+03	1.667410e+01	2.115530e+00	8.957993e+01	-1.786183e+02	2.477019e+01	8.262698e+01
1000333	5.582222e+01	2.058370e+04	4.252382e+04	2.861142e+03	1.738404e+01	3.763260e+00	8.858771e+01	-1.785810e+02	2.458770e+01	8.148325e+01
1000334	5.592169e+01	2.058641e+04	4.252389e+04	2.870634e+03	1.805209e+01	5.329420e+00	8.760271e+01	-1.785022e+02	2.445356e+01	8.037397e+01
1000335	5.602382e+01	2.058733e+04	4.252506e+04	2.880312e+03	1.871961e+01	6.901790e+00	8.652654e+01	-1.784263e+02	2.431293e+01	7.922170e+01
1000336	5.611864e+01	2.058915e+04	4.252513e+04	2.889230e+03	1.932369e+01	8.338680e+00	8.550663e+01	-1.783833e+02	2.415440e+01	7.814706e+01
1000337	5.622110e+01	2.059186e+04	4.252631e+04	2.898790e+03	1.995803e+01	9.863330e+00	8.438390e+01	-1.783531e+02	2.396534e+01	7.698611e+01
1000338	5.631715e+01	2.059368e+04	4.252748e+04	2.907673e+03	2.053541e+01	1.126637e+01	8.331261e+01	-1.783328e+02	2.377879e+01	7.589483e+01
1000339	5.642065e+01	2.059549e+04	4.252866e+04	2.917156e+03	2.113794e+01	1.274714e+01	8.213975e+01	-1.783141e+02	2.357363e+01	7.470576e+01
1000340	5.652396e+01	2.059820e+04	4.252984e+04	2.926533e+03	2.171945e+01	1.419158e+01	8.095010e+01	-1.783393e+02	2.335971e+01	7.343514e+01
1000341	5.662599e+01	2.060001e+04	4.253213e+04	2.935697e+03	2.229160e+01	1.562876e+01	7.974395e+01	-1.783898e+02	2.314594e+01	7.211319e+01
1000342	5.672638e+01	2.060183e+04	4.253330e+04	2.944627e+03	2.284477e+01	1.703227e+01	7.853240e+01	-1.784260e+02	2.294866e+01	7.084339e+01
1000343	5.682812e+01	2.060453e+04	4.253559e+04	2.953575e+03	2.339155e+01	1.843350e+01	7.728336e+01	-1.784452e+02	2.276487e+01	6.956868e+01
1000344	5.692772e+01	2.060724e+04	4.253676e+04	2.962242e+03	2.391403e+01	1.978605e+01	7.604034e+01	-1.784452e+02	2.260271e+01	6.832236e+01
1000345	5.702479e+01	2.060995e+04	4.253904e+04	2.970589e+03	2.441078e+01	2.108475e+01	7.481039e+01	-1.784263e+02	2.246294e+01	6.710663e+01
1000346	5.712494e+01	2.061176e+04	4.254133e+04	2.979104e+03	2.490986e+01	2.240234e+01	7.352415e+01	-1.783870e+02	2.233856e+01	6.585007e+01
1000347	5.722165e+01	2.061446e+04	4.254361e+04	2.987221e+03	2.537878e+01	2.365225e+01	7.226640e+01	-1.783302e+02	2.223760e+01	6.463315e+01
1000348	5.732057e+01	2.061627e+04	4.254589e+04	2.995427e+03	2.584537e+01	2.490756e+01	7.096457e+01	-1.782537e+02	2.215341e+01	6.338317e+01
1000349	5.741603e+01	2.061897e+04	4.254817e+04	3.003237e+03	2.628315e+01	2.609558e+01	6.969371e+01	-1.781643e+02	2.208888e+01	6.217104e+01
1000350	5.751094e+01	2.062167e+04	4.255045e+04	3.010902e+03	2.670664e+01	2.725408e+01	6.841604e+01	-1.780628e+02	2.203850e+01	6.095878e+01
1000351	5.760776e+01	2.062437e+04	4.255383e+04	3.018611e+03	2.712680e+01	2.841250e+01	6.709898e+01	-1.779492e+02	2.199866e+01	5.971428e+01
1000352	5.770277e+01	2.062707e+04	4.255611e+04	3.026074e+03	2.752776e+01	2.952644e+01	6.579359e+01	-1.778301e+02	2.196833e+01	5.848487e+01
1000353	5.780820e+01	2.063067e+04	4.255951e+04	3.034224e+03	2.795977e+01	3.073609e+01	6.433074e+01	-1.776920e+02	2.194200e+01	5.711065e+01
