	time (sec)	xEast (m)	yNorth (m)	zUp (m)	vx (m/s)	vy (m/s)	vz (m/s)	head (deg)	pitch (deg)	roll (deg)
1000086	2.810254e+01	2.125428e+04	4.519793e+04	2.700854e+03	-1.991461e+01	-1.051461e+02	-9.963400e-01	-6.052240e+00	1.983787e+02	-1.754850e+00
1000087	2.820631e+01	2.125252e+04	4.518682e+04	2.700510e+03	-1.984088e+01	-1.052829e+02	-9.252300e-01	-4.088330e+00	1.981925e+02	-1.938090e+00
1000088	2.830156e+01	2.124986e+04	4.517682e+04	2.700222e+03	-1.980375e+01	-1.053997e+02	-8.987400e-01	-2.301970e+00	1.980279e+02	-2.063700e+00
1000089	2.840189e+01	2.124810e+04	4.516682e+04	2.699937e+03	-1.979211e+01	-1.055145e+02	-9.014900e-01	-4.462500e-01	1.978722e+02	-2.156920e+00
1000090	2.850207e+01	2.124634e+04	4.515682e+04	2.699677e+03	-1.979325e+01	-1.056218e+02	-9.606200e-01	8.410100e-01	1.977626e+02	-2.044050e+00
1000091	2.859746e+01	2.124458e+04	4.514571e+04	2.699463e+03	-1.980778e+01	-1.057099e+02	-8.882100e-01	8.243100e-01	1.977430e+02	-1.519980e+00
1000092	2.870225e+01	2.124192e+04	4.513571e+04	2.699236e+03	-1.982718e+01	-1.057890e+02	-6.043800e-01	6.622400e-01	1.977751e+02	-1.033800e+00
1000093	2.880717e+01	2.124016e+04	4.512460e+04	2.699036e+03	-1.984097e+01	-1.058516e+02	-2.585600e-01	5.037900e-01	1.978510e+02	-6.579100e-01
1000094	2.891249e+01	2.123840e+04	4.511349e+04	2.698855e+03	-1.984998e+01	-1.058983e+02	1.386400e-01	3.512200e-01	1.979635e+02	-3.057700e-01
1000095	2.901643e+01	2.123574e+04	4.510238e+04	2.698702e+03	-1.985512e+01	-1.059274e+02	5.702200e-01	2.086900e-01	1.981028e+02	2.368000e-02
1000096	2.911150e+01	2.123398e+04	4.509238e+04	2.698577e+03	-1.985742e+01	-1.059389e+02	9.882500e-01	8.656000e-02	1.982451e+02	3.124200e-01
1000097	2.921553e+01	2.123222e+04	4.508128e+04	2.698465e+03	-1.985765e+01	-1.059354e+02	1.462740e+00	-3.789000e-02	1.984059e+02	6.199500e-01
1000098	2.931929e+01	2.123046e+04	4.507017e+04	2.698379e+03	-1.985654e+01	-1.059190e+02	1.948300e+00	-1.529400e-01	1.985606e+02	9.204900e-01
1000099	2.941397e+01	2.122780e+04	4.506017e+04	2.698325e+03	-1.985416e+01	-1.058938e+02	2.398870e+00	-2.510300e-01	1.986886e+02	1.190980e+00
1000100	2.951085e+01	2.122604e+04	4.504906e+04	2.698297e+03	-1.984968e+01	-1.058585e+02	2.864800e+00	-3.459600e-01	1.988002e+02	1.464970e+00
1000101	2.960640e+01	2.122427e+04	4.504017e+04	2.698283e+03	-1.984279e+01	-1.058153e+02	3.325550e+00	-4.359700e-01	1.988870e+02	1.735430e+00
1000102	2.970386e+01	2.122162e+04	4.502906e+04	2.698315e+03	-1.983236e+01	-1.057635e+02	3.800040e+00	-5.261200e-01	1.989491e+02	2.043650e+00
1000103	2.979967e+01	2.121986e+04	4.501907e+04	2.698368e+03	-1.981746e+01	-1.057041e+02	4.283380e+00	-6.142100e-01	1.989840e+02	2.356360e+00
1000104	2.989189e+01	2.121899e+04	4.501018e+04	2.698440e+03	-1.979887e+01	-1.056395e+02	4.750600e+00	-6.728000e-01	1.989927e+02	2.702030e+00
1000105	2.999849e+01	2.121544e+04	4.499796e+04	2.698585e+03	-1.976939e+01	-1.055515e+02	5.344840e+00	-6.846800e-01	1.989738e+02	3.229300e+00
1000106	3.009511e+01	2.121457e+04	4.498797e+04	2.698738e+03	-1.973432e+01	-1.054569e+02	5.950660e+00	-6.749200e-01	1.989367e+02	3.699570e+00
1000107	3.019272e+01	2.121281e+04	4.497797e+04	2.698933e+03	-1.969380e+01	-1.053494e+02	6.577820e+00	-6.245400e-01	1.988830e+02	4.192720e+00
1000108	3.029819e+01	2.121016e+04	4.496687e+04	2.699192e+03	-1.964246e+01	-1.052141e+02	7.322170e+00	-4.438700e-01	1.988095e+02	4.864840e+00
1000109	3.040134e+01	2.120840e+04	4.495576e+04	2.699493e+03	-1.958463e+01	-1.050568e+02	8.143530e+00	-2.468400e-01	1.987339e+02	5.497210e+00
1000110	3.049663e+01	2.120664e+04	4.494577e+04	2.699814e+03	-1.952749e+01	-1.048936e+02	8.928250e+00	-7.773000e-02	1.986671e+02	6.059600e+00
1000111	3.060068e+01	2.120488e+04	4.493466e+04	2.700216e+03	-1.946085e+01	-1.046944e+02	9.823580e+00	9.098000e-02	1.986038e+02	6.676750e+00
1000112	3.070480e+01	2.120222e+04	4.492467e+04	2.700670e+03	-1.939060e+01	-1.044745e+02	1.074137e+01	2.588900e-01	1.985561e+02	7.279920e+00
1000113	3.080151e+01	2.120046e+04	4.491467e+04	2.701150e+03	-1.932381e+01	-1.042530e+02	1.159443e+01	4.309300e-01	1.985296e+02	7.894410e+00
1000114	3.090652e+01	2.119870e+04	4.490357e+04	2.701735e+03	-1.924829e+01	-1.039821e+02	1.258479e+01	7.058400e-01	1.985235e+02	8.706350e+00
1000115	3.100320e+01	2.119605e+04	4.489358e+04	2.702336e+03	-1.917666e+01	-1.036989e+02	1.356949e+01	9.876000e-01	1.985404e+02	9.422600e+00
1000116	3.109804e+01	2.119429e+04	4.488358e+04	2.702984e+03	-1.910753e+01	-1.033960e+02	1.455552e+01	1.255970e+00	1.985779e+02	1.007222e+01
1000117	3.119261e+01	2.119342e+04	4.487359e+04	2.703690e+03	-1.903713e+01	-1.030722e+02	1.555346e+01	1.331680e+00	1.986386e+02	1.063219e+01
1000118	3.129156e+01	2.119076e+04	4.486360e+04	2.704501e+03	-1.896288e+01	-1.027210e+02	1.656718e+01	1.239220e+00	1.987224e+02	1.105649e+01
1000119	3.139578e+01	2.118901e+04	4.485250e+04	2.705435e+03	-1.887947e+01	-1.023401e+02	1.758775e+01	1.134760e+00	1.988256e+02	1.148893e+01
1000120	3.149927e+01	2.118725e+04	4.484251e+04	2.706439e+03	-1.879210e+01	-1.019527e+02	1.856932e+01	1.037330e+00	1.989390e+02	1.198264e+01
1000121	3.159982e+01	2.118459e+04	4.483252e+04	2.707506e+03	-1.870268e+01	-1.015669e+02	1.949636e+01	9.325700e-01	1.990532e+02	1.247218e+01
1000122	3.169406e+01	2.118284e+04	4.482253e+04	2.708584e+03	-1.861545e+01	-1.011981e+02	2.033590e+01	8.324300e-01	1.991585e+02	1.294843e+01
1000123	3.178923e+01	2.118197e+04	4.481365e+04	2.709738e+03	-1.852312e+01	-1.008127e+02	2.117915e+01	8.119500e-01	1.992566e+02	1.349411e+01
1000124	3.188432e+01	2.117931e+04	4.480366e+04	2.710985e+03	-1.842606e+01	-1.004099e+02	2.203304e+01	8.357200e-01	1.993425e+02	1.403712e+01
1000125	3.198856e+01	2.117756e+04	4.479368e+04	2.712429e+03	-1.831944e+01	-9.994987e+01	2.297140e+01	1.056240e+00	1.994126e+02	1.456704e+01
1000126	3.208430e+01	2.117580e+04	4.478369e+04	2.713848e+03	-1.822381e+01	-9.952278e+01	2.379207e+01	1.305750e+00	1.994533e+02	1.493192e+01
1000127	3.218147e+01	2.117404e+04	4.477481e+04	2.715361e+03	-1.812963e+01	-9.908928e+01	2.458190e+01	1.329390e+00	1.994800e+02	1.519418e+01
1000128	3.228746e+01	2.117228e+04	4.476372e+04	2.717118e+03	-1.803237e+01	-9.864037e+01	2.532597e+01	1.239240e+00	1.994889e+02	1.528575e+01
1000129	3.238252e+01	2.117052e+04	4.475484e+04	2.718770e+03	-1.794920e+01	-9.826681e+01	2.587609e+01	1.136790e+00	1.994840e+02	1.540255e+01
1000130	3.248654e+01	2.116877e+04	4.474375e+04	2.720678e+03	-1.785662e+01	-9.787086e+01	2.641916e+01	1.019910e+00	1.994690e+02	1.557581e+01
1000131	3.258975e+01	2.116701e+04	4.473377e+04	2.722656e+03	-1.776264e+01	-9.748927e+01	2.690442e+01	9.001700e-01	1.994477e+02	1.576572e+01
1000132	3.268698e+01	2.116525e+04	4.472489e+04	2.724597e+03	-1.767147e+01	-9.713716e+01	2.732432e+01	7.849400e-01	1.994255e+02	1.595760e+01
1000133	3.278131e+01	2.116349e+04	4.471602e+04	2.726556e+03	-1.758010e+01	-9.680014e+01	2.770506e+01	6.717800e-01	1.994047e+02	1.615146e+01
1000134	3.287787e+01	2.116174e+04	4.470604e+04	2.728638e+03	-1.748337e+01	-9.645832e+01	2.807191e+01	5.556800e-01	1.993867e+02	1.635340e+01
1000135	3.297324e+01	2.115998e+04	4.469717e+04	2.730755e+03	-1.738440e+01	-9.612211e+01	2.841516e+01	4.418800e-01	1.993742e+02	1.655679e+01
1000136	3.307748e+01	2.115822e+04	4.468719e+04	2.733143e+03	-1.727235e+01	-9.575507e+01	2.877266e+01	3.192500e-01	1.993683e+02	1.678134e+01
1000137	3.317276e+01	2.115646e+04	4.467831e+04	2.735389e+03	-1.716696e+01	-9.542036e+01	2.908592e+01	2.090700e-01	1.993709e+02	1.698338e+01
1000138	3.327724e+01	2.115471e+04	4.466834e+04	2.737919e+03	-1.704894e+01	-9.505507e+01	2.941384e+01	9.063000e-02	1.993825e+02	1.720119e+01
1000139	3.337366e+01	2.115295e+04	4.465947e+04	2.740311e+03	-1.693784e+01	-9.471881e+01	2.970382e+01	-1.614000e-02	1.994008e+02	1.740185e+01
1000140	3.346937e+01	2.115119e+04	4.465060e+04	2.742738e+03	-1.682556e+01	-9.438509e+01	2.998113e+01	-1.196200e-01	1.994253e+02	1.760002e+01
1000141	3.357355e+01	2.114944e+04	4.464062e+04	2.745436e+03	-1.670131e+01	-9.402184e+01	3.027177e+01	-2.296200e-01	1.994571e+02	1.781364e+01
1000142	3.367696e+01	2.114768e+04	4.463064e+04	2.748169e+03	-1.657611e+01	-9.366127e+01	3.054947e+01	-3.366600e-01	1.994921e+02	1.802322e+01
1000143	3.377299e+01	2.114593e+04	4.462177e+04	2.750754e+03	-1.645828e+01	-9.332640e+01	3.079826e+01	-4.346900e-01	1.995256e+02	1.821540e+01
1000144	3.387585e+01	2.114507e+04	4.461180e+04	2.753567e+03	-1.633048e+01	-9.296780e+01	3.105528e+01	-5.389200e-01	1.995603e+02	1.841840e+01
1000145	3.398212e+01	2.114242e+04	4.460293e+04	2.756519e+03	-1.619666e+01	-9.259732e+01	3.131094e+01	-6.466000e-01	1.995927e+02	1.862490e+01
1000146	3.408668e+01	2.114156e+04	4.459295e+04	2.759471e+03	-1.606313e+01	-9.223293e+01	3.155295e+01	-7.533500e-01	1.996191e+02	1.882474e+01
1000147	3.419151e+01	2.113980e+04	4.458298e+04	2.762477e+03	-1.592620e+01	-9.186523e+01	3.179453e+01	-8.618000e-01	1.996388e+02	1.900418e+01
1000148	3.428619e+01	2.113805e+04	4.457411e+04	2.765227e+03	-1.580127e+01	-9.153474e+01	3.200337e+01	-9.602000e-01	1.996510e+02	1.904387e+01
1000149	3.439088e+01	2.113629e+04	4.456525e+04	2.768296e+03	-1.567239e+01	-9.119723e+01	3.215448e+01	-1.060450e+00	1.996554e+02	1.898816e+01
1000150	3.448721e+01	2.113453e+04	4.455638e+04	2.771159e+03	-1.555938e+01	-9.090569e+01	3.224204e+01	-1.154020e+00	1.996496e+02	1.896790e+01
1000151	3.458423e+01	2.113367e+04	4.454752e+04	2.774069e+03	-1.544727e+01	-9.062171e+01	3.230512e+01	-1.249820e+00	1.996359e+02	1.896459e+01
1000152	3.469011e+01	2.113103e+04	4.453754e+04	2.777283e+03	-1.532569e+01	-9.031994e+01	3.235415e+01	-1.350880e+00	1.996144e+02	1.893600e+01
1000153	3.478464e+01	2.113016e+04	4.452978e+04	2.780166e+03	-1.522052e+01	-9.006348e+01	3.236535e+01	-1.421760e+00	1.995913e+02	1.882072e+01
1000154	3.488257e+01	2.112840e+04	4.452092e+04	2.783186e+03	-1.512012e+01	-8.982167e+01	3.231571e+01	-1.473550e+00	1.995624e+02	1.868996e+01
1000155	3.498646e+01	2.112754e+04	4.451206e+04	2.786405e+03	-1.501831e+01	-8.957927e+01	3.222944e+01	-1.455430e+00	1.995249e+02	1.861144e+01
1000156	3.509189e+01	2.112490e+04	4.450208e+04	2.789706e+03	-1.491923e+01	-8.934232e+01	3.212071e+01	-1.378920e+00	1.994834e+02	1.857848e+01
1000157	3.519643e+01	2.112404e+04	4.449211e+04	2.792993e+03	-1.482415e+01	-8.910843e+01	3.201108e+01	-1.057320e+00	1.994335e+02	1.864298e+01
1000158	3.529948e+01	2.112228e+04	4.448325e+04	2.796245e+03	-1.472834e+01	-8.886543e+01	3.193606e+01	-6.739200e-01	1.993852e+02	1.871146e+01
1000159	3.540445e+01	2.112053e+04	4.447438e+04	2.799569e+03	-1.463569e+01	-8.861500e+01	3.186391e+01	-2.818100e-01	1.993408e+02	1.875436e+01
1000160	3.550845e+01	2.111967e+04	4.446552e+04	2.802871e+03	-1.454951e+01	-8.836539e+01	3.179280e+01	1.075200e-01	1.993032e+02	1.878622e+01
1000161	3.560747e+01	2.111791e+04	4.445666e+04	2.806030e+03	-1.447285e+01	-8.812678e+01	3.172474e+01	4.794200e-01	1.992747e+02	1.880981e+01
1000162	3.570979e+01	2.111705e+04	4.444779e+04	2.809292e+03	-1.439953e+01	-8.787972e+01	3.165258e+01	8.656400e-01	1.992540e+02	1.882765e+01
1000163	3.581389e+01	2.111440e+04	4.443893e+04	2.812620e+03	-1.433136e+01	-8.762827e+01	3.157610e+01	1.261130e+00	1.992429e+02	1.883986e+01
1000164	3.591380e+01	2.111354e+04	4.443007e+04	2.815816e+03	-1.427225e+01	-8.738713e+01	3.149916e+01	1.643480e+00	1.992423e+02	1.884661e+01
1000165	3.600769e+01	2.111178e+04	4.442120e+04	2.818824e+03	-1.422253e+01	-8.716083e+01	3.142331e+01	2.005480e+00	1.992506e+02	1.884881e+01
1000166	3.611339e+01	2.111092e+04	4.441234e+04	2.822199e+03	-1.417347e+01	-8.690663e+01	3.133348e+01	2.416130e+00	1.992700e+02	1.884669e+01
1000167	3.620903e+01	2.110916e+04	4.440458e+04	2.825252e+03	-1.413548e+01	-8.667713e+01	3.124794e+01	2.790670e+00	1.992961e+02	1.884074e+01
1000168	3.630545e+01	2.110830e+04	4.439572e+04	2.828333e+03	-1.410342e+01	-8.644637e+01	3.115749e+01	3.170850e+00	1.993300e+02	1.883095e+01
1000169	3.640921e+01	2.110655e+04	4.438686e+04	2.831642e+03	-1.407599e+01	-8.619879e+01	3.105534e+01	3.582700e+00	1.993737e+02	1.881626e+01
1000170	3.650574e+01	2.110479e+04	4.437799e+04	2.834723e+03	-1.405704e+01	-8.596920e+01	3.095577e+01	3.968060e+00	1.994202e+02	1.879880e+01
1000171	3.660905e+01	2.110303e+04	4.437024e+04	2.838001e+03	-1.404377e+01	-8.572437e+01	3.084433e+01	4.382450e+00	1.994747e+02	1.877617e+01
1000172	3.670326e+01	2.110217e+04	4.436249e+04	2.840990e+03	-1.403769e+01	-8.550175e+01	3.073876e+01	4.758240e+00	1.995279e+02	1.875212e+01
1000173	3.680177e+01	2.110041e+04	4.435362e+04	2.844120e+03	-1.403487e+01	-8.527462e+01	3.061423e+01	5.041660e+00	1.995908e+02	1.873401e+01
1000174	3.689868e+01	2.109955e+04	4.434476e+04	2.847188e+03	-1.403594e+01	-8.505261e+01	3.048564e+01	4.997340e+00	1.996836e+02	1.888356e+01
1000175	3.699963e+01	2.109779e+04	4.433700e+04	2.850371e+03	-1.403468e+01	-8.478923e+01	3.043209e+01	4.913690e+00	1.997916e+02	1.908076e+01
1000176	3.709878e+01	2.109693e+04	4.432814e+04	2.853496e+03	-1.403129e+01	-8.452113e+01	3.040191e+01	4.831440e+00	1.998957e+02	1.921791e+01
1000177	3.719862e+01	2.109517e+04	4.432039e+04	2.856629e+03	-1.402627e+01	-8.424694e+01	3.038150e+01	4.749130e+00	1.999983e+02	1.933185e+01
1000178	3.730066e+01	2.109431e+04	4.431152e+04	2.859827e+03	-1.401946e+01	-8.396304e+01	3.036951e+01	4.664940e+00	2.000995e+02	1.943517e+01
1000179	3.740337e+01	2.109166e+04	4.430266e+04	2.863044e+03	-1.401095e+01	-8.367506e+01	3.036279e+01	4.579270e+00	2.001955e+02	1.952736e+01
1000180	3.750572e+01	2.109080e+04	4.429490e+04	2.866227e+03	-1.399897e+01	-8.338448e+01	3.036811e+01	4.433570e+00	2.002811e+02	1.955728e+01
1000181	3.761075e+01	2.108904e+04	4.428604e+04	2.869499e+03	-1.398661e+01	-8.310150e+01	3.033814e+01	4.168580e+00	2.003559e+02	1.949150e+01
1000182	3.771356e+01	2.108818e+04	4.427718e+04	2.872692e+03	-1.397258e+01	-8.283821e+01	3.028080e+01	3.896980e+00	2.004219e+02	1.944616e+01
1000183	3.780826e+01	2.108642e+04	4.426942e+04	2.875629e+03	-1.395671e+01	-8.260201e+01	3.021823e+01	3.641430e+00	2.004757e+02	1.941776e+01
1000184	3.791266e+01	2.108556e+04	4.426056e+04	2.878857e+03	-1.393578e+01	-8.234840e+01	3.013894e+01	3.356580e+00	2.005262e+02	1.938887e+01
1000185	3.801091e+01	2.108380e+04	4.425280e+04	2.881888e+03	-1.391269e+01	-8.211596e+01	3.005551e+01	3.085600e+00	2.005655e+02	1.936279e+01
1000186	3.811047e+01	2.108204e+04	4.424505e+04	2.884954e+03	-1.388578e+01	-8.188594e+01	2.996373e+01	2.808070e+00	2.005976e+02	1.933673e+01
1000187	3.820866e+01	2.108029e+04	4.423618e+04	2.887979e+03	-1.385570e+01	-8.166430e+01	2.986703e+01	2.531630e+00	2.006222e+02	1.931034e+01
1000188	3.830774e+01	2.107942e+04	4.422843e+04	2.891016e+03	-1.382171e+01	-8.144571e+01	2.976390e+01	2.250070e+00	2.006404e+02	1.928225e+01
1000189	3.840817e+01	2.107766e+04	4.422068e+04	2.894091e+03	-1.378350e+01	-8.122912e+01	2.965413e+01	1.962190e+00	2.006532e+02	1.925171e+01
1000190	3.850442e+01	2.107680e+04	4.421292e+04	2.897031e+03	-1.374333e+01	-8.102618e+01	2.954433e+01	1.684220e+00	2.006608e+02	1.922011e+01
1000191	3.860127e+01	2.107504e+04	4.420517e+04	2.899986e+03	-1.369836e+01	-8.082879e+01	2.942539e+01	1.363720e+00	2.006660e+02	1.918493e+01
1000192	3.870529e+01	2.107418e+04	4.419630e+04	2.903152e+03	-1.363696e+01	-8.063357e+01	2.926931e+01	4.052600e-01	2.006879e+02	1.912743e+01
1000193	3.881076e+01	2.107242e+04	4.418744e+04	2.906354e+03	-1.355554e+01	-8.045274e+01	2.908689e+01	-1.938880e+00	2.007539e+02	1.899897e+01
1000194	3.890495e+01	2.107155e+04	4.418079e+04	2.909197e+03	-1.346278e+01	-8.031097e+01	2.890635e+01	-4.881400e+00	2.008468e+02	1.886933e+01
1000195	3.900894e+01	2.106980e+04	4.417193e+04	2.912339e+03	-1.332799e+01	-8.017553e+01	2.869792e+01	-8.345270e+00	2.009638e+02	1.875391e+01
1000196	3.911246e+01	2.106893e+04	4.416418e+04	2.915446e+03	-1.315599e+01	-8.006427e+01	2.847410e+01	-1.181707e+01	2.010808e+02	1.866705e+01
1000197	3.920833e+01	2.106717e+04	4.415642e+04	2.918323e+03	-1.296489e+01	-7.998432e+01	2.824112e+01	-1.515892e+01	2.011827e+02	1.860987e+01
1000198	3.931168e+01	2.106631e+04	4.414867e+04	2.921401e+03	-1.272565e+01	-7.992474e+01	2.794990e+01	-1.935756e+01	2.012755e+02	1.860930e+01
1000199	3.940733e+01	2.106455e+04	4.414091e+04	2.924248e+03	-1.246573e+01	-7.989166e+01	2.766083e+01	-2.404963e+01	2.013216e+02	1.870866e+01
1000200	3.951175e+01	2.106369e+04	4.413205e+04	2.927337e+03	-1.211902e+01	-7.987933e+01	2.735435e+01	-2.976817e+01	2.013054e+02	1.890452e+01
1000201	3.961439e+01	2.106193e+04	4.412429e+04	2.930353e+03	-1.173111e+01	-7.989844e+01	2.701839e+01	-3.551557e+01	2.011624e+02	1.919656e+01
1000202	3.971806e+01	2.106017e+04	4.411542e+04	2.933387e+03	-1.124618e+01	-7.994483e+01	2.668435e+01	-4.148904e+01	2.007058e+02	1.976216e+01
1000203	3.981898e+01	2.106020e+04	4.410767e+04	2.936310e+03	-1.062233e+01	-8.001779e+01	2.640826e+01	-4.736161e+01	2.001234e+02	2.030502e+01
1000204	3.991927e+01	2.105844e+04	4.409992e+04	2.939201e+03	-9.916580e+00	-8.012249e+01	2.610263e+01	-5.321571e+01	1.994645e+02	2.074473e+01
1000205	4.002029e+01	2.105758e+04	4.409105e+04	2.942097e+03	-9.131090e+00	-8.026196e+01	2.574487e+01	-5.915103e+01	1.986673e+02	2.110056e+01
1000206	4.011929e+01	2.105671e+04	4.408441e+04	2.944897e+03	-8.298980e+00	-8.043167e+01	2.533060e+01	-6.504845e+01	1.977474e+02	2.134052e+01
1000207	4.022334e+01	2.105585e+04	4.407554e+04	2.947830e+03	-7.376080e+00	-8.064176e+01	2.480894e+01	-7.155878e+01	1.966356e+02	2.144877e+01
1000208	4.032075e+01	2.105498e+04	4.406779e+04	2.950545e+03	-6.484850e+00	-8.086554e+01	2.422579e+01	-7.811498e+01	1.954170e+02	2.140132e+01
1000209	4.042485e+01	2.105501e+04	4.405892e+04	2.953420e+03	-5.476640e+00	-8.114075e+01	2.349788e+01	-8.561989e+01	1.939092e+02	2.115384e+01
1000210	4.052940e+01	2.105415e+04	4.405006e+04	2.956276e+03	-4.416980e+00	-8.145481e+01	2.264148e+01	-9.347771e+01	1.923055e+02	2.064428e+01
1000211	4.062707e+01	2.105417e+04	4.404342e+04	2.958895e+03	-3.412260e+00	-8.177637e+01	2.171419e+01	-1.009800e+02	1.907839e+02	1.990592e+01
1000212	4.073027e+01	2.105331e+04	4.403455e+04	2.961640e+03	-2.351460e+00	-8.213851e+01	2.059087e+01	-1.089797e+02	1.892112e+02	1.883913e+01
1000213	4.082902e+01	2.105334e+04	4.402680e+04	2.964217e+03	-1.357060e+00	-8.249747e+01	1.937446e+01	-1.166389e+02	1.878039e+02	1.754823e+01
1000214	4.093161e+01	2.105337e+04	4.401793e+04	2.966850e+03	-3.664300e-01	-8.287382e+01	1.796363e+01	-1.245568e+02	1.865012e+02	1.594706e+01
1000215	4.103128e+01	2.105340e+04	4.400907e+04	2.969353e+03	5.347000e-01	-8.323405e+01	1.645312e+01	-1.321904e+02	1.854368e+02	1.416928e+01
1000216	4.113533e+01	2.105342e+04	4.400131e+04	2.971890e+03	1.390410e+00	-8.359544e+01	1.473654e+01	-1.400981e+02	1.845742e+02	1.212573e+01
1000217	4.123567e+01	2.105345e+04	4.399245e+04	2.974275e+03	2.114730e+00	-8.392074e+01	1.295717e+01	-1.476762e+02	1.840056e+02	1.002492e+01
1000218	4.133272e+01	2.105348e+04	4.398469e+04	2.976501e+03	2.705890e+00	-8.420568e+01	1.113238e+01	-1.549815e+02	1.837093e+02	7.921880e+00
1000219	4.142915e+01	2.105440e+04	4.397693e+04	2.978627e+03	3.200450e+00	-8.446780e+01	9.187800e+00	-1.619011e+02	1.836851e+02	5.869830e+00
1000220	4.152513e+01	2.105443e+04	4.396806e+04	2.980663e+03	3.599380e+00	-8.469711e+01	7.151640e+00	-1.672055e+02	1.840052e+02	4.198260e+00
1000221	4.162163e+01	2.105535e+04	4.396031e+04	2.982602e+03	3.875970e+00	-8.487452e+01	5.199880e+00	-1.702395e+02	1.845965e+02	2.848020e+00
1000222	4.172176e+01	2.105538e+04	4.395144e+04	2.984505e+03	4.063460e+00	-8.501743e+01	3.253960e+00	-1.723422e+02	1.853512e+02	1.571720e+00
1000223	4.182280e+01	2.105540e+04	4.394368e+04	2.986288e+03	4.199300e+00	-8.513119e+01	1.314680e+00	-1.742698e+02	1.861937e+02	4.617800e-01
1000224	4.192746e+01	2.105543e+04	4.393481e+04	2.987995e+03	4.286980e+00	-8.522137e+01	-5.587300e-01	-1.749429e+02	1.871309e+02	-5.466900e-01
1000225	4.203006e+01	2.105635e+04	4.392594e+04	2.989513e+03	4.327900e+00	-8.528796e+01	-2.352970e+00	-1.752756e+02	1.880182e+02	-1.645940e+00
