	time (sec)	xEast (m)	yNorth (m)	zUp (m)	vx (m/s)	vy (m/s)	vz (m/s)	head (deg)	pitch (deg)	roll (deg)
1000132	5.775706e+01	2.034850e+04	4.469992e+04	2.765012e+03	1.293624e+01	-1.092632e+02	9.126500e+00	-9.645264e+01	1.793313e+02	5.660220e+00
1000133	5.785765e+01	2.035031e+04	4.468994e+04	2.766389e+03	1.469722e+01	-1.093837e+02	7.966900e+00	-9.890714e+01	1.783512e+02	4.886700e+00
1000134	5.795500e+01	2.035124e+04	4.467885e+04	2.767704e+03	1.639537e+01	-1.094738e+02	6.771020e+00	-1.008435e+02	1.774314e+02	4.060930e+00
1000135	5.805455e+01	2.035305e+04	4.466776e+04	2.769005e+03	1.811403e+01	-1.095382e+02	5.478610e+00	-1.026703e+02	1.765183e+02	3.160110e+00
1000136	5.815190e+01	2.035487e+04	4.465778e+04	2.770223e+03	1.978109e+01	-1.095723e+02	4.153500e+00	-1.044427e+02	1.756451e+02	2.244820e+00
1000137	5.824708e+01	2.035669e+04	4.464669e+04	2.771370e+03	2.139710e+01	-1.095769e+02	2.800920e+00	-1.061673e+02	1.748071e+02	1.326750e+00
1000138	5.834425e+01	2.035940e+04	4.463560e+04	2.772476e+03	2.303185e+01	-1.095511e+02	1.362180e+00	-1.079204e+02	1.739650e+02	3.743200e-01
1000139	5.843953e+01	2.036121e+04	4.462562e+04	2.773489e+03	2.461634e+01	-1.094949e+02	-1.025200e-01	-1.096297e+02	1.731508e+02	-5.661700e-01
1000140	5.853474e+01	2.036392e+04	4.461564e+04	2.774426e+03	2.618135e+01	-1.094080e+02	-1.618690e+00	-1.113124e+02	1.723425e+02	-1.509250e+00
1000141	5.863163e+01	2.036663e+04	4.460455e+04	2.775303e+03	2.775943e+01	-1.092860e+02	-3.211710e+00	-1.128481e+02	1.714880e+02	-2.485840e+00
1000142	5.872618e+01	2.036844e+04	4.459457e+04	2.776068e+03	2.930377e+01	-1.091290e+02	-4.820230e+00	-1.140603e+02	1.706250e+02	-3.452220e+00
1000143	5.882234e+01	2.037204e+04	4.458459e+04	2.776746e+03	3.087445e+01	-1.089295e+02	-6.498530e+00	-1.150138e+02	1.697312e+02	-4.437580e+00
1000144	5.891990e+01	2.037475e+04	4.457350e+04	2.777338e+03	3.247089e+01	-1.086843e+02	-8.239440e+00	-1.157972e+02	1.687995e+02	-5.439130e+00
1000145	5.901774e+01	2.037836e+04	4.456240e+04	2.777818e+03	3.407852e+01	-1.083922e+02	-1.001997e+01	-1.164918e+02	1.678519e+02	-6.436580e+00
1000146	5.911564e+01	2.038196e+04	4.455242e+04	2.778171e+03	3.569234e+01	-1.080522e+02	-1.183126e+01	-1.170667e+02	1.668882e+02	-7.430800e+00
1000147	5.921010e+01	2.038466e+04	4.454244e+04	2.778397e+03	3.725396e+01	-1.076777e+02	-1.360480e+01	-1.175395e+02	1.659465e+02	-8.386010e+00
1000148	5.930580e+01	2.038826e+04	4.453245e+04	2.778499e+03	3.883683e+01	-1.072517e+02	-1.542305e+01	-1.179951e+02	1.649931e+02	-9.344290e+00
1000149	5.941127e+01	2.039276e+04	4.452025e+04	2.778470e+03	4.057567e+01	-1.067288e+02	-1.744709e+01	-1.184758e+02	1.639409e+02	-1.039446e+01
1000150	5.951396e+01	2.039725e+04	4.450916e+04	2.778276e+03	4.226101e+01	-1.061653e+02	-1.943707e+01	-1.189221e+02	1.629123e+02	-1.141755e+01
1000151	5.961802e+01	2.040175e+04	4.449917e+04	2.777907e+03	4.395894e+01	-1.055390e+02	-2.147140e+01	-1.193512e+02	1.618651e+02	-1.246026e+01
1000152	5.971800e+01	2.040624e+04	4.448808e+04	2.777401e+03	4.557885e+01	-1.048846e+02	-2.344118e+01	-1.197400e+02	1.608544e+02	-1.347193e+01
1000153	5.982310e+01	2.041073e+04	4.447698e+04	2.776691e+03	4.726957e+01	-1.041391e+02	-2.552900e+01	-1.201253e+02	1.597895e+02	-1.454849e+01
1000154	5.991768e+01	2.041522e+04	4.446810e+04	2.775886e+03	4.877745e+01	-1.034181e+02	-2.741838e+01	-1.203906e+02	1.588136e+02	-1.554111e+01
1000155	6.002153e+01	2.042061e+04	4.445701e+04	2.774835e+03	5.043529e+01	-1.025598e+02	-2.951439e+01	-1.204843e+02	1.576975e+02	-1.667521e+01
1000156	6.012333e+01	2.042599e+04	4.444702e+04	2.773616e+03	5.206420e+01	-1.016477e+02	-3.158887e+01	-1.205232e+02	1.566081e+02	-1.779766e+01
1000157	6.021919e+01	2.043137e+04	4.443703e+04	2.772304e+03	5.358954e+01	-1.007304e+02	-3.355081e+01	-1.205405e+02	1.555871e+02	-1.886103e+01
1000158	6.032225e+01	2.043675e+04	4.442704e+04	2.770704e+03	5.521842e+01	-9.968016e+01	-3.566847e+01	-1.205251e+02	1.544762e+02	-2.001831e+01
1000159	6.041743e+01	2.044213e+04	4.441705e+04	2.769057e+03	5.671528e+01	-9.864726e+01	-3.763355e+01	-1.204646e+02	1.534338e+02	-2.109831e+01
1000160	6.050291e+01	2.044841e+04	4.440594e+04	2.766774e+03	5.849301e+01	-9.733965e+01	-3.999214e+01	-1.203608e+02	1.521822e+02	-2.238735e+01
1000161	6.059837e+01	2.045468e+04	4.439706e+04	2.764652e+03	6.003396e+01	-9.611818e+01	-4.206612e+01	-1.202460e+02	1.510694e+02	-2.351648e+01
1000162	6.069670e+01	2.046006e+04	4.438707e+04	2.762387e+03	6.153202e+01	-9.485387e+01	-4.410757e+01	-1.201098e+02	1.499605e+02	-2.461877e+01
1000163	6.079548e+01	2.046633e+04	4.437818e+04	2.759910e+03	6.301676e+01	-9.352178e+01	-4.615785e+01	-1.199480e+02	1.488281e+02	-2.571493e+01
1000164	6.089161e+01	2.047260e+04	4.436930e+04	2.757316e+03	6.444098e+01	-9.216557e+01	-4.815098e+01	-1.197640e+02	1.477042e+02	-2.676881e+01
1000165	6.098839e+01	2.047887e+04	4.436041e+04	2.754521e+03	6.585246e+01	-9.074113e+01	-5.015258e+01	-1.195468e+02	1.465492e+02	-2.781413e+01
1000166	6.109334e+01	2.048603e+04	4.435041e+04	2.751278e+03	6.735713e+01	-8.912917e+01	-5.231633e+01	-1.192730e+02	1.452667e+02	-2.892858e+01
1000167	6.119191e+01	2.049230e+04	4.434152e+04	2.748031e+03	6.874493e+01	-8.755064e+01	-5.434042e+01	-1.189813e+02	1.440318e+02	-2.995627e+01
1000168	6.129072e+01	2.050035e+04	4.433374e+04	2.744568e+03	7.011027e+01	-8.590569e+01	-5.635940e+01	-1.186541e+02	1.427634e+02	-3.096740e+01
1000169	6.139277e+01	2.050662e+04	4.432485e+04	2.740795e+03	7.149223e+01	-8.414101e+01	-5.843216e+01	-1.182781e+02	1.414205e+02	-3.199197e+01
1000170	6.149757e+01	2.051467e+04	4.431596e+04	2.736695e+03	7.288248e+01	-8.225596e+01	-6.054820e+01	-1.178842e+02	1.400288e+02	-3.301385e+01
1000171	6.159004e+01	2.052093e+04	4.430818e+04	2.732897e+03	7.407227e+01	-8.054881e+01	-6.239444e+01	-1.175486e+02	1.388005e+02	-3.388777e+01
1000172	6.168953e+01	2.052898e+04	4.430039e+04	2.728612e+03	7.531711e+01	-7.865954e+01	-6.436274e+01	-1.171464e+02	1.374366e+02	-3.482114e+01
1000173	6.178590e+01	2.053614e+04	4.429261e+04	2.724277e+03	7.649072e+01	-7.677161e+01	-6.625344e+01	-1.167189e+02	1.360825e+02	-3.571601e+01
1000174	6.188469e+01	2.054329e+04	4.428593e+04	2.719629e+03	7.765793e+01	-7.478010e+01	-6.817209e+01	-1.162447e+02	1.346669e+02	-3.662276e+01
1000175	6.198036e+01	2.055134e+04	4.427926e+04	2.714940e+03	7.875316e+01	-7.279437e+01	-7.001121e+01	-1.157485e+02	1.332657e+02	-3.749355e+01
1000176	6.207518e+01	2.055849e+04	4.427147e+04	2.710121e+03	7.980270e+01	-7.077011e+01	-7.181383e+01	-1.152199e+02	1.318475e+02	-3.834987e+01
1000177	6.217643e+01	2.056653e+04	4.426479e+04	2.704760e+03	8.088324e+01	-6.854524e+01	-7.371502e+01	-1.146005e+02	1.302999e+02	-3.925724e+01
1000178	6.227586e+01	2.057547e+04	4.425811e+04	2.699299e+03	8.192165e+01	-6.627784e+01	-7.555742e+01	-1.136747e+02	1.289560e+02	-4.008204e+01
1000179	6.237977e+01	2.058441e+04	4.425143e+04	2.693385e+03	8.290882e+01	-6.406892e+01	-7.735341e+01	-1.116451e+02	1.279955e+02	-4.083530e+01
1000180	6.248393e+01	2.059245e+04	4.424474e+04	2.687244e+03	8.384912e+01	-6.197642e+01	-7.901909e+01	-1.081086e+02	1.265648e+02	-4.175396e+01
1000181	6.258323e+01	2.060138e+04	4.423917e+04	2.681187e+03	8.483092e+01	-5.984727e+01	-8.052703e+01	-1.036860e+02	1.249075e+02	-4.267152e+01
1000182	6.268654e+01	2.061031e+04	4.423249e+04	2.674689e+03	8.593784e+01	-5.754678e+01	-8.197031e+01	-9.865754e+01	1.230927e+02	-4.355303e+01
1000183	6.278926e+01	2.061835e+04	4.422691e+04	2.668032e+03	8.712238e+01	-5.520948e+01	-8.325637e+01	-9.355433e+01	1.211797e+02	-4.430701e+01
1000184	6.288490e+01	2.062728e+04	4.422133e+04	2.661654e+03	8.829841e+01	-5.300735e+01	-8.431226e+01	-8.873814e+01	1.193059e+02	-4.486068e+01
1000185	6.296525e+01	2.063442e+04	4.421798e+04	2.655783e+03	8.938201e+01	-5.106905e+01	-8.512768e+01	-8.448807e+01	1.176152e+02	-4.520419e+01
1000186	6.306514e+01	2.064603e+04	4.421128e+04	2.646788e+03	9.113208e+01	-4.812642e+01	-8.614039e+01	-7.800513e+01	1.150075e+02	-4.544035e+01
1000187	6.316209e+01	2.065495e+04	4.420682e+04	2.639826e+03	9.255038e+01	-4.590156e+01	-8.672138e+01	-7.308659e+01	1.130449e+02	-4.537704e+01
1000188	6.326021e+01	2.066477e+04	4.420235e+04	2.632621e+03	9.405513e+01	-4.368124e+01	-8.713788e+01	-6.810469e+01	1.110104e+02	-4.507167e+01
1000189	6.336564e+01	2.067370e+04	4.419787e+04	2.624723e+03	9.580225e+01	-4.127094e+01	-8.735842e+01	-6.287118e+01	1.088985e+02	-4.450270e+01
1000190	6.346058e+01	2.068351e+04	4.419341e+04	2.617467e+03	9.745598e+01	-3.913707e+01	-8.736221e+01	-5.832116e+01	1.072144e+02	-4.384811e+01
1000191	6.355827e+01	2.069333e+04	4.419005e+04	2.609871e+03	9.922232e+01	-3.700720e+01	-8.717603e+01	-5.378647e+01	1.056614e+02	-4.305640e+01
1000192	6.365333e+01	2.070225e+04	4.418668e+04	2.602374e+03	1.010029e+02	-3.500943e+01	-8.680743e+01	-4.953161e+01	1.043571e+02	-4.222725e+01
1000193	6.375462e+01	2.071296e+04	4.418332e+04	2.594271e+03	1.029191e+02	-3.301981e+01	-8.624837e+01	-4.516125e+01	1.032134e+02	-4.134760e+01
1000194	6.385518e+01	2.072367e+04	4.417996e+04	2.586136e+03	1.048274e+02	-3.120258e+01	-8.553800e+01	-4.088130e+01	1.021783e+02	-4.042165e+01
1000195	6.395424e+01	2.073348e+04	4.417660e+04	2.578046e+03	1.067272e+02	-2.955330e+01	-8.467606e+01	-3.671465e+01	1.012364e+02	-3.947121e+01
1000196	6.405107e+01	2.074419e+04	4.417435e+04	2.570076e+03	1.085925e+02	-2.808551e+01	-8.368689e+01	-3.269366e+01	1.003886e+02	-3.852604e+01
1000197	6.414763e+01	2.075490e+04	4.417099e+04	2.562088e+03	1.104544e+02	-2.676824e+01	-8.256326e+01	-2.872720e+01	9.960307e+01	-3.756871e+01
1000198	6.424205e+01	2.076471e+04	4.416874e+04	2.554246e+03	1.122718e+02	-2.562484e+01	-8.133685e+01	-2.490154e+01	9.889689e+01	-3.662797e+01
1000199	6.433775e+01	2.077631e+04	4.416649e+04	2.546274e+03	1.141156e+02	-2.460578e+01	-7.996364e+01	-2.128740e+01	9.832610e+01	-3.581183e+01
1000200	6.443394e+01	2.078791e+04	4.416424e+04	2.538260e+03	1.158518e+02	-2.377201e+01	-7.861477e+01	-1.816794e+01	9.790607e+01	-3.515276e+01
1000201	6.452992e+01	2.079861e+04	4.416199e+04	2.530278e+03	1.174920e+02	-2.309532e+01	-7.728717e+01	-1.532134e+01	9.752653e+01	-3.440268e+01
1000202	6.462666e+01	2.081021e+04	4.415974e+04	2.522252e+03	1.191062e+02	-2.250549e+01	-7.590418e+01	-1.367928e+01	9.726612e+01	-3.365213e+01
1000203	6.472197e+01	2.082181e+04	4.415750e+04	2.514385e+03	1.206256e+02	-2.198879e+01	-7.456154e+01	-1.366192e+01	9.721130e+01	-3.313678e+01
1000204	6.481596e+01	2.083341e+04	4.415525e+04	2.506669e+03	1.219731e+02	-2.153155e+01	-7.340532e+01	-1.381908e+01	9.723462e+01	-3.266908e+01
1000205	6.491325e+01	2.084501e+04	4.415300e+04	2.498740e+03	1.232905e+02	-2.108215e+01	-7.227093e+01	-1.395717e+01	9.725591e+01	-3.206676e+01
1000206	6.500975e+01	2.085661e+04	4.415076e+04	2.490942e+03	1.245451e+02	-2.065336e+01	-7.116913e+01	-1.405089e+01	9.726308e+01	-3.142579e+01
1000207	6.511574e+01	2.086999e+04	4.414962e+04	2.482453e+03	1.258528e+02	-2.021374e+01	-6.999799e+01	-1.373542e+01	9.713750e+01	-3.042262e+01
1000208	6.521257e+01	2.088249e+04	4.414738e+04	2.474784e+03	1.271412e+02	-1.979948e+01	-6.866959e+01	-1.237381e+01	9.678883e+01	-2.895120e+01
1000209	6.530909e+01	2.089498e+04	4.414514e+04	2.467227e+03	1.286102e+02	-1.936903e+01	-6.687924e+01	-1.033022e+01	9.636954e+01	-2.745929e+01
1000210	6.540461e+01	2.090747e+04	4.414289e+04	2.459835e+03	1.301084e+02	-1.899806e+01	-6.485412e+01	-8.231000e+00	9.595684e+01	-2.620046e+01
1000211	6.550294e+01	2.091997e+04	4.414176e+04	2.452317e+03	1.316137e+02	-1.871074e+01	-6.266808e+01	-5.833950e+00	9.554910e+01	-2.525697e+01
1000212	6.559944e+01	2.093246e+04	4.413952e+04	2.445052e+03	1.329621e+02	-1.853301e+01	-6.063072e+01	-3.604830e+00	9.515981e+01	-2.440003e+01
1000213	6.570460e+01	2.094674e+04	4.413728e+04	2.437266e+03	1.343648e+02	-1.840436e+01	-5.837266e+01	-2.647620e+00	9.481319e+01	-2.309750e+01
1000214	6.581221e+01	2.096102e+04	4.413504e+04	2.429447e+03	1.358173e+02	-1.828448e+01	-5.579148e+01	-2.615480e+00	9.459316e+01	-2.157026e+01
1000215	6.591679e+01	2.097530e+04	4.413392e+04	2.421999e+03	1.371746e+02	-1.815895e+01	-5.315112e+01	-2.512840e+00	9.448548e+01	-1.987649e+01
1000216	6.601292e+01	2.098869e+04	4.413168e+04	2.415301e+03	1.384430e+02	-1.803542e+01	-5.036124e+01	-2.471560e+00	9.446192e+01	-1.787522e+01
1000217	6.610804e+01	2.100208e+04	4.413056e+04	2.408815e+03	1.397078e+02	-1.790728e+01	-4.720133e+01	-2.494420e+00	9.451356e+01	-1.599273e+01
1000218	6.620286e+01	2.101547e+04	4.412833e+04	2.402515e+03	1.408859e+02	-1.778285e+01	-4.389092e+01	-2.466310e+00	9.460929e+01	-1.425652e+01
1000219	6.630089e+01	2.102887e+04	4.412610e+04	2.396178e+03	1.420082e+02	-1.767368e+01	-4.030979e+01	-2.052060e+00	9.471093e+01	-1.248548e+01
1000220	6.640614e+01	2.104404e+04	4.412498e+04	2.389579e+03	1.430892e+02	-1.759857e+01	-3.629987e+01	-1.401870e+00	9.480303e+01	-1.063367e+01
1000221	6.650160e+01	2.105833e+04	4.412275e+04	2.383807e+03	1.439438e+02	-1.757169e+01	-3.256878e+01	-8.954600e-01	9.486779e+01	-9.071880e+00
1000222	6.660481e+01	2.107262e+04	4.412053e+04	2.377804e+03	1.447131e+02	-1.757169e+01	-2.859731e+01	-6.305400e-01	9.492013e+01	-7.647880e+00
1000223	6.670118e+01	2.108690e+04	4.411941e+04	2.372435e+03	1.452796e+02	-1.758435e+01	-2.512100e+01	-4.479400e-01	9.494444e+01	-6.498110e+00
1000224	6.680253e+01	2.110208e+04	4.411719e+04	2.367057e+03	1.457462e+02	-1.760406e+01	-2.163755e+01	-2.550700e-01	9.494131e+01	-5.244970e+00
1000225	6.689537e+01	2.111548e+04	4.411608e+04	2.362376e+03	1.460759e+02	-1.762433e+01	-1.854477e+01	-8.275000e-02	9.491617e+01	-4.109680e+00
1000226	6.699461e+01	2.113513e+04	4.411387e+04	2.355996e+03	1.464009e+02	-1.765661e+01	-1.413769e+01	1.546300e-01	9.485498e+01	-2.628480e+00
1000227	6.709324e+01	2.114942e+04	4.411165e+04	2.351705e+03	1.465350e+02	-1.767639e+01	-1.109100e+01	1.742100e-01	9.480466e+01	-2.073800e+00
1000228	6.719005e+01	2.116371e+04	4.410944e+04	2.347781e+03	1.466011e+02	-1.768640e+01	-8.627230e+00	6.956000e-02	9.475699e+01	-1.857070e+00
1000229	6.728590e+01	2.117800e+04	4.410834e+04	2.344170e+03	1.466252e+02	-1.768501e+01	-6.547160e+00	-4.926000e-02	9.471944e+01	-1.414740e+00
1000230	6.729963e+01	2.117979e+04	4.410834e+04	2.343676e+03	1.466259e+02	-1.768396e+01	-6.263160e+00	-6.649000e-02	9.471535e+01	-1.340450e+00
