	time (sec)	xEast (m)	yNorth (m)	zUp (m)	vx (m/s)	vy (m/s)	vz (m/s)	head (deg)	pitch (deg)	roll (deg)
1000173	4.029445e+01	2.053518e+04	4.479607e+04	2.796433e+03	-1.051589e+01	-6.595473e+01	4.301420e+00	1.197280e+00	2.022887e+02	3.969210e+00
1000174	4.039624e+01	2.053430e+04	4.478941e+04	2.797002e+03	-1.049072e+01	-6.583327e+01	4.212610e+00	1.221580e+00	2.024053e+02	3.773110e+00
1000175	4.049301e+01	2.053343e+04	4.478275e+04	2.797533e+03	-1.047265e+01	-6.572901e+01	4.089410e+00	1.260090e+00	2.025110e+02	3.528000e+00
1000176	4.059756e+01	2.053255e+04	4.477609e+04	2.798091e+03	-1.046217e+01	-6.562785e+01	3.911100e+00	1.423360e+00	2.026158e+02	3.367170e+00
1000177	4.069510e+01	2.053078e+04	4.476943e+04	2.798607e+03	-1.046372e+01	-6.553712e+01	3.744520e+00	2.037030e+00	2.026970e+02	3.458350e+00
1000178	4.079330e+01	2.052990e+04	4.476388e+04	2.799102e+03	-1.047416e+01	-6.544179e+01	3.652760e+00	3.004150e+00	2.027586e+02	3.628790e+00
1000179	4.089361e+01	2.052903e+04	4.475722e+04	2.799602e+03	-1.049984e+01	-6.533936e+01	3.588910e+00	4.021680e+00	2.028009e+02	3.747890e+00
1000180	4.099447e+01	2.052815e+04	4.475056e+04	2.800092e+03	-1.054099e+01	-6.523100e+01	3.537900e+00	5.031070e+00	2.028226e+02	3.837580e+00
1000181	4.109694e+01	2.052638e+04	4.474389e+04	2.800582e+03	-1.059192e+01	-6.511721e+01	3.482780e+00	5.803360e+00	2.028374e+02	3.978370e+00
1000182	4.119867e+01	2.052640e+04	4.473724e+04	2.801051e+03	-1.065052e+01	-6.499494e+01	3.475950e+00	5.952370e+00	2.028544e+02	4.108930e+00
1000183	4.129855e+01	2.052463e+04	4.473057e+04	2.801506e+03	-1.071207e+01	-6.486996e+01	3.482890e+00	5.844700e+00	2.028434e+02	3.992640e+00
1000184	4.140231e+01	2.052375e+04	4.472391e+04	2.801965e+03	-1.076950e+01	-6.474721e+01	3.431630e+00	5.721720e+00	2.028180e+02	3.823980e+00
1000185	4.150343e+01	2.052287e+04	4.471725e+04	2.802404e+03	-1.082172e+01	-6.462824e+01	3.379530e+00	5.601430e+00	2.027939e+02	3.729720e+00
1000186	4.160476e+01	2.052110e+04	4.471059e+04	2.802836e+03	-1.087060e+01	-6.451011e+01	3.329360e+00	5.461160e+00	2.027670e+02	3.635770e+00
1000187	4.170341e+01	2.052022e+04	4.470504e+04	2.803240e+03	-1.091473e+01	-6.439884e+01	3.262030e+00	5.329430e+00	2.027388e+02	3.536000e+00
1000188	4.180052e+01	2.051935e+04	4.469838e+04	2.803639e+03	-1.095489e+01	-6.429308e+01	3.171020e+00	5.276030e+00	2.027211e+02	3.557040e+00
1000189	4.190008e+01	2.051758e+04	4.469171e+04	2.804042e+03	-1.099491e+01	-6.418079e+01	3.108800e+00	5.301730e+00	2.027227e+02	3.768870e+00
1000190	4.200152e+01	2.051670e+04	4.468616e+04	2.804435e+03	-1.103590e+01	-6.405888e+01	3.091480e+00	5.340910e+00	2.027312e+02	3.980920e+00
1000191	4.209955e+01	2.051582e+04	4.467950e+04	2.804815e+03	-1.107398e+01	-6.393689e+01	3.081870e+00	5.386620e+00	2.027422e+02	4.133700e+00
1000192	4.219754e+01	2.051494e+04	4.467284e+04	2.805189e+03	-1.111010e+01	-6.381103e+01	3.083910e+00	5.405340e+00	2.027587e+02	4.245660e+00
1000193	4.229786e+01	2.051407e+04	4.466618e+04	2.805566e+03	-1.114457e+01	-6.367800e+01	3.112440e+00	5.214790e+00	2.027743e+02	4.181380e+00
1000194	4.239723e+01	2.051229e+04	4.466063e+04	2.805928e+03	-1.117468e+01	-6.355021e+01	3.092550e+00	4.955780e+00	2.027801e+02	3.884550e+00
1000195	4.249649e+01	2.051142e+04	4.465396e+04	2.806290e+03	-1.119815e+01	-6.342931e+01	3.026020e+00	4.762020e+00	2.027953e+02	3.613380e+00
1000196	4.259422e+01	2.051054e+04	4.464841e+04	2.806635e+03	-1.121804e+01	-6.331348e+01	2.949140e+00	4.574970e+00	2.028245e+02	3.400530e+00
1000197	4.269096e+01	2.050966e+04	4.464175e+04	2.806981e+03	-1.123517e+01	-6.320244e+01	2.861550e+00	4.390330e+00	2.028654e+02	3.209480e+00
1000198	4.278990e+01	2.050789e+04	4.463620e+04	2.807323e+03	-1.125041e+01	-6.309332e+01	2.756590e+00	4.202290e+00	2.029188e+02	3.027740e+00
1000199	4.289537e+01	2.050701e+04	4.462843e+04	2.807693e+03	-1.126467e+01	-6.298137e+01	2.634290e+00	4.005570e+00	2.029894e+02	2.861700e+00
1000200	4.300065e+01	2.050613e+04	4.462288e+04	2.808041e+03	-1.127723e+01	-6.287335e+01	2.506220e+00	3.810320e+00	2.030711e+02	2.701490e+00
1000201	4.309701e+01	2.050436e+04	4.461621e+04	2.808369e+03	-1.128788e+01	-6.277776e+01	2.377940e+00	3.663330e+00	2.031541e+02	2.568010e+00
1000202	4.319323e+01	2.050348e+04	4.461066e+04	2.808680e+03	-1.129755e+01	-6.268426e+01	2.251980e+00	3.551310e+00	2.032442e+02	2.462810e+00
1000203	4.328950e+01	2.050260e+04	4.460400e+04	2.808993e+03	-1.130702e+01	-6.259244e+01	2.127520e+00	3.441450e+00	2.033391e+02	2.354540e+00
1000204	4.338780e+01	2.050083e+04	4.459845e+04	2.809299e+03	-1.131666e+01	-6.250098e+01	1.992450e+00	3.343220e+00	2.034394e+02	2.251110e+00
1000205	4.349431e+01	2.049995e+04	4.459178e+04	2.809624e+03	-1.132678e+01	-6.240358e+01	1.851880e+00	3.242690e+00	2.035521e+02	2.178380e+00
1000206	4.359204e+01	2.049907e+04	4.458623e+04	2.809911e+03	-1.133644e+01	-6.231518e+01	1.730590e+00	3.134200e+00	2.036559e+02	2.104930e+00
1000207	4.369661e+01	2.049820e+04	4.457846e+04	2.810219e+03	-1.134648e+01	-6.222276e+01	1.594990e+00	3.019070e+00	2.037655e+02	2.032790e+00
1000208	4.379220e+01	2.049643e+04	4.457291e+04	2.810485e+03	-1.135332e+01	-6.214106e+01	1.459330e+00	2.874210e+00	2.038688e+02	2.058770e+00
1000209	4.388829e+01	2.049555e+04	4.456735e+04	2.810740e+03	-1.135911e+01	-6.205806e+01	1.359860e+00	2.516210e+00	2.039798e+02	2.160720e+00
1000210	4.398256e+01	2.049467e+04	4.456180e+04	2.810981e+03	-1.136210e+01	-6.197658e+01	1.281280e+00	2.129370e+00	2.040851e+02	2.226670e+00
1000211	4.407705e+01	2.049290e+04	4.455514e+04	2.811225e+03	-1.136050e+01	-6.189610e+01	1.206590e+00	1.741640e+00	2.041846e+02	2.264700e+00
1000212	4.417254e+01	2.049202e+04	4.454959e+04	2.811450e+03	-1.135383e+01	-6.181551e+01	1.135220e+00	1.350510e+00	2.042777e+02	2.288670e+00
1000213	4.427723e+01	2.049114e+04	4.454292e+04	2.811689e+03	-1.134196e+01	-6.172721e+01	1.058400e+00	9.714200e-01	2.043685e+02	2.315420e+00
1000214	4.437220e+01	2.048936e+04	4.453737e+04	2.811896e+03	-1.132821e+01	-6.164701e+01	9.928100e-01	8.531100e-01	2.044340e+02	2.359040e+00
1000215	4.446843e+01	2.048938e+04	4.453182e+04	2.812089e+03	-1.131142e+01	-6.156553e+01	9.328400e-01	8.281400e-01	2.044852e+02	2.427880e+00
1000216	4.457399e+01	2.048761e+04	4.452516e+04	2.812301e+03	-1.129216e+01	-6.147536e+01	8.816800e-01	8.117000e-01	2.045262e+02	2.526400e+00
1000217	4.467512e+01	2.048673e+04	4.451849e+04	2.812493e+03	-1.127354e+01	-6.138840e+01	8.418100e-01	8.119400e-01	2.045500e+02	2.607470e+00
1000218	4.476893e+01	2.048585e+04	4.451294e+04	2.812660e+03	-1.125535e+01	-6.130799e+01	8.092700e-01	8.111400e-01	2.045596e+02	2.690720e+00
1000219	4.486415e+01	2.048408e+04	4.450739e+04	2.812823e+03	-1.123427e+01	-6.122759e+01	7.827900e-01	6.528900e-01	2.045617e+02	2.766520e+00
1000220	4.495817e+01	2.048409e+04	4.450184e+04	2.812971e+03	-1.121167e+01	-6.114832e+01	7.656500e-01	3.760500e-01	2.045573e+02	2.822400e+00
1000221	4.506273e+01	2.048232e+04	4.449517e+04	2.813137e+03	-1.118182e+01	-6.106223e+01	7.499600e-01	5.855000e-02	2.045429e+02	2.872120e+00
1000222	4.516716e+01	2.048144e+04	4.448851e+04	2.813292e+03	-1.114884e+01	-6.097788e+01	7.363700e-01	-1.867600e-01	2.045173e+02	2.910710e+00
1000223	4.526423e+01	2.047967e+04	4.448295e+04	2.813427e+03	-1.111565e+01	-6.090078e+01	7.261300e-01	-1.772400e-01	2.044782e+02	2.920880e+00
1000224	4.535823e+01	2.047879e+04	4.447740e+04	2.813552e+03	-1.108285e+01	-6.082671e+01	7.123200e-01	-9.437000e-02	2.044293e+02	2.920030e+00
1000225	4.546342e+01	2.047791e+04	4.447074e+04	2.813689e+03	-1.105031e+01	-6.074331e+01	6.915500e-01	2.140300e-01	2.043594e+02	2.909800e+00
1000226	4.555928e+01	2.047703e+04	4.446518e+04	2.813804e+03	-1.102398e+01	-6.066661e+01	6.656800e-01	7.002300e-01	2.042815e+02	2.895810e+00
1000227	4.566548e+01	2.047526e+04	4.445852e+04	2.813934e+03	-1.100075e+01	-6.057905e+01	6.432100e-01	1.265640e+00	2.041866e+02	2.900650e+00
1000228	4.576118e+01	2.047438e+04	4.445297e+04	2.814042e+03	-1.098586e+01	-6.049777e+01	6.250500e-01	1.765300e+00	2.040971e+02	2.895000e+00
1000229	4.585585e+01	2.047350e+04	4.444741e+04	2.814145e+03	-1.097571e+01	-6.041575e+01	6.072600e-01	2.165350e+00	2.040096e+02	2.863500e+00
1000230	4.596125e+01	2.047262e+04	4.444075e+04	2.814259e+03	-1.096856e+01	-6.032435e+01	5.754200e-01	2.447270e+00	2.039197e+02	2.812470e+00
1000231	4.605729e+01	2.047084e+04	4.443520e+04	2.814358e+03	-1.096385e+01	-6.024184e+01	5.350800e-01	2.543600e+00	2.038508e+02	2.788010e+00
1000232	4.616325e+01	2.046997e+04	4.442853e+04	2.814466e+03	-1.096036e+01	-6.015037e+01	4.985400e-01	2.571440e+00	2.037912e+02	2.782850e+00
1000233	4.626893e+01	2.046909e+04	4.442187e+04	2.814568e+03	-1.095618e+01	-6.006041e+01	4.586500e-01	2.576400e+00	2.037488e+02	2.780740e+00
1000234	4.636491e+01	2.046731e+04	4.441631e+04	2.814659e+03	-1.095186e+01	-5.997929e+01	4.254600e-01	2.514460e+00	2.037286e+02	2.795890e+00
1000235	4.647029e+01	2.046643e+04	4.441076e+04	2.814746e+03	-1.094635e+01	-5.989084e+01	3.935600e-01	2.436120e+00	2.037251e+02	2.807750e+00
1000236	4.656379e+01	2.046555e+04	4.440521e+04	2.814826e+03	-1.094058e+01	-5.981317e+01	3.657000e-01	2.367180e+00	2.037377e+02	2.810460e+00
1000237	4.666270e+01	2.046378e+04	4.439854e+04	2.814916e+03	-1.093381e+01	-5.973183e+01	3.363800e-01	2.295360e+00	2.037668e+02	2.806550e+00
1000238	4.676725e+01	2.046379e+04	4.439299e+04	2.814992e+03	-1.092597e+01	-5.964688e+01	2.998800e-01	2.220980e+00	2.038147e+02	2.813220e+00
1000239	4.686302e+01	2.046202e+04	4.438744e+04	2.815068e+03	-1.091856e+01	-5.956937e+01	2.736000e-01	2.154350e+00	2.038735e+02	2.840070e+00
1000240	4.696736e+01	2.046114e+04	4.438077e+04	2.815148e+03	-1.091045e+01	-5.948545e+01	2.494700e-01	2.083370e+00	2.039510e+02	2.858150e+00
1000241	4.706151e+01	2.046026e+04	4.437522e+04	2.815213e+03	-1.090343e+01	-5.941084e+01	2.280500e-01	2.020850e+00	2.040309e+02	2.864690e+00
1000242	4.715660e+01	2.045849e+04	4.436966e+04	2.815280e+03	-1.089667e+01	-5.933639e+01	2.066100e-01	1.959170e+00	2.041193e+02	2.865660e+00
1000243	4.725169e+01	2.045850e+04	4.436411e+04	2.815337e+03	-1.089026e+01	-5.926274e+01	1.851500e-01	1.898880e+00	2.042136e+02	2.862060e+00
1000244	4.734626e+01	2.045673e+04	4.435856e+04	2.815398e+03	-1.088426e+01	-5.919027e+01	1.633800e-01	1.840240e+00	2.043111e+02	2.854490e+00
1000245	4.744175e+01	2.045585e+04	4.435301e+04	2.815453e+03	-1.087856e+01	-5.911780e+01	1.406900e-01	1.782240e+00	2.044114e+02	2.843360e+00
1000246	4.754576e+01	2.045497e+04	4.434634e+04	2.815515e+03	-1.087277e+01	-5.903968e+01	1.150400e-01	1.720190e+00	2.045203e+02	2.827820e+00
1000247	4.765043e+01	2.045319e+04	4.434079e+04	2.815568e+03	-1.086731e+01	-5.896185e+01	8.810000e-02	1.658820e+00	2.046273e+02	2.809120e+00
1000248	4.775709e+01	2.045232e+04	4.433412e+04	2.815624e+03	-1.086207e+01	-5.888343e+01	5.935000e-02	1.596950e+00	2.047311e+02	2.787370e+00
1000249	4.786201e+01	2.045144e+04	4.432857e+04	2.815669e+03	-1.085713e+01	-5.880719e+01	2.971000e-02	1.536390e+00	2.048261e+02	2.763590e+00
1000250	4.795714e+01	2.044966e+04	4.432301e+04	2.815713e+03	-1.085276e+01	-5.873886e+01	1.580000e-03	1.481840e+00	2.049046e+02	2.740180e+00
1000251	4.806135e+01	2.044968e+04	4.431635e+04	2.815756e+03	-1.084806e+01	-5.866491e+01	-3.164000e-02	1.425140e+00	2.049808e+02	2.714940e+00
1000252	4.815715e+01	2.044790e+04	4.431080e+04	2.815795e+03	-1.084395e+01	-5.859759e+01	-6.259000e-02	1.401010e+00	2.050404e+02	2.701720e+00
1000253	4.825386e+01	2.044702e+04	4.430524e+04	2.815829e+03	-1.083986e+01	-5.853039e+01	-9.213000e-02	1.389800e+00	2.050898e+02	2.689850e+00
1000254	4.834730e+01	2.044614e+04	4.429969e+04	2.815862e+03	-1.083621e+01	-5.846634e+01	-1.209300e-01	1.379290e+00	2.051271e+02	2.675400e+00
1000255	4.845405e+01	2.044437e+04	4.429302e+04	2.815900e+03	-1.083244e+01	-5.839460e+01	-1.541200e-01	1.366380e+00	2.051569e+02	2.657330e+00
1000256	4.854954e+01	2.044438e+04	4.428747e+04	2.815923e+03	-1.082949e+01	-5.833211e+01	-1.841600e-01	1.353760e+00	2.051722e+02	2.639310e+00
1000257	4.865425e+01	2.044261e+04	4.428192e+04	2.815947e+03	-1.082690e+01	-5.826623e+01	-2.172700e-01	1.338770e+00	2.051770e+02	2.617670e+00
1000258	4.874958e+01	2.044173e+04	4.427636e+04	2.815969e+03	-1.082572e+01	-5.821015e+01	-2.480100e-01	1.323810e+00	2.051709e+02	2.595940e+00
1000259	4.884514e+01	2.044085e+04	4.427081e+04	2.815987e+03	-1.082598e+01	-5.815883e+01	-2.838500e-01	1.307750e+00	2.051558e+02	2.591710e+00
1000260	4.893882e+01	2.043997e+04	4.426526e+04	2.816002e+03	-1.082780e+01	-5.811330e+01	-3.127300e-01	1.291620e+00	2.051335e+02	2.623500e+00
1000261	4.903392e+01	2.043819e+04	4.425970e+04	2.816020e+03	-1.083132e+01	-5.807206e+01	-3.310200e-01	1.273570e+00	2.051032e+02	2.657200e+00
1000262	4.913929e+01	2.043731e+04	4.425304e+04	2.816035e+03	-1.083721e+01	-5.803278e+01	-3.467800e-01	1.251760e+00	2.050608e+02	2.682890e+00
1000263	4.924342e+01	2.043643e+04	4.424748e+04	2.816042e+03	-1.084491e+01	-5.800060e+01	-3.585200e-01	1.228580e+00	2.050106e+02	2.702860e+00
1000264	4.933979e+01	2.043555e+04	4.424193e+04	2.816047e+03	-1.085343e+01	-5.797626e+01	-3.658300e-01	1.205820e+00	2.049573e+02	2.719020e+00
1000265	4.944398e+01	2.043378e+04	4.423638e+04	2.816049e+03	-1.086375e+01	-5.795525e+01	-3.700900e-01	1.180000e+00	2.048928e+02	2.734980e+00
1000266	4.954094e+01	2.043290e+04	4.423082e+04	2.816047e+03	-1.087378e+01	-5.794009e+01	-3.705600e-01	1.146390e+00	2.048274e+02	2.749140e+00
