	time (sec)	xEast (m)	yNorth (m)	zUp (m)	vx (m/s)	vy (m/s)	vz (m/s)	head (deg)	pitch (deg)	roll (deg)
1000070	3.089147e+01	2.053972e+04	4.543070e+04	2.730584e+03	-1.831259e+01	-9.602371e+01	1.649779e+01	-3.940330e+00	1.997696e+02	9.679300e+00
1000071	3.098782e+01	2.053796e+04	4.542072e+04	2.732116e+03	-1.817163e+01	-9.586848e+01	1.675483e+01	-4.063540e+00	1.997199e+02	9.845010e+00
1000072	3.108520e+01	2.053620e+04	4.541184e+04	2.733655e+03	-1.802653e+01	-9.571040e+01	1.701014e+01	-4.186970e+00	1.996758e+02	1.001111e+01
1000073	3.118006e+01	2.053443e+04	4.540296e+04	2.735160e+03	-1.788288e+01	-9.555524e+01	1.725448e+01	-4.305980e+00	1.996382e+02	1.017155e+01
1000074	3.127450e+01	2.053267e+04	4.539409e+04	2.736665e+03	-1.773784e+01	-9.539961e+01	1.749345e+01	-4.423250e+00	1.996049e+02	1.032990e+01
1000075	3.136851e+01	2.053091e+04	4.538521e+04	2.738173e+03	-1.759157e+01	-9.524357e+01	1.772712e+01	-4.538850e+00	1.995746e+02	1.048610e+01
1000076	3.146568e+01	2.052915e+04	4.537523e+04	2.739751e+03	-1.743857e+01	-9.508110e+01	1.796418e+01	-4.657340e+00	1.995449e+02	1.064592e+01
1000077	3.156034e+01	2.052739e+04	4.536635e+04	2.741294e+03	-1.728778e+01	-9.492171e+01	1.819077e+01	-4.772030e+00	1.995159e+02	1.079991e+01
1000078	3.165641e+01	2.052563e+04	4.535748e+04	2.742875e+03	-1.713305e+01	-9.475893e+01	1.841632e+01	-4.887980e+00	1.994851e+02	1.095431e+01
1000079	3.175344e+01	2.052387e+04	4.534860e+04	2.744488e+03	-1.697483e+01	-9.459342e+01	1.864030e+01	-5.004970e+00	1.994513e+02	1.110767e+01
1000080	3.184687e+01	2.052300e+04	4.533973e+04	2.746059e+03	-1.681810e+01	-9.442936e+01	1.887363e+01	-5.089740e+00	1.994212e+02	1.117536e+01
1000081	3.194108e+01	2.052124e+04	4.533085e+04	2.747663e+03	-1.666834e+01	-9.427290e+01	1.905820e+01	-5.068320e+00	1.993993e+02	1.103860e+01
1000082	3.203735e+01	2.051948e+04	4.532198e+04	2.749319e+03	-1.653254e+01	-9.413332e+01	1.914375e+01	-4.975490e+00	1.993696e+02	1.084983e+01
1000083	3.214302e+01	2.051772e+04	4.531199e+04	2.751161e+03	-1.639196e+01	-9.399107e+01	1.918895e+01	-4.909330e+00	1.993249e+02	1.068545e+01
1000084	3.223768e+01	2.051596e+04	4.530312e+04	2.752831e+03	-1.626781e+01	-9.386709e+01	1.922078e+01	-4.993140e+00	1.993041e+02	1.029806e+01
1000085	3.233544e+01	2.051420e+04	4.529425e+04	2.754575e+03	-1.616917e+01	-9.377711e+01	1.907539e+01	-5.120040e+00	1.993004e+02	9.634090e+00
1000086	3.242956e+01	2.051333e+04	4.528537e+04	2.756268e+03	-1.609328e+01	-9.371858e+01	1.881501e+01	-5.250910e+00	1.992839e+02	9.089350e+00
1000087	3.252650e+01	2.051157e+04	4.527650e+04	2.758029e+03	-1.601892e+01	-9.367049e+01	1.850813e+01	-5.474330e+00	1.992716e+02	8.506660e+00
1000088	3.261946e+01	2.050981e+04	4.526763e+04	2.759731e+03	-1.596317e+01	-9.364641e+01	1.811105e+01	-5.830180e+00	1.992764e+02	7.849120e+00
1000089	3.271369e+01	2.050894e+04	4.525875e+04	2.761462e+03	-1.591947e+01	-9.363954e+01	1.762204e+01	-6.229910e+00	1.992818e+02	7.240250e+00
1000090	3.280906e+01	2.050629e+04	4.524988e+04	2.763226e+03	-1.587852e+01	-9.364046e+01	1.708961e+01	-6.635660e+00	1.992901e+02	6.675740e+00
1000091	3.291601e+01	2.050542e+04	4.523990e+04	2.765198e+03	-1.583944e+01	-9.365102e+01	1.643475e+01	-7.089140e+00	1.993165e+02	5.997780e+00
1000092	3.302221e+01	2.050277e+04	4.522991e+04	2.767157e+03	-1.581108e+01	-9.367215e+01	1.571503e+01	-7.523070e+00	1.993502e+02	5.368650e+00
1000093	3.311761e+01	2.050191e+04	4.522104e+04	2.768902e+03	-1.578642e+01	-9.369373e+01	1.505438e+01	-7.867220e+00	1.993884e+02	4.822750e+00
1000094	3.322341e+01	2.050015e+04	4.521106e+04	2.770825e+03	-1.576710e+01	-9.372440e+01	1.427144e+01	-8.226660e+00	1.994467e+02	4.182690e+00
1000095	3.332788e+01	2.049839e+04	4.520107e+04	2.772699e+03	-1.575828e+01	-9.376206e+01	1.343637e+01	-8.616610e+00	1.994951e+02	3.694990e+00
1000096	3.343199e+01	2.049753e+04	4.519109e+04	2.774536e+03	-1.574900e+01	-9.379651e+01	1.262440e+01	-9.032920e+00	1.995031e+02	3.551870e+00
1000097	3.353344e+01	2.049487e+04	4.518221e+04	2.776291e+03	-1.571095e+01	-9.381833e+01	1.197303e+01	-9.086800e+00	1.994796e+02	3.594290e+00
1000098	3.363978e+01	2.049401e+04	4.517223e+04	2.778085e+03	-1.564730e+01	-9.382936e+01	1.142243e+01	-8.987740e+00	1.994951e+02	3.381970e+00
1000099	3.374171e+01	2.049225e+04	4.516225e+04	2.779767e+03	-1.560571e+01	-9.384366e+01	1.083417e+01	-8.354190e+00	1.995597e+02	2.690050e+00
1000100	3.383850e+01	2.049049e+04	4.515337e+04	2.781317e+03	-1.558795e+01	-9.386821e+01	1.016031e+01	-7.515180e+00	1.996081e+02	1.933340e+00
1000101	3.394319e+01	2.048873e+04	4.514339e+04	2.782945e+03	-1.557879e+01	-9.389751e+01	9.380400e+00	-6.908720e+00	1.996440e+02	1.137350e+00
1000102	3.404217e+01	2.048697e+04	4.513451e+04	2.784430e+03	-1.558514e+01	-9.392677e+01	8.584310e+00	-6.652680e+00	1.996804e+02	2.864100e-01
1000103	3.414085e+01	2.048610e+04	4.512564e+04	2.785856e+03	-1.560733e+01	-9.395905e+01	7.694050e+00	-6.374120e+00	1.996944e+02	-5.416700e-01
1000104	3.424134e+01	2.048434e+04	4.511565e+04	2.787262e+03	-1.563296e+01	-9.399186e+01	6.745970e+00	-6.074220e+00	1.996780e+02	-1.266950e+00
1000105	3.434696e+01	2.048258e+04	4.510566e+04	2.788670e+03	-1.566024e+01	-9.402515e+01	5.722260e+00	-5.998410e+00	1.996404e+02	-1.870470e+00
1000106	3.444158e+01	2.048082e+04	4.509678e+04	2.789873e+03	-1.568224e+01	-9.405035e+01	4.822980e+00	-6.058670e+00	1.995885e+02	-2.236070e+00
1000107	3.454541e+01	2.047906e+04	4.508791e+04	2.791118e+03	-1.569939e+01	-9.407426e+01	3.869390e+00	-6.128140e+00	1.994940e+02	-2.266470e+00
1000108	3.465071e+01	2.047819e+04	4.507792e+04	2.792311e+03	-1.568871e+01	-9.409650e+01	3.123330e+00	-6.209410e+00	1.993863e+02	-2.100740e+00
1000109	3.474850e+01	2.047643e+04	4.506793e+04	2.793355e+03	-1.566516e+01	-9.411657e+01	2.528620e+00	-6.261170e+00	1.993098e+02	-2.100560e+00
1000110	3.484429e+01	2.047466e+04	4.505905e+04	2.794304e+03	-1.563699e+01	-9.413691e+01	1.983420e+00	-6.309730e+00	1.992476e+02	-2.165910e+00
1000111	3.493977e+01	2.047290e+04	4.505017e+04	2.795184e+03	-1.560289e+01	-9.415809e+01	1.487380e+00	-6.358640e+00	1.991933e+02	-2.252920e+00
1000112	3.504470e+01	2.047203e+04	4.504018e+04	2.796073e+03	-1.556058e+01	-9.418249e+01	9.805700e-01	-6.413100e+00	1.991438e+02	-2.391350e+00
1000113	3.515155e+01	2.046938e+04	4.503019e+04	2.796899e+03	-1.551426e+01	-9.420876e+01	4.911200e-01	-6.469290e+00	1.991025e+02	-2.566420e+00
1000114	3.525676e+01	2.046851e+04	4.502020e+04	2.797630e+03	-1.546606e+01	-9.423679e+01	2.834000e-02	-6.556940e+00	1.990701e+02	-2.764280e+00
1000115	3.536032e+01	2.046675e+04	4.501132e+04	2.798272e+03	-1.541768e+01	-9.426683e+01	-4.143500e-01	-6.667910e+00	1.990463e+02	-2.992110e+00
1000116	3.546405e+01	2.046498e+04	4.500132e+04	2.798851e+03	-1.536911e+01	-9.429952e+01	-8.560200e-01	-6.779800e+00	1.990276e+02	-3.242720e+00
1000117	3.556953e+01	2.046322e+04	4.499133e+04	2.799369e+03	-1.531978e+01	-9.433517e+01	-1.305150e+00	-6.893350e+00	1.990108e+02	-3.501370e+00
1000118	3.567266e+01	2.046146e+04	4.498134e+04	2.799810e+03	-1.527117e+01	-9.437188e+01	-1.741890e+00	-7.003750e+00	1.989952e+02	-3.752540e+00
1000119	3.577095e+01	2.046059e+04	4.497246e+04	2.800165e+03	-1.522419e+01	-9.440781e+01	-2.155530e+00	-7.107940e+00	1.989804e+02	-3.991400e+00
1000120	3.586825e+01	2.045882e+04	4.496357e+04	2.800465e+03	-1.517696e+01	-9.444373e+01	-2.563390e+00	-7.210140e+00	1.989654e+02	-4.227540e+00
1000121	3.596499e+01	2.045795e+04	4.495358e+04	2.800716e+03	-1.512919e+01	-9.447947e+01	-2.967370e+00	-7.310760e+00	1.989495e+02	-4.462000e+00
1000122	3.606155e+01	2.045529e+04	4.494469e+04	2.800913e+03	-1.508069e+01	-9.451524e+01	-3.369190e+00	-7.410280e+00	1.989323e+02	-4.695650e+00
1000123	3.617063e+01	2.045442e+04	4.493470e+04	2.801070e+03	-1.502508e+01	-9.455634e+01	-3.821640e+00	-7.521830e+00	1.989108e+02	-4.959190e+00
1000124	3.627523e+01	2.045266e+04	4.492470e+04	2.801169e+03	-1.497092e+01	-9.459709e+01	-4.255110e+00	-7.636760e+00	1.988881e+02	-5.211360e+00
1000125	3.637036e+01	2.045089e+04	4.491581e+04	2.801210e+03	-1.492010e+01	-9.463560e+01	-4.653050e+00	-7.834760e+00	1.988687e+02	-5.439400e+00
1000126	3.646734e+01	2.044913e+04	4.490693e+04	2.801205e+03	-1.486547e+01	-9.467648e+01	-5.064000e+00	-8.278330e+00	1.988558e+02	-5.669810e+00
1000127	3.657313e+01	2.044826e+04	4.489693e+04	2.801150e+03	-1.480182e+01	-9.472376e+01	-5.510680e+00	-9.083660e+00	1.988529e+02	-5.918900e+00
1000128	3.667381e+01	2.044649e+04	4.488694e+04	2.801051e+03	-1.473563e+01	-9.477236e+01	-5.931480e+00	-9.937030e+00	1.988546e+02	-6.153230e+00
1000129	3.677211e+01	2.044562e+04	4.487805e+04	2.800902e+03	-1.466408e+01	-9.482368e+01	-6.342300e+00	-1.077266e+01	1.988575e+02	-6.378320e+00
1000130	3.687126e+01	2.044385e+04	4.486805e+04	2.800717e+03	-1.458509e+01	-9.487934e+01	-6.756650e+00	-1.161495e+01	1.988610e+02	-6.602880e+00
1000131	3.697402e+01	2.044209e+04	4.485916e+04	2.800469e+03	-1.449623e+01	-9.494143e+01	-7.186560e+00	-1.248734e+01	1.988641e+02	-6.833510e+00
1000132	3.707580e+01	2.044122e+04	4.484917e+04	2.800181e+03	-1.440139e+01	-9.500753e+01	-7.612840e+00	-1.335027e+01	1.988652e+02	-7.059760e+00
1000133	3.717823e+01	2.043945e+04	4.483917e+04	2.799850e+03	-1.429913e+01	-9.507867e+01	-8.042390e+00	-1.421731e+01	1.988626e+02	-7.285510e+00
1000134	3.727963e+01	2.043768e+04	4.483028e+04	2.799469e+03	-1.419113e+01	-9.515356e+01	-8.468200e+00	-1.507293e+01	1.988548e+02	-7.507440e+00
1000135	3.738389e+01	2.043592e+04	4.482028e+04	2.799036e+03	-1.407296e+01	-9.523504e+01	-8.906770e+00	-1.595046e+01	1.988395e+02	-7.734420e+00
1000136	3.747882e+01	2.043504e+04	4.481139e+04	2.798596e+03	-1.395902e+01	-9.531310e+01	-9.306650e+00	-1.674737e+01	1.988180e+02	-7.940450e+00
1000137	3.758461e+01	2.043328e+04	4.480139e+04	2.798065e+03	-1.382470e+01	-9.540449e+01	-9.753170e+00	-1.763337e+01	1.987841e+02	-8.169920e+00
1000138	3.768115e+01	2.043241e+04	4.479139e+04	2.797542e+03	-1.369526e+01	-9.549189e+01	-1.016147e+01	-1.843974e+01	1.987432e+02	-8.379660e+00
1000139	3.777682e+01	2.043064e+04	4.478250e+04	2.796979e+03	-1.356040e+01	-9.558228e+01	-1.056683e+01	-1.923662e+01	1.986928e+02	-8.588180e+00
1000140	3.787567e+01	2.042976e+04	4.477361e+04	2.796352e+03	-1.341388e+01	-9.567964e+01	-1.098679e+01	-2.005819e+01	1.986301e+02	-8.804790e+00
1000141	3.797699e+01	2.042800e+04	4.476361e+04	2.795675e+03	-1.325602e+01	-9.578358e+01	-1.141838e+01	-2.089816e+01	1.985545e+02	-9.028270e+00
1000142	3.807489e+01	2.042712e+04	4.475472e+04	2.794972e+03	-1.309597e+01	-9.588796e+01	-1.183654e+01	-2.170770e+01	1.984709e+02	-9.245720e+00
1000143	3.817449e+01	2.042536e+04	4.474472e+04	2.794224e+03	-1.292525e+01	-9.599818e+01	-1.226339e+01	-2.252906e+01	1.983756e+02	-9.468810e+00
1000144	3.827630e+01	2.042359e+04	4.473472e+04	2.793415e+03	-1.274242e+01	-9.611530e+01	-1.269763e+01	-2.332882e+01	1.982674e+02	-9.699340e+00
1000145	3.837631e+01	2.042361e+04	4.472472e+04	2.792572e+03	-1.255507e+01	-9.623483e+01	-1.311945e+01	-2.389201e+01	1.981452e+02	-9.931750e+00
1000146	3.847265e+01	2.042184e+04	4.471583e+04	2.791721e+03	-1.236892e+01	-9.635302e+01	-1.352667e+01	-2.416905e+01	1.980107e+02	-1.016261e+01
1000147	3.857061e+01	2.042096e+04	4.470693e+04	2.790810e+03	-1.217564e+01	-9.647561e+01	-1.394289e+01	-2.436374e+01	1.978631e+02	-1.040284e+01
1000148	3.867474e+01	2.041920e+04	4.469693e+04	2.789805e+03	-1.196717e+01	-9.660844e+01	-1.438551e+01	-2.456011e+01	1.976975e+02	-1.066139e+01
1000149	3.877749e+01	2.041832e+04	4.468693e+04	2.788767e+03	-1.175831e+01	-9.674212e+01	-1.482186e+01	-2.475248e+01	1.975269e+02	-1.091787e+01
1000150	3.888378e+01	2.041656e+04	4.467692e+04	2.787645e+03	-1.153870e+01	-9.688324e+01	-1.527279e+01	-2.495108e+01	1.973450e+02	-1.118339e+01
1000151	3.898846e+01	2.041568e+04	4.466581e+04	2.786500e+03	-1.131884e+01	-9.702499e+01	-1.571626e+01	-2.514667e+01	1.971629e+02	-1.144404e+01
1000152	3.909393e+01	2.041481e+04	4.465581e+04	2.785290e+03	-1.109368e+01	-9.717058e+01	-1.616250e+01	-2.534417e+01	1.969786e+02	-1.170481e+01
1000153	3.919790e+01	2.041304e+04	4.464580e+04	2.784056e+03	-1.086816e+01	-9.731680e+01	-1.660174e+01	-2.553957e+01	1.967983e+02	-1.195900e+01
1000154	3.930117e+01	2.041217e+04	4.463580e+04	2.782782e+03	-1.064078e+01	-9.746461e+01	-1.703729e+01	-2.573451e+01	1.966222e+02	-1.220776e+01
1000155	3.940554e+01	2.041129e+04	4.462579e+04	2.781448e+03	-1.040766e+01	-9.761652e+01	-1.747670e+01	-2.593250e+01	1.964486e+02	-1.245474e+01
1000156	3.950836e+01	2.040953e+04	4.461579e+04	2.780093e+03	-1.017501e+01	-9.776849e+01	-1.790850e+01	-2.612836e+01	1.962828e+02	-1.269307e+01
1000157	3.960366e+01	2.040954e+04	4.460690e+04	2.778788e+03	-9.956800e+00	-9.791142e+01	-1.830780e+01	-2.631055e+01	1.961341e+02	-1.290936e+01
1000158	3.970755e+01	2.040778e+04	4.459578e+04	2.777337e+03	-9.716250e+00	-9.806942e+01	-1.874196e+01	-2.650962e+01	1.959771e+02	-1.314005e+01
1000159	3.981103e+01	2.040690e+04	4.458688e+04	2.775829e+03	-9.474050e+00	-9.822902e+01	-1.917303e+01	-2.670798e+01	1.958256e+02	-1.336463e+01
1000160	3.990530e+01	2.040602e+04	4.457688e+04	2.774430e+03	-9.251290e+00	-9.837628e+01	-1.956434e+01	-2.688839e+01	1.956909e+02	-1.356497e+01
1000161	4.000903e+01	2.040515e+04	4.456687e+04	2.772840e+03	-9.003870e+00	-9.854037e+01	-1.999338e+01	-2.708619e+01	1.955453e+02	-1.378129e+01
1000162	4.011450e+01	2.040427e+04	4.455687e+04	2.771175e+03	-8.749890e+00	-9.870933e+01	-2.042773e+01	-2.728604e+01	1.953985e+02	-1.399735e+01
1000163	4.021887e+01	2.040340e+04	4.454575e+04	2.769490e+03	-8.496050e+00	-9.887872e+01	-2.085573e+01	-2.748192e+01	1.952527e+02	-1.420819e+01
1000164	4.032180e+01	2.040252e+04	4.453574e+04	2.767778e+03	-8.243330e+00	-9.904782e+01	-2.127577e+01	-2.767167e+01	1.951070e+02	-1.441386e+01
1000165	4.041741e+01	2.040165e+04	4.452685e+04	2.766144e+03	-8.006170e+00	-9.920698e+01	-2.166293e+01	-2.783166e+01	1.949681e+02	-1.460392e+01
1000166	4.051171e+01	2.040166e+04	4.451795e+04	2.764492e+03	-7.770270e+00	-9.936557e+01	-2.204320e+01	-2.794984e+01	1.948261e+02	-1.479124e+01
1000167	4.061648e+01	2.039989e+04	4.450683e+04	2.762629e+03	-7.505900e+00	-9.954369e+01	-2.246372e+01	-2.806811e+01	1.946623e+02	-1.499935e+01
1000168	4.072140e+01	2.039902e+04	4.449683e+04	2.760708e+03	-7.238800e+00	-9.972408e+01	-2.288229e+01	-2.817885e+01	1.944914e+02	-1.520815e+01
1000169	4.082620e+01	2.039814e+04	4.448571e+04	2.758750e+03	-6.969360e+00	-9.990636e+01	-2.329799e+01	-2.828429e+01	1.943134e+02	-1.541716e+01
1000170	4.093008e+01	2.039816e+04	4.447570e+04	2.756755e+03	-6.699520e+00	-1.000891e+02	-2.370760e+01	-2.838391e+01	1.941296e+02	-1.562472e+01
1000171	4.102819e+01	2.039728e+04	4.446569e+04	2.754835e+03	-6.441960e+00	-1.002635e+02	-2.409206e+01	-2.847372e+01	1.939498e+02	-1.582098e+01
1000172	4.113040e+01	2.039641e+04	4.445568e+04	2.752793e+03	-6.170640e+00	-1.004472e+02	-2.449023e+01	-2.856011e+01	1.937564e+02	-1.602544e+01
1000173	4.122424e+01	2.039553e+04	4.444568e+04	2.750886e+03	-5.918700e+00	-1.006179e+02	-2.485263e+01	-2.862037e+01	1.935736e+02	-1.621307e+01
1000174	4.132659e+01	2.039555e+04	4.443567e+04	2.748756e+03	-5.641050e+00	-1.008057e+02	-2.524636e+01	-2.866524e+01	1.933694e+02	-1.641706e+01
1000175	4.142846e+01	2.039467e+04	4.442566e+04	2.746598e+03	-5.361820e+00	-1.009944e+02	-2.563559e+01	-2.870813e+01	1.931629e+02	-1.661862e+01
1000176	4.153335e+01	2.039469e+04	4.441565e+04	2.744326e+03	-5.071170e+00	-1.011907e+02	-2.603373e+01	-2.875168e+01	1.929481e+02	-1.682389e+01
1000177	4.163720e+01	2.039381e+04	4.440453e+04	2.742045e+03	-4.780310e+00	-1.013869e+02	-2.642510e+01	-2.879453e+01	1.927346e+02	-1.702398e+01
1000178	4.174041e+01	2.039293e+04	4.439452e+04	2.739728e+03	-4.488120e+00	-1.015838e+02	-2.681133e+01	-2.883711e+01	1.925226e+02	-1.721917e+01
1000179	4.184448e+01	2.039295e+04	4.438340e+04	2.737354e+03	-4.190510e+00	-1.017841e+02	-2.719777e+01	-2.888025e+01	1.923103e+02	-1.741165e+01
1000180	4.194754e+01	2.039297e+04	4.437339e+04	2.734955e+03	-3.893710e+00	-1.019835e+02	-2.757929e+01	-2.892230e+01	1.920988e+02	-1.759157e+01
1000181	4.204104e+01	2.039209e+04	4.436338e+04	2.732750e+03	-3.623170e+00	-1.021652e+02	-2.792537e+01	-2.895551e+01	1.918911e+02	-1.771920e+01
1000182	4.214508e+01	2.039211e+04	4.435337e+04	2.730248e+03	-3.309680e+00	-1.023760e+02	-2.828784e+01	-2.898204e+01	1.916269e+02	-1.779260e+01
1000183	4.224877e+01	2.039123e+04	4.434225e+04	2.727721e+03	-2.981690e+00	-1.025971e+02	-2.862035e+01	-2.899050e+01	1.913433e+02	-1.781970e+01
1000184	4.235256e+01	2.039125e+04	4.433224e+04	2.725142e+03	-2.631780e+00	-1.028334e+02	-2.891216e+01	-2.896640e+01	1.910427e+02	-1.780868e+01
1000185	4.244247e+01	2.039037e+04	4.432223e+04	2.722887e+03	-2.316340e+00	-1.030467e+02	-2.914110e+01	-2.893330e+01	1.907776e+02	-1.778510e+01
1000186	4.255050e+01	2.039039e+04	4.431110e+04	2.720125e+03	-1.916960e+00	-1.033170e+02	-2.937646e+01	-2.886671e+01	1.904247e+02	-1.769282e+01
1000187	4.264459e+01	2.039040e+04	4.430221e+04	2.717682e+03	-1.543620e+00	-1.035692e+02	-2.953145e+01	-2.880270e+01	1.901165e+02	-1.760842e+01
1000188	4.274957e+01	2.039042e+04	4.429108e+04	2.714928e+03	-1.111140e+00	-1.038606e+02	-2.967290e+01	-2.873478e+01	1.897881e+02	-1.754239e+01
1000189	4.285260e+01	2.039044e+04	4.427996e+04	2.712191e+03	-6.747500e-01	-1.041534e+02	-2.978789e+01	-2.866906e+01	1.894729e+02	-1.749531e+01
1000190	4.293539e+01	2.039045e+04	4.427217e+04	2.709958e+03	-3.172200e-01	-1.043923e+02	-2.986697e+01	-2.861096e+01	1.892208e+02	-1.746574e+01
1000191	4.307702e+01	2.039048e+04	4.425327e+04	2.705106e+03	4.543900e-01	-1.049055e+02	-3.000276e+01	-2.840660e+01	1.886588e+02	-1.737870e+01
1000192	4.318170e+01	2.039049e+04	4.424214e+04	2.702227e+03	9.275600e-01	-1.052177e+02	-3.005595e+01	-2.818202e+01	1.882749e+02	-1.725903e+01
1000193	4.327667e+01	2.039051e+04	4.423213e+04	2.699588e+03	1.382000e+00	-1.055155e+02	-3.005189e+01	-2.790995e+01	1.878986e+02	-1.710987e+01
1000194	4.337539e+01	2.039052e+04	4.422212e+04	2.696816e+03	1.871380e+00	-1.058342e+02	-3.000832e+01	-2.761850e+01	1.875177e+02	-1.697839e+01
1000195	4.347274e+01	2.039054e+04	4.421100e+04	2.694074e+03	2.362260e+00	-1.061521e+02	-2.994211e+01	-2.733171e+01	1.871481e+02	-1.686206e+01
1000196	4.357605e+01	2.039055e+04	4.420099e+04	2.691133e+03	2.890750e+00	-1.064919e+02	-2.984924e+01	-2.702620e+01	1.867552e+02	-1.673662e+01
1000197	4.366824e+01	2.039146e+04	4.419098e+04	2.688496e+03	3.368670e+00	-1.067972e+02	-2.974700e+01	-2.673989e+01	1.864013e+02	-1.661496e+01
1000198	4.377230e+01	2.039148e+04	4.417985e+04	2.685509e+03	3.914800e+00	-1.071437e+02	-2.960937e+01	-2.638881e+01	1.859992e+02	-1.646363e+01
1000199	4.387405e+01	2.039239e+04	4.416873e+04	2.682575e+03	4.455450e+00	-1.074845e+02	-2.945010e+01	-2.600247e+01	1.856013e+02	-1.629160e+01
1000200	4.397061e+01	2.039240e+04	4.415872e+04	2.679779e+03	4.976590e+00	-1.078111e+02	-2.926935e+01	-2.560090e+01	1.852227e+02	-1.610822e+01
1000201	4.407605e+01	2.039332e+04	4.414649e+04	2.676726e+03	5.553120e+00	-1.081700e+02	-2.903969e+01	-2.514758e+01	1.848181e+02	-1.590066e+01
1000202	4.417923e+01	2.039333e+04	4.413648e+04	2.673727e+03	6.120920e+00	-1.085210e+02	-2.878784e+01	-2.470196e+01	1.844348e+02	-1.569432e+01
1000203	4.428399e+01	2.039424e+04	4.412424e+04	2.670691e+03	6.698640e+00	-1.088752e+02	-2.850833e+01	-2.424435e+01	1.840581e+02	-1.547969e+01
1000204	4.438589e+01	2.039516e+04	4.411312e+04	2.667737e+03	7.259940e+00	-1.092164e+02	-2.821538e+01	-2.379287e+01	1.837034e+02	-1.526471e+01
1000205	4.449130e+01	2.039607e+04	4.410200e+04	2.664682e+03	7.835920e+00	-1.095639e+02	-2.789586e+01	-2.329324e+01	1.833435e+02	-1.502684e+01
1000206	4.459790e+01	2.039608e+04	4.408977e+04	2.661610e+03	8.413560e+00	-1.099105e+02	-2.755129e+01	-2.268877e+01	1.829700e+02	-1.473805e+01
1000207	4.469235e+01	2.039699e+04	4.407976e+04	2.658890e+03	8.930700e+00	-1.102194e+02	-2.720095e+01	-2.206702e+01	1.826259e+02	-1.442911e+01
1000208	4.479748e+01	2.039880e+04	4.406864e+04	2.655871e+03	9.509690e+00	-1.105640e+02	-2.676065e+01	-2.136757e+01	1.822596e+02	-1.409471e+01
1000209	4.489883e+01	2.039881e+04	4.405752e+04	2.652989e+03	1.006123e+01	-1.108915e+02	-2.630667e+01	-2.069774e+01	1.819224e+02	-1.378179e+01
1000210	4.500204e+01	2.040062e+04	4.404529e+04	2.650071e+03	1.061449e+01	-1.112194e+02	-2.581780e+01	-2.001685e+01	1.815905e+02	-1.346209e+01
1000211	4.510730e+01	2.040153e+04	4.403417e+04	2.647113e+03	1.116820e+01	-1.115468e+02	-2.529486e+01	-1.932532e+01	1.812634e+02	-1.313437e+01
1000212	4.520904e+01	2.040244e+04	4.402305e+04	2.644280e+03	1.169221e+01	-1.118558e+02	-2.476855e+01	-1.866083e+01	1.809578e+02	-1.281473e+01
1000213	4.531143e+01	2.040425e+04	4.401082e+04	2.641462e+03	1.220696e+01	-1.121585e+02	-2.422071e+01	-1.799652e+01	1.806610e+02	-1.248952e+01
1000214	4.541641e+01	2.040516e+04	4.399970e+04	2.638597e+03	1.272089e+01	-1.124600e+02	-2.364164e+01	-1.731926e+01	1.803677e+02	-1.215178e+01
1000215	4.551828e+01	2.040697e+04	4.398747e+04	2.635858e+03	1.320563e+01	-1.127439e+02	-2.306398e+01	-1.666475e+01	1.800940e+02	-1.181954e+01
1000216	4.562335e+01	2.040788e+04	4.397635e+04	2.633064e+03	1.369049e+01	-1.130275e+02	-2.245314e+01	-1.599375e+01	1.798232e+02	-1.147210e+01
